index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
11,"\w וַ⁠יֹּ֧אמְרוּ|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3mp""",1,2, וַ⁠יֹּ֧אמְרוּ,,"He,C:Vqw3mp",אָמַר,c:H0559,True,H0559,,11,1,1,11-1KI
12," \w ל֣⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,2, ל֣⁠וֹ,,"He,R:Sp3ms",,l,False,,,12,1,1,11-1KI
13," \w עֲבָדָ֗י⁠ו|lemma=""עֶבֶד"" strong=""H5650"" x-morph=""He,Ncmpc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,2, עֲבָדָ֗י⁠ו,,"He,Ncmpc:Sp3ms",עֶבֶד,H5650,False,H5650,rc://*/tw/dict/bible/other/servant,13,1,1,11-1KI
14," \w יְבַקְשׁ֞וּ|lemma=""בָּקַשׁ"" strong=""H1245"" x-morph=""He,Vpi3mp"" x-tw=""rc://*/tw/dict/bible/other/seek""",1,2, יְבַקְשׁ֞וּ,,"He,Vpi3mp",בָּקַשׁ,H1245,False,H1245,rc://*/tw/dict/bible/other/seek,14,1,1,11-1KI
15," \w לַ⁠אדֹנִ֤⁠י|lemma=""אָדוֹן"" strong=""l:H0113"" x-morph=""He,R:Ncmsc:Sp1cs""",1,2, לַ⁠אדֹנִ֤⁠י,,"He,R:Ncmsc:Sp1cs",אָדוֹן,l:H0113,True,H0113,,15,1,1,11-1KI
16," \w הַ⁠מֶּ֨לֶךְ֙|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,2, הַ⁠מֶּ֨לֶךְ֙,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,16,1,1,11-1KI
17," \w נַעֲרָ֣ה|lemma=""נַעֲרָה"" strong=""H5291"" x-morph=""He,Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,2, נַעֲרָ֣ה,,"He,Ncfsa",נַעֲרָה,H5291,False,H5291,rc://*/tw/dict/bible/other/servant,17,1,1,11-1KI
18," \w בְתוּלָ֔ה|lemma=""בְּתוּלָה"" strong=""H1330"" x-morph=""He,Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/virgin""",1,2, בְתוּלָ֔ה,,"He,Ncfsa",בְּתוּלָה,H1330,False,H1330,rc://*/tw/dict/bible/other/virgin,18,1,1,11-1KI
19," \w וְ⁠עָֽמְדָה֙|lemma=""עָמַד"" strong=""c:H5975"" x-morph=""He,C:Vqq3fs""",1,2, וְ⁠עָֽמְדָה֙,,"He,C:Vqq3fs",עָמַד,c:H5975,True,H5975,,19,1,1,11-1KI
20," \w לִ⁠פְנֵ֣י|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc""",1,2, לִ⁠פְנֵ֣י,,"He,R:Ncbpc",פָּנִים,l:H6440,True,H6440,,20,1,1,11-1KI
21," \w הַ⁠מֶּ֔לֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,2, הַ⁠מֶּ֔לֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,21,1,1,11-1KI
22," \w וּ⁠תְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqj3fs""",1,2, וּ⁠תְהִי,,"He,C:Vqj3fs",הָיָה,c:H1961,True,H1961,,22,1,1,11-1KI
23,"־\w ל֖⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,2, ל֖⁠וֹ,־,"He,R:Sp3ms",,l,False,,,23,1,1,11-1KI
24," \w סֹכֶ֑נֶת|lemma=""סָכַן"" strong=""H5532"" x-morph=""He,Vqrfsa""",1,2, סֹכֶ֑נֶת,,"He,Vqrfsa",סָכַן,H5532,False,H5532,,24,1,1,11-1KI
25," \w וְ⁠שָׁכְבָ֣ה|lemma=""שָׁכַב"" strong=""c:H7901"" x-morph=""He,C:Vqq3fs""",1,2, וְ⁠שָׁכְבָ֣ה,,"He,C:Vqq3fs",שָׁכַב,c:H7901,True,H7901,,25,1,1,11-1KI
26," \w בְ⁠חֵיקֶ֔⁠ךָ|lemma=""חֵיק"" strong=""b:H2436"" x-morph=""He,R:Ncmsc:Sp2ms""",1,2, בְ⁠חֵיקֶ֔⁠ךָ,,"He,R:Ncmsc:Sp2ms",חֵיק,b:H2436,True,H2436,,26,1,1,11-1KI
27," \w וְ⁠חַ֖ם|lemma=""חָמַם"" strong=""c:H2552"" x-morph=""He,C:Vqq3ms""",1,2, וְ⁠חַ֖ם,,"He,C:Vqq3ms",חָמַם,c:H2552,True,H2552,,27,1,1,11-1KI
28," \w לַ⁠אדֹנִ֥⁠י|lemma=""אָדוֹן"" strong=""l:H0113"" x-morph=""He,R:Ncmsc:Sp1cs""",1,2, לַ⁠אדֹנִ֥⁠י,,"He,R:Ncmsc:Sp1cs",אָדוֹן,l:H0113,True,H0113,,28,1,1,11-1KI
29," \w הַ⁠מֶּֽלֶךְ|lemma=""מֶלֶךְ"" strong=""d:H4428"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,2, הַ⁠מֶּֽלֶךְ,,"He,Td:Ncmsa",מֶלֶךְ,d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,29,1,1,11-1KI
31,"\w וַ⁠יְבַקְשׁוּ֙|lemma=""בָּקַשׁ"" strong=""c:H1245"" x-morph=""He,C:Vpw3mp"" x-tw=""rc://*/tw/dict/bible/other/seek""",1,3, וַ⁠יְבַקְשׁוּ֙,,"He,C:Vpw3mp",בָּקַשׁ,c:H1245,True,H1245,rc://*/tw/dict/bible/other/seek,31,1,1,11-1KI
32," \w נַעֲרָ֣ה|lemma=""נַעֲרָה"" strong=""H5291"" x-morph=""He,Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,3, נַעֲרָ֣ה,,"He,Ncfsa",נַעֲרָה,H5291,False,H5291,rc://*/tw/dict/bible/other/servant,32,1,1,11-1KI
33," \w יָפָ֔ה|lemma=""יָפֶה"" strong=""H3303"" x-morph=""He,Aafsa""",1,3, יָפָ֔ה,,"He,Aafsa",יָפֶה,H3303,False,H3303,,33,1,1,11-1KI
34," \w בְּ⁠כֹ֖ל|lemma=""כֹּל"" strong=""b:H3605"" x-morph=""He,R:Ncmsc""",1,3, בְּ⁠כֹ֖ל,,"He,R:Ncmsc",כֹּל,b:H3605,True,H3605,,34,1,1,11-1KI
35," \w גְּב֣וּל|lemma=""גְּבוּל"" strong=""H1366"" x-morph=""He,Ncmsc""",1,3, גְּב֣וּל,,"He,Ncmsc",גְּבוּל,H1366,False,H1366,,35,1,1,11-1KI
36," \w יִשְׂרָאֵ֑ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,3, יִשְׂרָאֵ֑ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,36,1,1,11-1KI
37," \w וַֽ⁠יִּמְצְא֗וּ|lemma=""מָצָא"" strong=""c:H4672"" x-morph=""He,C:Vqw3mp""",1,3, וַֽ⁠יִּמְצְא֗וּ,,"He,C:Vqw3mp",מָצָא,c:H4672,True,H4672,,37,1,1,11-1KI
38," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,3, אֶת,,"He,To",אֵת,H0853,False,H0853,,38,1,1,11-1KI
39,"־\w אֲבִישַׁג֙|lemma=""אֲבִישַׁג"" strong=""H0049"" x-morph=""He,Np""",1,3, אֲבִישַׁג֙,־,"He,Np",אֲבִישַׁג,H0049,False,H0049,,39,1,1,11-1KI
40," \w הַ⁠שּׁ֣וּנַמִּ֔ית|lemma=""שׁוּנַמִּית"" strong=""d:H7767"" x-morph=""He,Td:Ngfsa""",1,3, הַ⁠שּׁ֣וּנַמִּ֔ית,,"He,Td:Ngfsa",שׁוּנַמִּית,d:H7767,True,H7767,,40,1,1,11-1KI
41," \w וַ⁠יָּבִ֥אוּ|lemma=""בּוֹא"" strong=""c:H0935"" x-morph=""He,C:Vhw3mp""",1,3, וַ⁠יָּבִ֥אוּ,,"He,C:Vhw3mp",בּוֹא,c:H0935,True,H0935,,41,1,1,11-1KI
42," \w אֹתָ֖⁠הּ|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To:Sp3fs""",1,3, אֹתָ֖⁠הּ,,"He,To:Sp3fs",אֵת,H0853,False,H0853,,42,1,1,11-1KI
43," \w לַ⁠מֶּֽלֶךְ|lemma=""מֶלֶךְ"" strong=""l:H4428"" x-morph=""He,Rd:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,3, לַ⁠מֶּֽלֶךְ,,"He,Rd:Ncmsa",מֶלֶךְ,l:H4428,True,H4428,rc://*/tw/dict/bible/other/king,43,1,1,11-1KI
45,"\w וְ⁠הַֽ⁠נַּעֲרָ֖ה|lemma=""נַעֲרָה"" strong=""c:d:H5291"" x-morph=""He,C:Td:Ncfsa""",1,4, וְ⁠הַֽ⁠נַּעֲרָ֖ה,,"He,C:Td:Ncfsa",נַעֲרָה,c:d:H5291,True,H5291,,45,1,1,11-1KI
46," \w יָפָ֣ה|lemma=""יָפֶה"" strong=""H3303"" x-morph=""He,Aafsa""",1,4, יָפָ֣ה,,"He,Aafsa",יָפֶה,H3303,False,H3303,,46,1,1,11-1KI
47," \w עַד|lemma=""עַד"" strong=""H5704"" x-morph=""He,R""",1,4, עַד,,"He,R",עַד,H5704,False,H5704,,47,1,1,11-1KI
48,"־\w מְאֹ֑ד|lemma=""מְאֹד"" strong=""H3966"" x-morph=""He,D""",1,4, מְאֹ֑ד,־,"He,D",מְאֹד,H3966,False,H3966,,48,1,1,11-1KI
49," \w וַ⁠תְּהִ֨י|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3fs""",1,4, וַ⁠תְּהִ֨י,,"He,C:Vqw3fs",הָיָה,c:H1961,True,H1961,,49,1,1,11-1KI
50," \w לַ⁠מֶּ֤לֶךְ|lemma=""מֶלֶךְ"" strong=""l:H4428"" x-morph=""He,Rd:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,4, לַ⁠מֶּ֤לֶךְ,,"He,Rd:Ncmsa",מֶלֶךְ,l:H4428,True,H4428,rc://*/tw/dict/bible/other/king,50,1,1,11-1KI
51," \w סֹכֶ֨נֶת֙|lemma=""סָכַן"" strong=""H5532"" x-morph=""He,Vqrfsa""",1,4, סֹכֶ֨נֶת֙,,"He,Vqrfsa",סָכַן,H5532,False,H5532,,51,1,1,11-1KI
52," \w וַ⁠תְּשָׁ֣רְתֵ֔⁠הוּ|lemma=""שָׁרַת"" strong=""c:H8334"" x-morph=""He,C:Vpw3fs:Sp3ms""",1,4, וַ⁠תְּשָׁ֣רְתֵ֔⁠הוּ,,"He,C:Vpw3fs:Sp3ms",שָׁרַת,c:H8334,True,H8334,,52,1,1,11-1KI
53," \w וְ⁠הַ⁠מֶּ֖לֶךְ|lemma=""מֶלֶךְ"" strong=""c:d:H4428"" x-morph=""He,C:Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/king""",1,4, וְ⁠הַ⁠מֶּ֖לֶךְ,,"He,C:Td:Ncmsa",מֶלֶךְ,c:d:H4428,True,H4428,rc://*/tw/dict/bible/other/king,53,1,1,11-1KI
54," \w לֹ֥א|lemma=""לֹא"" strong=""H3808"" x-morph=""He,Tn""",1,4, לֹ֥א,,"He,Tn",לֹא,H3808,False,H3808,,54,1,1,11-1KI
55," \w יְדָעָֽ⁠הּ|lemma=""יָדַע"" strong=""H3045"" x-morph=""He,Vqp3ms:Sp3fs"" x-tw=""rc://*/tw/dict/bible/other/know""",1,4, יְדָעָֽ⁠הּ,,"He,Vqp3ms:Sp3fs",יָדַע,H3045,False,H3045,rc://*/tw/dict/bible/other/know,55,1,1,11-1KI
57,"\w וַ⁠אֲדֹנִיָּ֧ה|lemma=""אֲדֹנִיָּה"" strong=""c:H0138"" x-morph=""He,C:Np""",1,5, וַ⁠אֲדֹנִיָּ֧ה,,"He,C:Np",אֲדֹנִיָּה,c:H0138,True,H0138,,57,1,1,11-1KI
58," \w בֶן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,5, בֶן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,58,1,1,11-1KI
59,"־\w חַגִּ֛ית|lemma=""חַגִּית"" strong=""H2294"" x-morph=""He,Np""",1,5, חַגִּ֛ית,־,"He,Np",חַגִּית,H2294,False,H2294,,59,1,1,11-1KI
60," \w מִתְנַשֵּׂ֥א|lemma=""מִתְנַשֵּׂא"" strong=""H4984"" x-morph=""He,Vtrmsa""",1,5, מִתְנַשֵּׂ֥א,,"He,Vtrmsa",מִתְנַשֵּׂא,H4984,False,H4984,,60,1,1,11-1KI
61," \w לֵ⁠אמֹ֖ר|lemma=""אָמַר"" strong=""l:H0559"" x-morph=""He,R:Vqc""",1,5, לֵ⁠אמֹ֖ר,,"He,R:Vqc",אָמַר,l:H0559,True,H0559,,61,1,1,11-1KI
62," \w אֲנִ֣י|lemma=""אֲנִי"" strong=""H0589"" x-morph=""He,Pp1cs""",1,5, אֲנִ֣י,,"He,Pp1cs",אֲנִי,H0589,False,H0589,,62,1,1,11-1KI
63," \w אֶמְלֹ֑ךְ|lemma=""מָלַךְ"" strong=""H4427a"" x-morph=""He,Vqi1cs""",1,5, אֶמְלֹ֑ךְ,,"He,Vqi1cs",מָלַךְ,H4427a,False,H4427a,,63,1,1,11-1KI
64," \w וַ⁠יַּ֣עַשׂ|lemma=""עָשָׂה"" strong=""c:H6213a"" x-morph=""He,C:Vqw3ms""",1,5, וַ⁠יַּ֣עַשׂ,,"He,C:Vqw3ms",עָשָׂה,c:H6213a,True,H6213a,,64,1,1,11-1KI
65," \w ל֗⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,5, ל֗⁠וֹ,,"He,R:Sp3ms",,l,False,,,65,1,1,11-1KI
66," \w רֶ֚כֶב|lemma=""רֶכֶב"" strong=""H7393"" x-morph=""He,Ncmsa""",1,5, רֶ֚כֶב,,"He,Ncmsa",רֶכֶב,H7393,False,H7393,,66,1,1,11-1KI
67," \w וּ⁠פָ֣רָשִׁ֔ים|lemma=""פָּרָשׁ"" strong=""c:H6571b"" x-morph=""He,C:Ncmpa"" x-tw=""rc://*/tw/dict/bible/other/horsemen""",1,5, וּ⁠פָ֣רָשִׁ֔ים,,"He,C:Ncmpa",פָּרָשׁ,c:H6571b,True,H6571,rc://*/tw/dict/bible/other/horsemen,67,1,1,11-1KI
68," \w וַ⁠חֲמִשִּׁ֥ים|lemma=""חֲמִשִּׁים"" strong=""c:H2572"" x-morph=""He,C:Acbpa""",1,5, וַ⁠חֲמִשִּׁ֥ים,,"He,C:Acbpa",חֲמִשִּׁים,c:H2572,True,H2572,,68,1,1,11-1KI
69," \w אִ֖ישׁ|lemma=""אִישׁ"" strong=""H0376"" x-morph=""He,Ncmsa""",1,5, אִ֖ישׁ,,"He,Ncmsa",אִישׁ,H0376,False,H0376,,69,1,1,11-1KI
70," \w רָצִ֥ים|lemma=""רוּץ"" strong=""H7323"" x-morph=""He,Vqrmpa""",1,5, רָצִ֥ים,,"He,Vqrmpa",רוּץ,H7323,False,H7323,,70,1,1,11-1KI
71," \w לְ⁠פָנָֽי⁠ו|lemma=""פָּנִים"" strong=""l:H6440"" x-morph=""He,R:Ncbpc:Sp3ms""",1,5, לְ⁠פָנָֽי⁠ו,,"He,R:Ncbpc:Sp3ms",פָּנִים,l:H6440,True,H6440,,71,1,1,11-1KI
73,"\w וְ⁠לֹֽא|lemma=""לֹא"" strong=""c:H3808"" x-morph=""He,C:Tn""",1,6, וְ⁠לֹֽא,,"He,C:Tn",לֹא,c:H3808,True,H3808,,73,1,1,11-1KI
74,"־\w עֲצָב֨⁠וֹ|lemma=""עָצַב"" strong=""H6087a"" x-morph=""He,Vqp3ms:Sp3ms""",1,6, עֲצָב֨⁠וֹ,־,"He,Vqp3ms:Sp3ms",עָצַב,H6087a,False,H6087a,,74,1,1,11-1KI
75," \w אָבִ֤י⁠ו|lemma=""אָב"" strong=""H0001"" x-morph=""He,Ncmsc:Sp3ms"" x-tw=""rc://*/tw/dict/bible/other/father""",1,6, אָבִ֤י⁠ו,,"He,Ncmsc:Sp3ms",אָב,H0001,False,H0001,rc://*/tw/dict/bible/other/father,75,1,1,11-1KI
76," \w מִ⁠יָּמָי⁠ו֙|lemma=""יוֹם"" strong=""m:H3117"" x-morph=""He,R:Ncmpc:Sp3ms""",1,6, מִ⁠יָּמָי⁠ו֙,,"He,R:Ncmpc:Sp3ms",יוֹם,m:H3117,True,H3117,,76,1,1,11-1KI
77," \w לֵ⁠אמֹ֔ר|lemma=""אָמַר"" strong=""l:H0559"" x-morph=""He,R:Vqc""",1,6, לֵ⁠אמֹ֔ר,,"He,R:Vqc",אָמַר,l:H0559,True,H0559,,77,1,1,11-1KI
78," \w מַדּ֖וּעַ|lemma=""מַדּוּעַ"" strong=""H4069"" x-morph=""He,Ti""",1,6, מַדּ֖וּעַ,,"He,Ti",מַדּוּעַ,H4069,False,H4069,,78,1,1,11-1KI
79," \w כָּ֣כָה|lemma=""כָּכָה"" strong=""H3602"" x-morph=""He,D""",1,6, כָּ֣כָה,,"He,D",כָּכָה,H3602,False,H3602,,79,1,1,11-1KI
80," \w עָשִׂ֑יתָ|lemma=""עָשָׂה"" strong=""H6213a"" x-morph=""He,Vqp2ms""",1,6, עָשִׂ֑יתָ,,"He,Vqp2ms",עָשָׂה,H6213a,False,H6213a,,80,1,1,11-1KI
81," \w וְ⁠גַם|lemma=""גַּם"" strong=""c:H1571"" x-morph=""He,C:Ta""",1,6, וְ⁠גַם,,"He,C:Ta",גַּם,c:H1571,True,H1571,,81,1,1,11-1KI
82,"־\w ה֤וּא|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3ms""",1,6, ה֤וּא,־,"He,Pp3ms",הוּא,H1931,False,H1931,,82,1,1,11-1KI
83," \w טֽוֹב|lemma=""טוֹב"" strong=""H2896a"" x-morph=""He,Aamsc"" x-tw=""rc://*/tw/dict/bible/kt/good""",1,6, טֽוֹב,,"He,Aamsc",טוֹב,H2896a,False,H2896a,rc://*/tw/dict/bible/kt/good,83,1,1,11-1KI
84,"־\w תֹּ֨אַר֙|lemma=""תֹּאַר"" strong=""H8389"" x-morph=""He,Ncmsa""",1,6, תֹּ֨אַר֙,־,"He,Ncmsa",תֹּאַר,H8389,False,H8389,,84,1,1,11-1KI
85," \w מְאֹ֔ד|lemma=""מְאֹד"" strong=""H3966"" x-morph=""He,D""",1,6, מְאֹ֔ד,,"He,D",מְאֹד,H3966,False,H3966,,85,1,1,11-1KI
86," \w וְ⁠אֹת֥⁠וֹ|lemma=""אֵת"" strong=""c:H0853"" x-morph=""He,C:To:Sp3ms""",1,6, וְ⁠אֹת֥⁠וֹ,,"He,C:To:Sp3ms",אֵת,c:H0853,True,H0853,,86,1,1,11-1KI
87," \w יָלְדָ֖ה|lemma=""יָלַד"" strong=""H3205"" x-morph=""He,Vqp3fs""",1,6, יָלְדָ֖ה,,"He,Vqp3fs",יָלַד,H3205,False,H3205,,87,1,1,11-1KI
88," \w אַחֲרֵ֥י|lemma=""אַחַר"" strong=""H0310a"" x-morph=""He,R""",1,6, אַחֲרֵ֥י,,"He,R",אַחַר,H0310a,False,H0310a,,88,1,1,11-1KI
89," \w אַבְשָׁלֽוֹם|lemma=""אֲבִישָׁלוֹם"" strong=""H0053"" x-morph=""He,Np""",1,6, אַבְשָׁלֽוֹם,,"He,Np",אֲבִישָׁלוֹם,H0053,False,H0053,,89,1,1,11-1KI
91,"\w וַ⁠יִּהְי֣וּ|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3mp""",1,7, וַ⁠יִּהְי֣וּ,,"He,C:Vqw3mp",הָיָה,c:H1961,True,H1961,,91,1,1,11-1KI
92," \w דְבָרָ֔י⁠ו|lemma=""דָּבָר"" strong=""H1697"" x-morph=""He,Ncmpc:Sp3ms""",1,7, דְבָרָ֔י⁠ו,,"He,Ncmpc:Sp3ms",דָּבָר,H1697,False,H1697,,92,1,1,11-1KI
93," \w עִ֚ם|lemma=""עִם"" strong=""H5973a"" x-morph=""He,R""",1,7, עִ֚ם,,"He,R",עִם,H5973a,False,H5973a,,93,1,1,11-1KI
94," \w יוֹאָ֣ב|lemma=""יוֹאָב"" strong=""H3097"" x-morph=""He,Np""",1,7, יוֹאָ֣ב,,"He,Np",יוֹאָב,H3097,False,H3097,,94,1,1,11-1KI
95," \w בֶּן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,7, בֶּן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,95,1,1,11-1KI
96,"־\w צְרוּיָ֔ה|lemma=""צְרוּיָה"" strong=""H6870"" x-morph=""He,Np""",1,7, צְרוּיָ֔ה,־,"He,Np",צְרוּיָה,H6870,False,H6870,,96,1,1,11-1KI
97," \w וְ⁠עִ֖ם|lemma=""עִם"" strong=""c:H5973a"" x-morph=""He,C:R""",1,7, וְ⁠עִ֖ם,,"He,C:R",עִם,c:H5973a,True,H5973a,,97,1,1,11-1KI
98," \w אֶבְיָתָ֣ר|lemma=""אֶבְיָתָר"" strong=""H0054"" x-morph=""He,Np""",1,7, אֶבְיָתָ֣ר,,"He,Np",אֶבְיָתָר,H0054,False,H0054,,98,1,1,11-1KI
99," \w הַ⁠כֹּהֵ֑ן|lemma=""כֹּהֵן"" strong=""d:H3548"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/kt/priest""",1,7, הַ⁠כֹּהֵ֑ן,,"He,Td:Ncmsa",כֹּהֵן,d:H3548,True,H3548,rc://*/tw/dict/bible/kt/priest,99,1,1,11-1KI
100," \w וַֽ⁠יַּעְזְר֔וּ|lemma=""עָזַר"" strong=""c:H5826"" x-morph=""He,C:Vqw3mp""",1,7, וַֽ⁠יַּעְזְר֔וּ,,"He,C:Vqw3mp",עָזַר,c:H5826,True,H5826,,100,1,1,11-1KI
101," \w אַחֲרֵ֖י|lemma=""אַחַר"" strong=""H0310a"" x-morph=""He,R""",1,7, אַחֲרֵ֖י,,"He,R",אַחַר,H0310a,False,H0310a,,101,1,1,11-1KI
102," \w אֲדֹנִיָּֽה|lemma=""אֲדֹנִיָּה"" strong=""H0138"" x-morph=""He,Np""",1,7, אֲדֹנִיָּֽה,,"He,Np",אֲדֹנִיָּה,H0138,False,H0138,,102,1,1,11-1KI
104,"\w וְ⁠צָד֣וֹק|lemma=""צָדוֹק"" strong=""c:H6659"" x-morph=""He,C:Np""",1,8, וְ⁠צָד֣וֹק,,"He,C:Np",צָדוֹק,c:H6659,True,H6659,,104,1,1,11-1KI
105," \w הַ֠⁠כֹּהֵן|lemma=""כֹּהֵן"" strong=""d:H3548"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/kt/priest""",1,8, הַ֠⁠כֹּהֵן,,"He,Td:Ncmsa",כֹּהֵן,d:H3548,True,H3548,rc://*/tw/dict/bible/kt/priest,105,1,1,11-1KI
106," \w וּ⁠בְנָיָ֨הוּ|lemma=""בְּנָיָה"" strong=""c:H1141"" x-morph=""He,C:Np""",1,8, וּ⁠בְנָיָ֨הוּ,,"He,C:Np",בְּנָיָה,c:H1141,True,H1141,,106,1,1,11-1KI
107," \w בֶן|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,8, בֶן,,"He,Ncmsc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,107,1,1,11-1KI
108,"־\w יְהוֹיָדָ֜ע|lemma=""יְהוֹיָדָע"" strong=""H3077"" x-morph=""He,Np""",1,8, יְהוֹיָדָ֜ע,־,"He,Np",יְהוֹיָדָע,H3077,False,H3077,,108,1,1,11-1KI
109," \w וְ⁠נָתָ֤ן|lemma=""נָתָן"" strong=""c:H5416"" x-morph=""He,C:Np""",1,8, וְ⁠נָתָ֤ן,,"He,C:Np",נָתָן,c:H5416,True,H5416,,109,1,1,11-1KI
