index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
23,"\w עָלֶ֖⁠יהָ|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R:Sp3fs""",1,3, עָלֶ֖⁠יהָ,,"He,R:Sp3fs",עַל,H5921a,False,H5921a,,23,1,1,29-JOL
24," \w לִ⁠בְנֵי⁠כֶ֣ם|lemma=""בֵּן"" strong=""l:H1121a"" x-morph=""He,R:Ncmpc:Sp2mp"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, לִ⁠בְנֵי⁠כֶ֣ם,,"He,R:Ncmpc:Sp2mp",בֵּן,l:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,24,1,1,29-JOL
25," \w סַפֵּ֑רוּ|lemma=""סָפַר"" strong=""H5608a"" x-morph=""He,Vpv2mp""",1,3, סַפֵּ֑רוּ,,"He,Vpv2mp",סָפַר,H5608a,False,H5608a,,25,1,1,29-JOL
26," \w וּ⁠בְנֵי⁠כֶם֙|lemma=""בֵּן"" strong=""c:H1121a"" x-morph=""He,C:Ncmpc:Sp2mp"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, וּ⁠בְנֵי⁠כֶם֙,,"He,C:Ncmpc:Sp2mp",בֵּן,c:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,26,1,1,29-JOL
27," \w לִ⁠בְנֵי⁠הֶ֔ם|lemma=""בֵּן"" strong=""l:H1121a"" x-morph=""He,R:Ncmpc:Sp3mp"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, לִ⁠בְנֵי⁠הֶ֔ם,,"He,R:Ncmpc:Sp3mp",בֵּן,l:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,27,1,1,29-JOL
28," \w וּ⁠בְנֵי⁠הֶ֖ם|lemma=""בֵּן"" strong=""c:H1121a"" x-morph=""He,C:Ncmpc:Sp3mp"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, וּ⁠בְנֵי⁠הֶ֖ם,,"He,C:Ncmpc:Sp3mp",בֵּן,c:H1121a,True,H1121a,rc://*/tw/dict/bible/kt/son,28,1,1,29-JOL
29," \w לְ⁠ד֥וֹר|lemma=""דּוֹר"" strong=""l:H1755"" x-morph=""He,R:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/generation""",1,3, לְ⁠ד֥וֹר,,"He,R:Ncmsa",דּוֹר,l:H1755,True,H1755,rc://*/tw/dict/bible/other/generation,29,1,1,29-JOL
30," \w אַחֵֽר|lemma=""אַחֵר"" strong=""H0312"" x-morph=""He,Aamsa""",1,3, אַחֵֽר,,"He,Aamsa",אַחֵר,H0312,False,H0312,,30,1,1,29-JOL
32,"\w יֶ֤תֶר|lemma=""יֶתֶר"" strong=""H3499a"" x-morph=""He,Ncmsc""",1,4, יֶ֤תֶר,,"He,Ncmsc",יֶתֶר,H3499a,False,H3499a,,32,1,1,29-JOL
33," \w הַ⁠גָּזָם֙|lemma=""גָּזָם"" strong=""d:H1501"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הַ⁠גָּזָם֙,,"He,Td:Ncmsa",גָּזָם,d:H1501,True,H1501,rc://*/tw/dict/bible/other/locust,33,1,1,29-JOL
34," \w אָכַ֣ל|lemma=""אָכַל"" strong=""H0398"" x-morph=""He,Vqp3ms"" x-tw=""rc://*/tw/dict/bible/other/devour""",1,4, אָכַ֣ל,,"He,Vqp3ms",אָכַל,H0398,False,H0398,rc://*/tw/dict/bible/other/devour,34,2,1,29-JOL
35," \w הָֽ⁠אַרְבֶּ֔ה|lemma=""אַרְבֶּה"" strong=""d:H0697"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הָֽ⁠אַרְבֶּ֔ה,,"He,Td:Ncmsa",אַרְבֶּה,d:H0697,True,H0697,rc://*/tw/dict/bible/other/locust,35,1,1,29-JOL
36," \w וְ⁠יֶ֥תֶר|lemma=""יֶתֶר"" strong=""c:H3499a"" x-morph=""He,C:Ncmsc""",1,4, וְ⁠יֶ֥תֶר,,"He,C:Ncmsc",יֶתֶר,c:H3499a,True,H3499a,,36,1,1,29-JOL
37," \w הָ⁠אַרְבֶּ֖ה|lemma=""אַרְבֶּה"" strong=""d:H0697"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הָ⁠אַרְבֶּ֖ה,,"He,Td:Ncmsa",אַרְבֶּה,d:H0697,True,H0697,rc://*/tw/dict/bible/other/locust,37,1,1,29-JOL
38," \w אָכַ֣ל|lemma=""אָכַל"" strong=""H0398"" x-morph=""He,Vqp3ms"" x-tw=""rc://*/tw/dict/bible/other/devour""",1,4, אָכַ֣ל,,"He,Vqp3ms",אָכַל,H0398,False,H0398,rc://*/tw/dict/bible/other/devour,38,2,2,29-JOL
39," \w הַ⁠יָּ֑לֶק|lemma=""יֶלֶק"" strong=""d:H3218"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הַ⁠יָּ֑לֶק,,"He,Td:Ncmsa",יֶלֶק,d:H3218,True,H3218,rc://*/tw/dict/bible/other/locust,39,1,1,29-JOL
40," \w וְ⁠יֶ֣תֶר|lemma=""יֶתֶר"" strong=""c:H3499a"" x-morph=""He,C:Ncmsc""",1,4, וְ⁠יֶ֣תֶר,,"He,C:Ncmsc",יֶתֶר,c:H3499a,True,H3499a,,40,1,1,29-JOL
41," \w הַ⁠יֶּ֔לֶק|lemma=""יֶלֶק"" strong=""d:H3218"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הַ⁠יֶּ֔לֶק,,"He,Td:Ncmsa",יֶלֶק,d:H3218,True,H3218,rc://*/tw/dict/bible/other/locust,41,1,1,29-JOL
42," \w אָכַ֖ל|lemma=""אָכַל"" strong=""H0398"" x-morph=""He,Vqp3ms"" x-tw=""rc://*/tw/dict/bible/other/devour""",1,4, אָכַ֖ל,,"He,Vqp3ms",אָכַל,H0398,False,H0398,rc://*/tw/dict/bible/other/devour,42,1,1,29-JOL
43," \w הֶ⁠חָסִֽיל|lemma=""חָסִיל"" strong=""d:H2625"" x-morph=""He,Td:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/locust""",1,4, הֶ⁠חָסִֽיל,,"He,Td:Ncmsa",חָסִיל,d:H2625,True,H2625,rc://*/tw/dict/bible/other/locust,43,1,1,29-JOL
45,"\w הָקִ֤יצוּ|lemma=""קוּץ"" strong=""H6974"" x-morph=""He,Vhv2mp""",1,5, הָקִ֤יצוּ,,"He,Vhv2mp",קוּץ,H6974,False,H6974,,45,1,1,29-JOL
46," \w שִׁכּוֹרִים֙|lemma=""שִׁכּוֹר"" strong=""H7910"" x-morph=""He,Aampa"" x-tw=""rc://*/tw/dict/bible/other/drunk""",1,5, שִׁכּוֹרִים֙,,"He,Aampa",שִׁכּוֹר,H7910,False,H7910,rc://*/tw/dict/bible/other/drunk,46,1,1,29-JOL
47," \w וּ⁠בְכ֔וּ|lemma=""בָּכָה"" strong=""c:H1058"" x-morph=""He,C:Vqv2mp""",1,5, וּ⁠בְכ֔וּ,,"He,C:Vqv2mp",בָּכָה,c:H1058,True,H1058,,47,1,1,29-JOL
48," \w וְ⁠הֵילִ֖לוּ|lemma=""יָלַל"" strong=""c:H3213"" x-morph=""He,C:Vhv2mp""",1,5, וְ⁠הֵילִ֖לוּ,,"He,C:Vhv2mp",יָלַל,c:H3213,True,H3213,,48,1,1,29-JOL
49," \w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,5, כָּל,,"He,Ncmsc",כֹּל,H3605,False,H3605,,49,1,1,29-JOL
50,"־\w שֹׁ֣תֵי|lemma=""שָׁתָה"" strong=""H8354"" x-morph=""He,Vqrmpc""",1,5, שֹׁ֣תֵי,־,"He,Vqrmpc",שָׁתָה,H8354,False,H8354,,50,1,1,29-JOL
51," \w יָ֑יִן|lemma=""יַיִן"" strong=""H3196"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/wine""",1,5, יָ֑יִן,,"He,Ncmsa",יַיִן,H3196,False,H3196,rc://*/tw/dict/bible/other/wine,51,1,1,29-JOL
52," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,5, עַל,,"He,R",עַל,H5921a,False,H5921a,,52,1,1,29-JOL
53,"־\w עָסִ֕יס|lemma=""עָסִיס"" strong=""H6071"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/wine""",1,5, עָסִ֕יס,־,"He,Ncmsa",עָסִיס,H6071,False,H6071,rc://*/tw/dict/bible/other/wine,53,1,1,29-JOL
54," \w כִּ֥י|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,5, כִּ֥י,,"He,C",כִּי,H3588a,False,H3588a,,54,1,1,29-JOL
55," \w נִכְרַ֖ת|lemma=""כָּרַת"" strong=""H3772"" x-morph=""He,VNp3ms"" x-tw=""rc://*/tw/dict/bible/other/cutoff""",1,5, נִכְרַ֖ת,,"He,VNp3ms",כָּרַת,H3772,False,H3772,rc://*/tw/dict/bible/other/cutoff,55,1,1,29-JOL
56," \w מִ⁠פִּי⁠כֶֽם|lemma=""פֶּה"" strong=""m:H6310"" x-morph=""He,R:Ncmsc:Sp2mp""",1,5, מִ⁠פִּי⁠כֶֽם,,"He,R:Ncmsc:Sp2mp",פֶּה,m:H6310,True,H6310,,56,1,1,29-JOL
58,"\w כִּֽי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,6, כִּֽי,,"He,C",כִּי,H3588a,False,H3588a,,58,1,1,29-JOL
59,"־\w גוֹי֙|lemma=""גּוֹי"" strong=""H1471a"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/nation""",1,6, גוֹי֙,־,"He,Ncmsa",גּוֹי,H1471a,False,H1471a,rc://*/tw/dict/bible/other/nation,59,1,1,29-JOL
60," \w עָלָ֣ה|lemma=""עָלָה"" strong=""H5927"" x-morph=""He,Vqp3ms""",1,6, עָלָ֣ה,,"He,Vqp3ms",עָלָה,H5927,False,H5927,,60,1,1,29-JOL
61," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,6, עַל,,"He,R",עַל,H5921a,False,H5921a,,61,1,1,29-JOL
62,"־\w אַרְצִ֔⁠י|lemma=""אֶרֶץ"" strong=""H0776"" x-morph=""He,Ncbsc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/earth""",1,6, אַרְצִ֔⁠י,־,"He,Ncbsc:Sp1cs",אֶרֶץ,H0776,False,H0776,rc://*/tw/dict/bible/other/earth,62,1,1,29-JOL
63," \w עָצ֖וּם|lemma=""עָצוּם"" strong=""H6099"" x-morph=""He,Aamsa""",1,6, עָצ֖וּם,,"He,Aamsa",עָצוּם,H6099,False,H6099,,63,1,1,29-JOL
64," \w וְ⁠אֵ֣ין|lemma=""אַיִן"" strong=""c:H0369"" x-morph=""He,C:Tn""",1,6, וְ⁠אֵ֣ין,,"He,C:Tn",אַיִן,c:H0369,True,H0369,,64,1,1,29-JOL
65," \w מִסְפָּ֑ר|lemma=""מִסְפָּר"" strong=""H4557"" x-morph=""He,Ncmsa""",1,6, מִסְפָּ֑ר,,"He,Ncmsa",מִסְפָּר,H4557,False,H4557,,65,1,1,29-JOL
66," \w שִׁנָּי⁠ו֙|lemma=""שֵׁן"" strong=""H8127"" x-morph=""He,Ncbdc:Sp3ms""",1,6, שִׁנָּי⁠ו֙,,"He,Ncbdc:Sp3ms",שֵׁן,H8127,False,H8127,,66,1,1,29-JOL
67," \w שִׁנֵּ֣י|lemma=""שֵׁן"" strong=""H8127"" x-morph=""He,Ncbdc""",1,6, שִׁנֵּ֣י,,"He,Ncbdc",שֵׁן,H8127,False,H8127,,67,1,1,29-JOL
68," \w אַרְיֵ֔ה|lemma=""אֲרִי"" strong=""H0738b"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/lion""",1,6, אַרְיֵ֔ה,,"He,Ncmsa",אֲרִי,H0738b,False,H0738,rc://*/tw/dict/bible/other/lion,68,1,1,29-JOL
69," \w וּֽ⁠מְתַלְּע֥וֹת|lemma=""מְתַלְּעָה"" strong=""c:H4973"" x-morph=""He,C:Ncfpc""",1,6, וּֽ⁠מְתַלְּע֥וֹת,,"He,C:Ncfpc",מְתַלְּעָה,c:H4973,True,H4973,,69,1,1,29-JOL
70," \w לָבִ֖יא|lemma=""לָבִיא"" strong=""H3833c"" x-morph=""He,Ncbsa"" x-tw=""rc://*/tw/dict/bible/other/lion""",1,6, לָבִ֖יא,,"He,Ncbsa",לָבִיא,H3833c,False,H3833,rc://*/tw/dict/bible/other/lion,70,1,1,29-JOL
71," \w לֽ⁠וֹ|lemma="""" strong=""l"" x-morph=""He,R:Sp3ms""",1,6, לֽ⁠וֹ,,"He,R:Sp3ms",,l,False,,,71,1,1,29-JOL
73,"\w שָׂ֤ם|lemma=""שׂוּם"" strong=""H7760a"" x-morph=""He,Vqp3ms""",1,7, שָׂ֤ם,,"He,Vqp3ms",שׂוּם,H7760a,False,H7760a,,73,1,1,29-JOL
74," \w גַּפְנִ⁠י֙|lemma=""גֶּפֶן"" strong=""H1612"" x-morph=""He,Ncbsc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/vine""",1,7, גַּפְנִ⁠י֙,,"He,Ncbsc:Sp1cs",גֶּפֶן,H1612,False,H1612,rc://*/tw/dict/bible/other/vine,74,1,1,29-JOL
75," \w לְ⁠שַׁמָּ֔ה|lemma=""שַׁמָּה"" strong=""l:H8047"" x-morph=""He,R:Ncfsa""",1,7, לְ⁠שַׁמָּ֔ה,,"He,R:Ncfsa",שַׁמָּה,l:H8047,True,H8047,,75,1,1,29-JOL
76," \w וּ⁠תְאֵנָתִ֖⁠י|lemma=""תְּאֵן"" strong=""c:H8384"" x-morph=""He,C:Ncfsc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/fig""",1,7, וּ⁠תְאֵנָתִ֖⁠י,,"He,C:Ncfsc:Sp1cs",תְּאֵן,c:H8384,True,H8384,rc://*/tw/dict/bible/other/fig,76,1,1,29-JOL
77," \w לִ⁠קְצָפָ֑ה|lemma=""קְצָפָה"" strong=""l:H7111"" x-morph=""He,R:Ncfsa""",1,7, לִ⁠קְצָפָ֑ה,,"He,R:Ncfsa",קְצָפָה,l:H7111,True,H7111,,77,1,1,29-JOL
78," \w חָשֹׂ֤ף|lemma=""חָשַׂף"" strong=""H2834"" x-morph=""He,Vqa""",1,7, חָשֹׂ֤ף,,"He,Vqa",חָשַׂף,H2834,False,H2834,,78,1,1,29-JOL
79," \w חֲשָׂפָ⁠הּ֙|lemma=""חָשַׂף"" strong=""H2834"" x-morph=""He,Vqp3ms:Sp3fs""",1,7, חֲשָׂפָ⁠הּ֙,,"He,Vqp3ms:Sp3fs",חָשַׂף,H2834,False,H2834,,79,1,1,29-JOL
80," \w וְ⁠הִשְׁלִ֔יךְ|lemma=""שָׁלַךְ"" strong=""c:H7993"" x-morph=""He,C:Vhp3ms""",1,7, וְ⁠הִשְׁלִ֔יךְ,,"He,C:Vhp3ms",שָׁלַךְ,c:H7993,True,H7993,,80,1,1,29-JOL
81," \w הִלְבִּ֖ינוּ|lemma=""לָבַן"" strong=""H3835a"" x-morph=""He,Vhp3cp""",1,7, הִלְבִּ֖ינוּ,,"He,Vhp3cp",לָבַן,H3835a,False,H3835a,,81,1,1,29-JOL
82," \w שָׂרִיגֶֽי⁠הָ|lemma=""שָׂרִיג"" strong=""H8299"" x-morph=""He,Ncmpc:Sp3fs""",1,7, שָׂרִיגֶֽי⁠הָ,,"He,Ncmpc:Sp3fs",שָׂרִיג,H8299,False,H8299,,82,1,1,29-JOL
84,"\w אֱלִ֕י|lemma=""אָלָה"" strong=""H0421"" x-morph=""He,Vqv2fs""",1,8, אֱלִ֕י,,"He,Vqv2fs",אָלָה,H0421,False,H0421,,84,1,1,29-JOL
85," \w כִּ⁠בְתוּלָ֥ה|lemma=""בְּתוּלָה"" strong=""k:H1330"" x-morph=""He,R:Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/virgin""",1,8, כִּ⁠בְתוּלָ֥ה,,"He,R:Ncfsa",בְּתוּלָה,k:H1330,True,H1330,rc://*/tw/dict/bible/other/virgin,85,1,1,29-JOL
86," \w חֲגֻֽרַת|lemma=""חָגַר"" strong=""H2296"" x-morph=""He,Vqsfsc"" x-tw=""rc://*/tw/dict/bible/other/gird""",1,8, חֲגֻֽרַת,,"He,Vqsfsc",חָגַר,H2296,False,H2296,rc://*/tw/dict/bible/other/gird,86,1,1,29-JOL
87,"־\w שַׂ֖ק|lemma=""שַׂק"" strong=""H8242"" x-morph=""He,Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/sackcloth""",1,8, שַׂ֖ק,־,"He,Ncmsa",שַׂק,H8242,False,H8242,rc://*/tw/dict/bible/other/sackcloth,87,1,1,29-JOL
88," \w עַל|lemma=""עַל"" strong=""H5921a"" x-morph=""He,R""",1,8, עַל,,"He,R",עַל,H5921a,False,H5921a,,88,1,1,29-JOL
89,"־\w בַּ֥עַל|lemma=""בַּעַל"" strong=""H1167"" x-morph=""He,Ncmsc""",1,8, בַּ֥עַל,־,"He,Ncmsc",בַּעַל,H1167,False,H1167,,89,1,1,29-JOL
90," \w נְעוּרֶֽי⁠הָ|lemma=""נָעוּר"" strong=""H5271a"" x-morph=""He,Ncbpc:Sp3fs""",1,8, נְעוּרֶֽי⁠הָ,,"He,Ncbpc:Sp3fs",נָעוּר,H5271a,False,H5271a,,90,1,1,29-JOL
92,"\w הָכְרַ֥ת|lemma=""כָּרַת"" strong=""H3772"" x-morph=""He,VHp3ms"" x-tw=""rc://*/tw/dict/bible/other/cutoff""",1,9, הָכְרַ֥ת,,"He,VHp3ms",כָּרַת,H3772,False,H3772,rc://*/tw/dict/bible/other/cutoff,92,1,1,29-JOL
93," \w מִנְחָ֛ה|lemma=""מִנְחָה"" strong=""H4503"" x-morph=""He,Ncfsa"" x-tw=""rc://*/tw/dict/bible/other/grainoffering""",1,9, מִנְחָ֛ה,,"He,Ncfsa",מִנְחָה,H4503,False,H4503,rc://*/tw/dict/bible/other/grainoffering,93,1,1,29-JOL
94," \w וָ⁠נֶ֖סֶךְ|lemma=""נֶסֶךְ"" strong=""c:H5262"" x-morph=""He,C:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/drinkoffering""",1,9, וָ⁠נֶ֖סֶךְ,,"He,C:Ncmsa",נֶסֶךְ,c:H5262,True,H5262,rc://*/tw/dict/bible/other/drinkoffering,94,1,1,29-JOL
95," \w מִ⁠בֵּ֣ית|lemma=""בַּיִת"" strong=""m:H1004b"" x-morph=""He,R:Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/house""",1,9, מִ⁠בֵּ֣ית,,"He,R:Ncmsc",בַּיִת,m:H1004b,True,H1004,rc://*/tw/dict/bible/other/house,95,1,1,29-JOL
96," \w יְהוָ֑ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,9, יְהוָ֑ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,96,1,1,29-JOL
97," \w אָֽבְלוּ֙|lemma=""אָבַל"" strong=""H0056"" x-morph=""He,Vqp3cp"" x-tw=""rc://*/tw/dict/bible/other/mourn""",1,9, אָֽבְלוּ֙,,"He,Vqp3cp",אָבַל,H0056,False,H0056,rc://*/tw/dict/bible/other/mourn,97,1,1,29-JOL
98," \w הַ⁠כֹּ֣הֲנִ֔ים|lemma=""כֹּהֵן"" strong=""d:H3548"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/priest""",1,9, הַ⁠כֹּ֣הֲנִ֔ים,,"He,Td:Ncmpa",כֹּהֵן,d:H3548,True,H3548,rc://*/tw/dict/bible/kt/priest,98,1,1,29-JOL
99," \w מְשָׁרְתֵ֖י|lemma=""שָׁרַת"" strong=""H8334"" x-morph=""He,Vprmpc"" x-tw=""rc://*/tw/dict/bible/kt/minister""",1,9, מְשָׁרְתֵ֖י,,"He,Vprmpc",שָׁרַת,H8334,False,H8334,rc://*/tw/dict/bible/kt/minister,99,1,1,29-JOL
100," \w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,9, יְהוָֽה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,100,1,1,29-JOL
102,"\w שֻׁדַּ֣ד|lemma=""שָׁדַד"" strong=""H7703"" x-morph=""He,VPp3ms"" x-tw=""rc://*/tw/dict/bible/other/waste""",1,10, שֻׁדַּ֣ד,,"He,VPp3ms",שָׁדַד,H7703,False,H7703,rc://*/tw/dict/bible/other/waste,102,2,1,29-JOL
103," \w שָׂדֶ֔ה|lemma=""שָׂדֶה"" strong=""H7704b"" x-morph=""He,Ncmsa""",1,10, שָׂדֶ֔ה,,"He,Ncmsa",שָׂדֶה,H7704b,False,H7704,,103,1,1,29-JOL
104," \w אָבְלָ֖ה|lemma=""אָבַל"" strong=""H0056"" x-morph=""He,Vqp3fs"" x-tw=""rc://*/tw/dict/bible/other/mourn""",1,10, אָבְלָ֖ה,,"He,Vqp3fs",אָבַל,H0056,False,H0056,rc://*/tw/dict/bible/other/mourn,104,1,1,29-JOL
105," \w אֲדָמָ֑ה|lemma=""אֲדָמָה"" strong=""H0127"" x-morph=""He,Ncfsa""",1,10, אֲדָמָ֑ה,,"He,Ncfsa",אֲדָמָה,H0127,False,H0127,,105,1,1,29-JOL
106," \w כִּ֚י|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,10, כִּ֚י,,"He,C",כִּי,H3588a,False,H3588a,,106,1,1,29-JOL
107," \w שֻׁדַּ֣ד|lemma=""שָׁדַד"" strong=""H7703"" x-morph=""He,VPp3ms"" x-tw=""rc://*/tw/dict/bible/other/waste""",1,10, שֻׁדַּ֣ד,,"He,VPp3ms",שָׁדַד,H7703,False,H7703,rc://*/tw/dict/bible/other/waste,107,2,2,29-JOL
