index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
34," \w וְ⁠אָשׁ֣וּב|lemma=""שׁוּב"" strong=""c:H7725"" x-morph=""He,C:Vqi1cs"" x-tw=""rc://*/tw/dict/bible/other/return""",1,3, וְ⁠אָשׁ֣וּב,,"He,C:Vqi1cs",שׁוּב,c:H7725,True,H7725,rc://*/tw/dict/bible/other/return,34,1,1,38-ZEC
35," \w אֲלֵי⁠כֶ֔ם|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp2mp""",1,3, אֲלֵי⁠כֶ֔ם,,"He,R:Sp2mp",אֵל,H0413,False,H0413,,35,1,1,38-ZEC
36," \w אָמַ֖ר|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,3, אָמַ֖ר,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,36,1,1,38-ZEC
37," \w יְהוָ֥ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,3, יְהוָ֥ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,37,1,1,38-ZEC
38," \w צְבָאֽוֹת|lemma=""צָבָא"" strong=""H6635b"" x-morph=""He,Ncbpa""",1,3, צְבָאֽוֹת,,"He,Ncbpa",צָבָא,H6635b,False,H6635,,38,1,1,38-ZEC
40,"\w אַל|lemma=""אַל"" strong=""H0408"" x-morph=""He,Tn""",1,4, אַל,,"He,Tn",אַל,H0408,False,H0408,,40,1,1,38-ZEC
41,"־\w תִּהְי֣וּ|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqj2mp""",1,4, תִּהְי֣וּ,־,"He,Vqj2mp",הָיָה,H1961,False,H1961,,41,1,1,38-ZEC
42," \w כַ⁠אֲבֹֽתֵי⁠כֶ֡ם|lemma=""אָב"" strong=""k:H0001"" x-morph=""He,R:Ncmpc:Sp2mp""",1,4, כַ⁠אֲבֹֽתֵי⁠כֶ֡ם,,"He,R:Ncmpc:Sp2mp",אָב,k:H0001,True,H0001,,42,1,1,38-ZEC
43," \w אֲשֶׁ֣ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁ֣ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,43,1,1,38-ZEC
44," \w קָרְאֽוּ|lemma=""קָרָא"" strong=""H7121"" x-morph=""He,Vqp3cp""",1,4, קָרְאֽוּ,,"He,Vqp3cp",קָרָא,H7121,False,H7121,,44,1,1,38-ZEC
45,"־\w אֲלֵי⁠הֶם֩|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3mp"" x-tw=""rc://*/tw/dict/bible/other/cry"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,4, אֲלֵי⁠הֶם֩,־,"He,R:Sp3mp",אֵל,H0413,False,H0413,rc://*/tw/dict/bible/other/cry,45,1,1,38-ZEC
46," \w הַ⁠נְּבִיאִ֨ים|lemma=""נָבִיא"" strong=""d:H5030"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/prophet""",1,4, הַ⁠נְּבִיאִ֨ים,,"He,Td:Ncmpa",נָבִיא,d:H5030,True,H5030,rc://*/tw/dict/bible/kt/prophet,46,1,1,38-ZEC
47," \w הָ⁠רִֽאשֹׁנִ֜ים|lemma=""רִאשׁוֹן"" strong=""d:H7223"" x-morph=""He,Td:Aampa""",1,4, הָ⁠רִֽאשֹׁנִ֜ים,,"He,Td:Aampa",רִאשׁוֹן,d:H7223,True,H7223,,47,1,1,38-ZEC
48," \w לֵ⁠אמֹ֗ר|lemma=""אָמַר"" strong=""l:H0559"" x-morph=""He,R:Vqc""",1,4, לֵ⁠אמֹ֗ר,,"He,R:Vqc",אָמַר,l:H0559,True,H0559,,48,1,1,38-ZEC
49," \w כֹּ֤ה|lemma=""כֹּה"" strong=""H3541"" x-morph=""He,D""",1,4, כֹּ֤ה,,"He,D",כֹּה,H3541,False,H3541,,49,1,1,38-ZEC
50," \w אָמַר֙|lemma=""אָמַר"" strong=""H0559"" x-morph=""He,Vqp3ms""",1,4, אָמַר֙,,"He,Vqp3ms",אָמַר,H0559,False,H0559,,50,1,1,38-ZEC
51," \w יְהוָ֣ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, יְהוָ֣ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,51,1,1,38-ZEC
52," \w צְבָא֔וֹת|lemma=""צָבָא"" strong=""H6635b"" x-morph=""He,Ncbpa""",1,4, צְבָא֔וֹת,,"He,Ncbpa",צָבָא,H6635b,False,H6635,,52,1,1,38-ZEC
53," \w שׁ֤וּבוּ|lemma=""שׁוּב"" strong=""H7725"" x-morph=""He,Vqv2mp"" x-tw=""rc://*/tw/dict/bible/kt/restore""",1,4, שׁ֤וּבוּ,,"He,Vqv2mp",שׁוּב,H7725,False,H7725,rc://*/tw/dict/bible/kt/restore,53,1,1,38-ZEC
54," \w נָא֙|lemma=""נָא"" strong=""H4994"" x-morph=""He,Te""",1,4, נָא֙,,"He,Te",נָא,H4994,False,H4994,,54,1,1,38-ZEC
55," \w מִ⁠דַּרְכֵי⁠כֶ֣ם|lemma=""דֶּרֶךְ"" strong=""m:H1870"" x-morph=""He,R:Ncbpc:Sp2mp""",1,4, מִ⁠דַּרְכֵי⁠כֶ֣ם,,"He,R:Ncbpc:Sp2mp",דֶּרֶךְ,m:H1870,True,H1870,,55,1,1,38-ZEC
56," \w הָ⁠רָעִ֔ים|lemma=""רַע"" strong=""d:H7451a"" x-morph=""He,Td:Aampa"" x-tw=""rc://*/tw/dict/bible/kt/evil""",1,4, הָ⁠רָעִ֔ים,,"He,Td:Aampa",רַע,d:H7451a,True,H7451a,rc://*/tw/dict/bible/kt/evil,56,1,1,38-ZEC
57," \w וּמַֽעַלְלֵיכֶ֖ם|lemma=""מַעֲלָל"" strong=""c:H4611"" x-morph=""He,C:Ncmpc:Sp2mp""",1,4, וּמַֽעַלְלֵיכֶ֖ם,,"He,C:Ncmpc:Sp2mp",מַעֲלָל,c:H4611,True,H4611,,57,1,1,38-ZEC
58," \f + K \w ו⁠מעלילי⁠כם|lemma=""עָלַל"" strong=""c:H5953"" x-morph=""He,C:Vhrmpc:Sp2mp""",1,4, + K \w ו⁠מעלילי⁠כם,\f + K ,"He,C:Vhrmpc:Sp2mp",עָלַל,c:H5953,True,H5953,,58,1,1,38-ZEC
59,"\f* \w הָֽ⁠רָעִ֑ים|lemma=""רַע"" strong=""d:H7451a"" x-morph=""He,Td:Aampa"" x-tw=""rc://*/tw/dict/bible/kt/evil""",1,4, הָֽ⁠רָעִ֑ים,\f* ,"He,Td:Aampa",רַע,d:H7451a,True,H7451a,rc://*/tw/dict/bible/kt/evil,59,1,1,38-ZEC
60," \w וְ⁠לֹ֥א|lemma=""לֹא"" strong=""c:H3808"" x-morph=""He,C:Tn""",1,4, וְ⁠לֹ֥א,,"He,C:Tn",לֹא,c:H3808,True,H3808,,60,1,1,38-ZEC
61," \w שָׁמְע֛וּ|lemma=""שָׁמַע"" strong=""H8085"" x-morph=""He,Vqp3cp""",1,4, שָׁמְע֛וּ,,"He,Vqp3cp",שָׁמַע,H8085,False,H8085,,61,1,1,38-ZEC
62," \w וְ⁠לֹֽא|lemma=""לֹא"" strong=""c:H3808"" x-morph=""He,C:Tn""",1,4, וְ⁠לֹֽא,,"He,C:Tn",לֹא,c:H3808,True,H3808,,62,1,1,38-ZEC
63,"־\w הִקְשִׁ֥יבוּ|lemma=""קָשַׁב"" strong=""H7181"" x-morph=""He,Vhp3cp""",1,4, הִקְשִׁ֥יבוּ,־,"He,Vhp3cp",קָשַׁב,H7181,False,H7181,,63,1,1,38-ZEC
64," \w אֵלַ֖⁠י|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp1cs""",1,4, אֵלַ֖⁠י,,"He,R:Sp1cs",אֵל,H0413,False,H0413,,64,1,1,38-ZEC
65," \w נְאֻם|lemma=""נְאֻם"" strong=""H5002"" x-morph=""He,Ncmsc""",1,4, נְאֻם,,"He,Ncmsc",נְאֻם,H5002,False,H5002,,65,1,1,38-ZEC
66,"־\w יְהוָֽה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,4, יְהוָֽה,־,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,66,1,1,38-ZEC
68,"\w אֲבֽוֹתֵי⁠כֶ֖ם|lemma=""אָב"" strong=""H0001"" x-morph=""He,Ncmpc:Sp2mp"" x-tw=""rc://*/tw/dict/bible/other/father""",1,5, אֲבֽוֹתֵי⁠כֶ֖ם,,"He,Ncmpc:Sp2mp",אָב,H0001,False,H0001,rc://*/tw/dict/bible/other/father,68,1,1,38-ZEC
69," \w אַיֵּה|lemma=""אַיֵּה"" strong=""H0346"" x-morph=""He,Ti""",1,5, אַיֵּה,,"He,Ti",אַיֵּה,H0346,False,H0346,,69,1,1,38-ZEC
70,"־\w הֵ֑ם|lemma=""הֵם"" strong=""H1992"" x-morph=""He,Pp3mp""",1,5, הֵ֑ם,־,"He,Pp3mp",הֵם,H1992,False,H1992,,70,1,1,38-ZEC
71," \w וְ⁠הַ֨⁠נְּבִאִ֔ים|lemma=""נָבִיא"" strong=""c:d:H5030"" x-morph=""He,C:Td:Ncmpa""",1,5, וְ⁠הַ֨⁠נְּבִאִ֔ים,,"He,C:Td:Ncmpa",נָבִיא,c:d:H5030,True,H5030,,71,1,1,38-ZEC
72," \w הַ⁠לְ⁠עוֹלָ֖ם|lemma=""עוֹלָם"" strong=""d:l:H5769"" x-morph=""He,Ti:R:Ncmsa""",1,5, הַ⁠לְ⁠עוֹלָ֖ם,,"He,Ti:R:Ncmsa",עוֹלָם,d:l:H5769,True,H5769,,72,1,1,38-ZEC
73," \w יִֽחְיֽוּ|lemma=""חָיָה"" strong=""H2421"" x-morph=""He,Vqi3mp"" x-tw=""rc://*/tw/dict/bible/kt/life""",1,5, יִֽחְיֽוּ,,"He,Vqi3mp",חָיָה,H2421,False,H2421,rc://*/tw/dict/bible/kt/life,73,1,1,38-ZEC
75,"\w אַ֣ךְ|lemma=""אַךְ"" strong=""H0389"" x-morph=""He,Ta""",1,6, אַ֣ךְ,,"He,Ta",אַךְ,H0389,False,H0389,,75,1,1,38-ZEC
76," ׀ \w דְּבָרַ֣⁠י|lemma=""דָּבָר"" strong=""H1697"" x-morph=""He,Ncmpc:Sp1cs""",1,6, דְּבָרַ֣⁠י,׀ ,"He,Ncmpc:Sp1cs",דָּבָר,H1697,False,H1697,,76,1,1,38-ZEC
77," \w וְ⁠חֻקַּ֗⁠י|lemma=""חֹק"" strong=""c:H2706"" x-morph=""He,C:Ncmpc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/statute""",1,6, וְ⁠חֻקַּ֗⁠י,,"He,C:Ncmpc:Sp1cs",חֹק,c:H2706,True,H2706,rc://*/tw/dict/bible/other/statute,77,1,1,38-ZEC
78," \w אֲשֶׁ֤ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,6, אֲשֶׁ֤ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,78,1,1,38-ZEC
79," \w צִוִּ֨יתִי֙|lemma=""צָוָה"" strong=""H6680"" x-morph=""He,Vpp1cs"" x-tw=""rc://*/tw/dict/bible/kt/command""",1,6, צִוִּ֨יתִי֙,,"He,Vpp1cs",צָוָה,H6680,False,H6680,rc://*/tw/dict/bible/kt/command,79,1,1,38-ZEC
80," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,6, אֶת,,"He,To",אֵת,H0853,False,H0853,,80,1,1,38-ZEC
81,"־\w עֲבָדַ֣⁠י|lemma=""עֶבֶד"" strong=""H5650"" x-morph=""He,Ncmpc:Sp1cs"" x-tw=""rc://*/tw/dict/bible/other/servant""",1,6, עֲבָדַ֣⁠י,־,"He,Ncmpc:Sp1cs",עֶבֶד,H5650,False,H5650,rc://*/tw/dict/bible/other/servant,81,1,1,38-ZEC
82," \w הַ⁠נְּבִיאִ֔ים|lemma=""נָבִיא"" strong=""d:H5030"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/prophet""",1,6, הַ⁠נְּבִיאִ֔ים,,"He,Td:Ncmpa",נָבִיא,d:H5030,True,H5030,rc://*/tw/dict/bible/kt/prophet,82,1,1,38-ZEC
83," \w הֲ⁠ל֥וֹא|lemma=""לֹא"" strong=""i:H3808"" x-morph=""He,Ti:Tn""",1,6, הֲ⁠ל֥וֹא,,"He,Ti:Tn",לֹא,i:H3808,True,H3808,,83,1,1,38-ZEC
84," \w הִשִּׂ֖יגוּ|lemma=""נָשַׂג"" strong=""H5381"" x-morph=""He,Vhp3cp""",1,6, הִשִּׂ֖יגוּ,,"He,Vhp3cp",נָשַׂג,H5381,False,H5381,,84,1,1,38-ZEC
85," \w אֲבֹתֵי⁠כֶ֑ם|lemma=""אָב"" strong=""H0001"" x-morph=""He,Ncmpc:Sp2mp"" x-tw=""rc://*/tw/dict/bible/other/father""",1,6, אֲבֹתֵי⁠כֶ֑ם,,"He,Ncmpc:Sp2mp",אָב,H0001,False,H0001,rc://*/tw/dict/bible/other/father,85,1,1,38-ZEC
86," \w וַ⁠יָּשׁ֣וּבוּ|lemma=""שׁוּב"" strong=""c:H7725"" x-morph=""He,C:Vqw3mp"" x-tw=""rc://*/tw/dict/bible/other/return""",1,6, וַ⁠יָּשׁ֣וּבוּ,,"He,C:Vqw3mp",שׁוּב,c:H7725,True,H7725,rc://*/tw/dict/bible/other/return,86,1,1,38-ZEC
87," \w וַ⁠יֹּאמְר֗וּ|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3mp""",1,6, וַ⁠יֹּאמְר֗וּ,,"He,C:Vqw3mp",אָמַר,c:H0559,True,H0559,,87,1,1,38-ZEC
88," \w כַּ⁠אֲשֶׁ֨ר|lemma=""אֲשֶׁר"" strong=""k:H0834d"" x-morph=""He,R:Tr""",1,6, כַּ⁠אֲשֶׁ֨ר,,"He,R:Tr",אֲשֶׁר,k:H0834d,True,H0834,,88,1,1,38-ZEC
89," \w זָמַ֜ם|lemma=""זָמַם"" strong=""H2161"" x-morph=""He,Vqp3ms""",1,6, זָמַ֜ם,,"He,Vqp3ms",זָמַם,H2161,False,H2161,,89,1,1,38-ZEC
90," \w יְהוָ֤ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָ֤ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,90,1,1,38-ZEC
91," \w צְבָאוֹת֙|lemma=""צָבָא"" strong=""H6635b"" x-morph=""He,Ncbpa""",1,6, צְבָאוֹת֙,,"He,Ncbpa",צָבָא,H6635b,False,H6635,,91,1,1,38-ZEC
92," \w לַ⁠עֲשׂ֣וֹת|lemma=""עָשָׂה"" strong=""l:H6213a"" x-morph=""He,R:Vqc""",1,6, לַ⁠עֲשׂ֣וֹת,,"He,R:Vqc",עָשָׂה,l:H6213a,True,H6213a,,92,1,1,38-ZEC
93," \w לָ֔⁠נוּ|lemma="""" strong=""l"" x-morph=""He,R:Sp1cp""",1,6, לָ֔⁠נוּ,,"He,R:Sp1cp",,l,False,,,93,1,1,38-ZEC
94," \w כִּ⁠דְרָכֵ֨י⁠נוּ֙|lemma=""דֶּרֶךְ"" strong=""k:H1870"" x-morph=""He,R:Ncbpc:Sp1cp""",1,6, כִּ⁠דְרָכֵ֨י⁠נוּ֙,,"He,R:Ncbpc:Sp1cp",דֶּרֶךְ,k:H1870,True,H1870,,94,1,1,38-ZEC
95," \w וּ⁠כְ⁠מַ֣עֲלָלֵ֔י⁠נוּ|lemma=""מַעֲלָל"" strong=""c:k:H4611"" x-morph=""He,C:R:Ncmpc:Sp1cp""",1,6, וּ⁠כְ⁠מַ֣עֲלָלֵ֔י⁠נוּ,,"He,C:R:Ncmpc:Sp1cp",מַעֲלָל,c:k:H4611,True,H4611,,95,1,1,38-ZEC
96," \w כֵּ֖ן|lemma=""כֵּן"" strong=""H3651c"" x-morph=""He,Tm""",1,6, כֵּ֖ן,,"He,Tm",כֵּן,H3651c,False,H3651,,96,1,1,38-ZEC
97," \w עָשָׂ֥ה|lemma=""עָשָׂה"" strong=""H6213a"" x-morph=""He,Vqp3ms""",1,6, עָשָׂ֥ה,,"He,Vqp3ms",עָשָׂה,H6213a,False,H6213a,,97,1,1,38-ZEC
98," \w אִתָּֽ⁠נוּ|lemma=""אֵת"" strong=""H0854"" x-morph=""He,R:Sp1cp""",1,6, אִתָּֽ⁠נוּ,,"He,R:Sp1cp",אֵת,H0854,False,H0854,,98,1,1,38-ZEC
100,"\w בְּ⁠יוֹם֩|lemma=""יוֹם"" strong=""b:H3117"" x-morph=""He,R:Ncmsc""",1,7, בְּ⁠יוֹם֩,,"He,R:Ncmsc",יוֹם,b:H3117,True,H3117,,100,1,1,38-ZEC
101," \w עֶשְׂרִ֨ים|lemma=""עֶשְׂרִים"" strong=""H6242"" x-morph=""He,Acbpa""",1,7, עֶשְׂרִ֨ים,,"He,Acbpa",עֶשְׂרִים,H6242,False,H6242,,101,1,1,38-ZEC
102," \w וְ⁠אַרְבָּעָ֜ה|lemma=""אַרְבַּע"" strong=""c:H0702"" x-morph=""He,C:Acmsa""",1,7, וְ⁠אַרְבָּעָ֜ה,,"He,C:Acmsa",אַרְבַּע,c:H0702,True,H0702,,102,1,1,38-ZEC
103," \w לְ⁠עַשְׁתֵּֽי|lemma=""עַשְׁתֵּי"" strong=""l:H6249"" x-morph=""He,R:Aobpc""",1,7, לְ⁠עַשְׁתֵּֽי,,"He,R:Aobpc",עַשְׁתֵּי,l:H6249,True,H6249,,103,1,1,38-ZEC
104,"־\w עָשָׂ֥ר|lemma=""עָשָׂר"" strong=""H6240"" x-morph=""He,Acmsa""",1,7, עָשָׂ֥ר,־,"He,Acmsa",עָשָׂר,H6240,False,H6240,,104,1,1,38-ZEC
105," \w חֹ֨דֶשׁ֙|lemma=""חֹדֶשׁ"" strong=""H2320"" x-morph=""He,Ncmsa""",1,7, חֹ֨דֶשׁ֙,,"He,Ncmsa",חֹדֶשׁ,H2320,False,H2320,,105,1,1,38-ZEC
106," \w הוּא|lemma=""הוּא"" strong=""H1931"" x-morph=""He,Pp3ms""",1,7, הוּא,,"He,Pp3ms",הוּא,H1931,False,H1931,,106,1,1,38-ZEC
107,"־\w חֹ֣דֶשׁ|lemma=""חֹדֶשׁ"" strong=""H2320"" x-morph=""He,Ncmsc""",1,7, חֹ֣דֶשׁ,־,"He,Ncmsc",חֹדֶשׁ,H2320,False,H2320,,107,1,1,38-ZEC
108," \w שְׁבָ֔ט|lemma=""שְׁבָט"" strong=""H7627"" x-morph=""He,Np""",1,7, שְׁבָ֔ט,,"He,Np",שְׁבָט,H7627,False,H7627,,108,1,1,38-ZEC
