index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
10," \w בַּ⁠מִּדְבָּ֡ר|lemma=""מִדְבָּר"" strong=""b:H4057b"" x-morph=""He,Rd:Ncmsa"" x-tw=""rc://*/tw/dict/bible/other/desert""",1,1, בַּ⁠מִּדְבָּ֡ר,,"He,Rd:Ncmsa",מִדְבָּר,b:H4057b,True,H4057,rc://*/tw/dict/bible/other/desert,10,1,1,05-DEU
11," \w בָּֽ⁠עֲרָבָה֩|lemma=""עֲרָבָה"" strong=""b:H6160"" x-morph=""He,Rd:Ncfsa""",1,1, בָּֽ⁠עֲרָבָה֩,,"He,Rd:Ncfsa",עֲרָבָה,b:H6160,True,H6160,,11,1,1,05-DEU
12," \w מ֨וֹל|lemma=""מוּל"" strong=""H4136"" x-morph=""He,R""",1,1, מ֨וֹל,,"He,R",מוּל,H4136,False,H4136,,12,1,1,05-DEU
13," \w ס֜וּף|lemma=""סוּף"" strong=""H5489"" x-morph=""He,Np""",1,1, ס֜וּף,,"He,Np",סוּף,H5489,False,H5489,,13,1,1,05-DEU
14," \w בֵּֽין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,1, בֵּֽין,,"He,R",בֵּין,H0996,False,H0996,,14,1,1,05-DEU
15,"־\w פָּארָ֧ן|lemma=""פָּארָן"" strong=""H6290"" x-morph=""He,Np""",1,1, פָּארָ֧ן,־,"He,Np",פָּארָן,H6290,False,H6290,,15,1,1,05-DEU
16," \w וּ⁠בֵֽין|lemma=""בֵּין"" strong=""c:H0996"" x-morph=""He,C:R""",1,1, וּ⁠בֵֽין,,"He,C:R",בֵּין,c:H0996,True,H0996,,16,1,1,05-DEU
17,"־\w תֹּ֛פֶל|lemma=""תֹּפֶל"" strong=""H8603"" x-morph=""He,Np""",1,1, תֹּ֛פֶל,־,"He,Np",תֹּפֶל,H8603,False,H8603,,17,1,1,05-DEU
18," \w וְ⁠לָבָ֥ן|lemma=""לָבָן"" strong=""c:H3837b"" x-morph=""He,C:Np""",1,1, וְ⁠לָבָ֥ן,,"He,C:Np",לָבָן,c:H3837b,True,H3837,,18,1,1,05-DEU
19," \w וַ⁠חֲצֵרֹ֖ת|lemma=""חֲצֵרוֹת"" strong=""c:H2698"" x-morph=""He,C:Np""",1,1, וַ⁠חֲצֵרֹ֖ת,,"He,C:Np",חֲצֵרוֹת,c:H2698,True,H2698,,19,1,1,05-DEU
20," \w וְ⁠דִ֥י|lemma=""דִּי זָהָב"" strong=""c:H1774"" x-morph=""He,C:Np""",1,1, וְ⁠דִ֥י,,"He,C:Np",דִּי זָהָב,c:H1774,True,H1774,,20,1,1,05-DEU
21," \w זָהָֽב|lemma=""דִּי זָהָב"" strong=""H1774"" x-morph=""He,Np""",1,1, זָהָֽב,,"He,Np",דִּי זָהָב,H1774,False,H1774,,21,1,1,05-DEU
23,"\w אַחַ֨ד|lemma=""אֶחָד"" strong=""H0259"" x-morph=""He,Acmsa""",1,2, אַחַ֨ד,,"He,Acmsa",אֶחָד,H0259,False,H0259,,23,1,1,05-DEU
24," \w עָשָׂ֥ר|lemma=""עָשָׂר"" strong=""H6240"" x-morph=""He,Acmsa""",1,2, עָשָׂ֥ר,,"He,Acmsa",עָשָׂר,H6240,False,H6240,,24,1,1,05-DEU
25," \w יוֹם֙|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmsa""",1,2, יוֹם֙,,"He,Ncmsa",יוֹם,H3117,False,H3117,,25,1,1,05-DEU
26," \w מֵֽ⁠חֹרֵ֔ב|lemma=""חֹרֵב"" strong=""m:H2722"" x-morph=""He,R:Np""",1,2, מֵֽ⁠חֹרֵ֔ב,,"He,R:Np",חֹרֵב,m:H2722,True,H2722,,26,1,1,05-DEU
27," \w דֶּ֖רֶךְ|lemma=""דֶּרֶךְ"" strong=""H1870"" x-morph=""He,Ncbsc""",1,2, דֶּ֖רֶךְ,,"He,Ncbsc",דֶּרֶךְ,H1870,False,H1870,,27,1,1,05-DEU
28," \w הַר|lemma=""הַר"" strong=""H2022"" x-morph=""He,Ncmsc""",1,2, הַר,,"He,Ncmsc",הַר,H2022,False,H2022,,28,1,1,05-DEU
29,"־\w שֵׂעִ֑יר|lemma=""שֵׂעִיר"" strong=""H8165a"" x-morph=""He,Np""",1,2, שֵׂעִ֑יר,־,"He,Np",שֵׂעִיר,H8165a,False,H8165a,,29,1,1,05-DEU
30," \w עַ֖ד|lemma=""עַד"" strong=""H5704"" x-morph=""He,R""",1,2, עַ֖ד,,"He,R",עַד,H5704,False,H5704,,30,1,1,05-DEU
31," \w קָדֵ֥שׁ|lemma=""קָדֵשׁ בַּרְנֵעַ"" strong=""H6947"" x-morph=""He,Np""",1,2, קָדֵ֥שׁ,,"He,Np",קָדֵשׁ בַּרְנֵעַ,H6947,False,H6947,,31,1,1,05-DEU
32," \w בַּרְנֵֽעַ|lemma=""קָדֵשׁ בַּרְנֵעַ"" strong=""H6947"" x-morph=""He,Np""",1,2, בַּרְנֵֽעַ,,"He,Np",קָדֵשׁ בַּרְנֵעַ,H6947,False,H6947,,32,1,1,05-DEU
34,"\w וַ⁠יְהִי֙|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,3, וַ⁠יְהִי֙,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,34,1,1,05-DEU
35," \w בְּ⁠אַרְבָּעִ֣ים|lemma=""אַרְבָּעִים"" strong=""b:H0705"" x-morph=""He,R:Acbpa""",1,3, בְּ⁠אַרְבָּעִ֣ים,,"He,R:Acbpa",אַרְבָּעִים,b:H0705,True,H0705,,35,1,1,05-DEU
36," \w שָׁנָ֔ה|lemma=""שָׁנֶה"" strong=""H8141"" x-morph=""He,Ncfsa""",1,3, שָׁנָ֔ה,,"He,Ncfsa",שָׁנֶה,H8141,False,H8141,,36,1,1,05-DEU
37," \w בְּ⁠עַשְׁתֵּֽי|lemma=""עַשְׁתֵּי"" strong=""b:H6249"" x-morph=""He,R:Acbsc""",1,3, בְּ⁠עַשְׁתֵּֽי,,"He,R:Acbsc",עַשְׁתֵּי,b:H6249,True,H6249,,37,1,1,05-DEU
38,"־\w עָשָׂ֥ר|lemma=""עָשָׂר"" strong=""H6240"" x-morph=""He,Acmsa""",1,3, עָשָׂ֥ר,־,"He,Acmsa",עָשָׂר,H6240,False,H6240,,38,1,1,05-DEU
39," \w חֹ֖דֶשׁ|lemma=""חֹדֶשׁ"" strong=""H2320"" x-morph=""He,Ncmsa""",1,3, חֹ֖דֶשׁ,,"He,Ncmsa",חֹדֶשׁ,H2320,False,H2320,,39,1,1,05-DEU
40," \w בְּ⁠אֶחָ֣ד|lemma=""אֶחָד"" strong=""b:H0259"" x-morph=""He,R:Acmsa""",1,3, בְּ⁠אֶחָ֣ד,,"He,R:Acmsa",אֶחָד,b:H0259,True,H0259,,40,1,1,05-DEU
41," \w לַ⁠חֹ֑דֶשׁ|lemma=""חֹדֶשׁ"" strong=""l:H2320"" x-morph=""He,Rd:Ncmsa""",1,3, לַ⁠חֹ֑דֶשׁ,,"He,Rd:Ncmsa",חֹדֶשׁ,l:H2320,True,H2320,,41,1,1,05-DEU
42," \w דִּבֶּ֤ר|lemma=""דָבַר"" strong=""H1696"" x-morph=""He,Vpp3ms""",1,3, דִּבֶּ֤ר,,"He,Vpp3ms",דָבַר,H1696,False,H1696,,42,1,1,05-DEU
43," \w מֹשֶׁה֙|lemma=""מֹשֶׁה"" strong=""H4872"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moses""",1,3, מֹשֶׁה֙,,"He,Np",מֹשֶׁה,H4872,False,H4872,rc://*/tw/dict/bible/names/moses,43,1,1,05-DEU
44," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,3, אֶל,,"He,R",אֵל,H0413,False,H0413,,44,1,1,05-DEU
45,"־\w בְּנֵ֣י|lemma=""בֵּן"" strong=""H1121a"" x-morph=""He,Ncmpc"" x-tw=""rc://*/tw/dict/bible/kt/son""",1,3, בְּנֵ֣י,־,"He,Ncmpc",בֵּן,H1121a,False,H1121a,rc://*/tw/dict/bible/kt/son,45,1,1,05-DEU
46," \w יִשְׂרָאֵ֔ל|lemma=""יִשְׂרָאֵל"" strong=""H3478"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/israel""",1,3, יִשְׂרָאֵ֔ל,,"He,Np",יִשְׂרָאֵל,H3478,False,H3478,rc://*/tw/dict/bible/kt/israel,46,1,1,05-DEU
47," \w כְּ֠⁠כֹל|lemma=""כֹּל"" strong=""k:H3605"" x-morph=""He,R:Ncmsa""",1,3, כְּ֠⁠כֹל,,"He,R:Ncmsa",כֹּל,k:H3605,True,H3605,,47,1,1,05-DEU
48," \w אֲשֶׁ֨ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,3, אֲשֶׁ֨ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,48,1,1,05-DEU
49," \w צִוָּ֧ה|lemma=""צָוָה"" strong=""H6680"" x-morph=""He,Vpp3ms"" x-tw=""rc://*/tw/dict/bible/kt/command""",1,3, צִוָּ֧ה,,"He,Vpp3ms",צָוָה,H6680,False,H6680,rc://*/tw/dict/bible/kt/command,49,1,1,05-DEU
50," \w יְהוָ֛ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,3, יְהוָ֛ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,50,1,1,05-DEU
51," \w אֹת֖⁠וֹ|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To:Sp3ms""",1,3, אֹת֖⁠וֹ,,"He,To:Sp3ms",אֵת,H0853,False,H0853,,51,1,1,05-DEU
52," \w אֲלֵ⁠הֶֽם|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp3mp""",1,3, אֲלֵ⁠הֶֽם,,"He,R:Sp3mp",אֵל,H0413,False,H0413,,52,1,1,05-DEU
54,"\w אַחֲרֵ֣י|lemma=""אַחַר"" strong=""H0310a"" x-morph=""He,R""",1,4, אַחֲרֵ֣י,,"He,R",אַחַר,H0310a,False,H0310a,,54,1,1,05-DEU
55," \w הַכֹּת֗⁠וֹ|lemma=""נָכָה"" strong=""H5221"" x-morph=""He,Vhc:Sp3ms""",1,4, הַכֹּת֗⁠וֹ,,"He,Vhc:Sp3ms",נָכָה,H5221,False,H5221,,55,1,1,05-DEU
56," \w אֵ֚ת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,4, אֵ֚ת,,"He,To",אֵת,H0853,False,H0853,,56,1,1,05-DEU
57," \w סִיחֹן֙|lemma=""סִיחוֹן"" strong=""H5511"" x-morph=""He,Np""",1,4, סִיחֹן֙,,"He,Np",סִיחוֹן,H5511,False,H5511,,57,1,1,05-DEU
58," \w מֶ֣לֶךְ|lemma=""מֶלֶךְ"" strong=""H4428"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/king""",1,4, מֶ֣לֶךְ,,"He,Ncmsc",מֶלֶךְ,H4428,False,H4428,rc://*/tw/dict/bible/other/king,58,2,1,05-DEU
59," \w הָֽ⁠אֱמֹרִ֔י|lemma=""אֱמֹרִי"" strong=""d:H0567"" x-morph=""He,Td:Ngmsa"" x-tw=""rc://*/tw/dict/bible/names/amorite""",1,4, הָֽ⁠אֱמֹרִ֔י,,"He,Td:Ngmsa",אֱמֹרִי,d:H0567,True,H0567,rc://*/tw/dict/bible/names/amorite,59,1,1,05-DEU
60," \w אֲשֶׁ֥ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁ֥ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,60,1,1,05-DEU
61," \w יוֹשֵׁ֖ב|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqrmsa""",1,4, יוֹשֵׁ֖ב,,"He,Vqrmsa",יָשַׁב,H3427,False,H3427,,61,1,1,05-DEU
62," \w בְּ⁠חֶשְׁבּ֑וֹן|lemma=""חֶשְׁבּוֹן"" strong=""b:H2809"" x-morph=""He,R:Np""",1,4, בְּ⁠חֶשְׁבּ֑וֹן,,"He,R:Np",חֶשְׁבּוֹן,b:H2809,True,H2809,,62,1,1,05-DEU
63," \w וְ⁠אֵ֗ת|lemma=""אֵת"" strong=""c:H0853"" x-morph=""He,C:To""",1,4, וְ⁠אֵ֗ת,,"He,C:To",אֵת,c:H0853,True,H0853,,63,1,1,05-DEU
64," \w ע֚וֹג|lemma=""עוֹג"" strong=""H5747"" x-morph=""He,Np""",1,4, ע֚וֹג,,"He,Np",עוֹג,H5747,False,H5747,,64,1,1,05-DEU
65," \w מֶ֣לֶךְ|lemma=""מֶלֶךְ"" strong=""H4428"" x-morph=""He,Ncmsc"" x-tw=""rc://*/tw/dict/bible/other/king""",1,4, מֶ֣לֶךְ,,"He,Ncmsc",מֶלֶךְ,H4428,False,H4428,rc://*/tw/dict/bible/other/king,65,2,2,05-DEU
66," \w הַ⁠בָּשָׁ֔ן|lemma=""בָּשָׁן"" strong=""d:H1316"" x-morph=""He,Td:Np"" x-tw=""rc://*/tw/dict/bible/names/bashan""",1,4, הַ⁠בָּשָׁ֔ן,,"He,Td:Np",בָּשָׁן,d:H1316,True,H1316,rc://*/tw/dict/bible/names/bashan,66,1,1,05-DEU
67," \w אֲשֶׁר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,4, אֲשֶׁר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,67,1,1,05-DEU
68,"־\w יוֹשֵׁ֥ב|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqrmsa""",1,4, יוֹשֵׁ֥ב,־,"He,Vqrmsa",יָשַׁב,H3427,False,H3427,,68,1,1,05-DEU
69," \w בְּ⁠עַשְׁתָּרֹ֖ת|lemma=""עַשְׁתָּרוֹת"" strong=""b:H6252"" x-morph=""He,R:Np""",1,4, בְּ⁠עַשְׁתָּרֹ֖ת,,"He,R:Np",עַשְׁתָּרוֹת,b:H6252,True,H6252,,69,1,1,05-DEU
70," \w בְּ⁠אֶדְרֶֽעִי|lemma=""אֶדְרֶעִי"" strong=""b:H0154"" x-morph=""He,R:Np""",1,4, בְּ⁠אֶדְרֶֽעִי,,"He,R:Np",אֶדְרֶעִי,b:H0154,True,H0154,,70,1,1,05-DEU
72,"\w בְּ⁠עֵ֥בֶר|lemma=""עֵבֶר"" strong=""b:H5676"" x-morph=""He,R:Ncmsc""",1,5, בְּ⁠עֵ֥בֶר,,"He,R:Ncmsc",עֵבֶר,b:H5676,True,H5676,,72,1,1,05-DEU
73," \w הַ⁠יַּרְדֵּ֖ן|lemma=""יַרְדֵּן"" strong=""d:H3383"" x-morph=""He,Td:Np"" x-tw=""rc://*/tw/dict/bible/names/jordanriver""",1,5, הַ⁠יַּרְדֵּ֖ן,,"He,Td:Np",יַרְדֵּן,d:H3383,True,H3383,rc://*/tw/dict/bible/names/jordanriver,73,1,1,05-DEU
74," \w בְּ⁠אֶ֣רֶץ|lemma=""אֶרֶץ"" strong=""b:H0776"" x-morph=""He,R:Ncbsc""",1,5, בְּ⁠אֶ֣רֶץ,,"He,R:Ncbsc",אֶרֶץ,b:H0776,True,H0776,,74,1,1,05-DEU
75," \w מוֹאָ֑ב|lemma=""מוֹאָב"" strong=""H4124"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moab""",1,5, מוֹאָ֑ב,,"He,Np",מוֹאָב,H4124,False,H4124,rc://*/tw/dict/bible/names/moab,75,1,1,05-DEU
76," \w הוֹאִ֣יל|lemma=""יָאַל"" strong=""H2974"" x-morph=""He,Vhp3ms""",1,5, הוֹאִ֣יל,,"He,Vhp3ms",יָאַל,H2974,False,H2974,,76,1,1,05-DEU
77," \w מֹשֶׁ֔ה|lemma=""מֹשֶׁה"" strong=""H4872"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/names/moses""",1,5, מֹשֶׁ֔ה,,"He,Np",מֹשֶׁה,H4872,False,H4872,rc://*/tw/dict/bible/names/moses,77,1,1,05-DEU
78," \w בֵּאֵ֛ר|lemma=""בָּאַר"" strong=""H0874"" x-morph=""He,Vpp3ms""",1,5, בֵּאֵ֛ר,,"He,Vpp3ms",בָּאַר,H0874,False,H0874,,78,1,1,05-DEU
79," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,5, אֶת,,"He,To",אֵת,H0853,False,H0853,,79,1,1,05-DEU
80,"־\w הַ⁠תּוֹרָ֥ה|lemma=""תּוֹרָה"" strong=""d:H8451"" x-morph=""He,Td:Ncfsa"" x-tw=""rc://*/tw/dict/bible/kt/lawofmoses""",1,5, הַ⁠תּוֹרָ֥ה,־,"He,Td:Ncfsa",תּוֹרָה,d:H8451,True,H8451,rc://*/tw/dict/bible/kt/lawofmoses,80,1,1,05-DEU
81," \w הַ⁠זֹּ֖את|lemma=""זֹאת"" strong=""d:H2063"" x-morph=""He,Td:Pdxfs""",1,5, הַ⁠זֹּ֖את,,"He,Td:Pdxfs",זֹאת,d:H2063,True,H2063,,81,1,1,05-DEU
82," \w לֵ⁠אמֹֽר|lemma=""אָמַר"" strong=""l:H0559"" x-morph=""He,R:Vqc""",1,5, לֵ⁠אמֹֽר,,"He,R:Vqc",אָמַר,l:H0559,True,H0559,,82,1,1,05-DEU
84,"\w יְהוָ֧ה|lemma=""יְהֹוָה"" strong=""H3068"" x-morph=""He,Np"" x-tw=""rc://*/tw/dict/bible/kt/yahweh""",1,6, יְהוָ֧ה,,"He,Np",יְהֹוָה,H3068,False,H3068,rc://*/tw/dict/bible/kt/yahweh,84,1,1,05-DEU
85," \w אֱלֹהֵ֛י⁠נוּ|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpc:Sp1cp"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, אֱלֹהֵ֛י⁠נוּ,,"He,Ncmpc:Sp1cp",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,85,1,1,05-DEU
86," \w דִּבֶּ֥ר|lemma=""דָבַר"" strong=""H1696"" x-morph=""He,Vpp3ms""",1,6, דִּבֶּ֥ר,,"He,Vpp3ms",דָבַר,H1696,False,H1696,,86,1,1,05-DEU
87," \w אֵלֵ֖י⁠נוּ|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R:Sp1cp""",1,6, אֵלֵ֖י⁠נוּ,,"He,R:Sp1cp",אֵל,H0413,False,H0413,,87,1,1,05-DEU
88," \w בְּ⁠חֹרֵ֣ב|lemma=""חֹרֵב"" strong=""b:H2722"" x-morph=""He,R:Np""",1,6, בְּ⁠חֹרֵ֣ב,,"He,R:Np",חֹרֵב,b:H2722,True,H2722,,88,1,1,05-DEU
89," \w לֵ⁠אמֹ֑ר|lemma=""אָמַר"" strong=""l:H0559"" x-morph=""He,R:Vqc""",1,6, לֵ⁠אמֹ֑ר,,"He,R:Vqc",אָמַר,l:H0559,True,H0559,,89,1,1,05-DEU
90," \w רַב|lemma=""רַב"" strong=""H7227a"" x-morph=""He,Aamsc""",1,6, רַב,,"He,Aamsc",רַב,H7227a,False,H7227a,,90,1,1,05-DEU
91,"־\w לָ⁠כֶ֥ם|lemma="""" strong=""l"" x-morph=""He,R:Sp2mp""",1,6, לָ⁠כֶ֥ם,־,"He,R:Sp2mp",,l,False,,,91,1,1,05-DEU
92," \w שֶׁ֖בֶת|lemma=""יָשַׁב"" strong=""H3427"" x-morph=""He,Vqc""",1,6, שֶׁ֖בֶת,,"He,Vqc",יָשַׁב,H3427,False,H3427,,92,1,1,05-DEU
93," \w בָּ⁠הָ֥ר|lemma=""הַר"" strong=""b:H2022"" x-morph=""He,Rd:Ncmsa""",1,6, בָּ⁠הָ֥ר,,"He,Rd:Ncmsa",הַר,b:H2022,True,H2022,,93,1,1,05-DEU
94," \w הַ⁠זֶּֽה|lemma=""זֶה"" strong=""d:H2088"" x-morph=""He,Td:Pdxms""",1,6, הַ⁠זֶּֽה,,"He,Td:Pdxms",זֶה,d:H2088,True,H2088,,94,1,1,05-DEU
96,"\w פְּנ֣וּ|lemma=""פָּנָה"" strong=""H6437"" x-morph=""He,Vqv2mp""",1,7, פְּנ֣וּ,,"He,Vqv2mp",פָּנָה,H6437,False,H6437,,96,1,1,05-DEU
97," ׀ \w וּ⁠סְע֣וּ|lemma=""נָסַע"" strong=""c:H5265"" x-morph=""He,C:Vqv2mp""",1,7, וּ⁠סְע֣וּ,׀ ,"He,C:Vqv2mp",נָסַע,c:H5265,True,H5265,,97,1,1,05-DEU
98," \w לָ⁠כֶ֗ם|lemma="""" strong=""l"" x-morph=""He,R:Sp2mp""",1,7, לָ⁠כֶ֗ם,,"He,R:Sp2mp",,l,False,,,98,1,1,05-DEU
99," \w וּ⁠בֹ֨אוּ|lemma=""בּוֹא"" strong=""c:H0935"" x-morph=""He,C:Vqv2mp""",1,7, וּ⁠בֹ֨אוּ,,"He,C:Vqv2mp",בּוֹא,c:H0935,True,H0935,,99,1,1,05-DEU
100," \w הַ֥ר|lemma=""הַר"" strong=""H2022"" x-morph=""He,Ncmsc""",1,7, הַ֥ר,,"He,Ncmsc",הַר,H2022,False,H2022,,100,1,1,05-DEU
101," \w הָֽ⁠אֱמֹרִי֮|lemma=""אֱמֹרִי"" strong=""d:H0567"" x-morph=""He,Td:Ngmsa"" x-tw=""rc://*/tw/dict/bible/names/amorite""",1,7, הָֽ⁠אֱמֹרִי֮,,"He,Td:Ngmsa",אֱמֹרִי,d:H0567,True,H0567,rc://*/tw/dict/bible/names/amorite,101,1,1,05-DEU
102," \w וְ⁠אֶל|lemma=""אֵל"" strong=""c:H0413"" x-morph=""He,C:R""",1,7, וְ⁠אֶל,,"He,C:R",אֵל,c:H0413,True,H0413,,102,1,1,05-DEU
103,"־\w כָּל|lemma=""כֹּל"" strong=""H3605"" x-morph=""He,Ncmsc""",1,7, כָּל,־,"He,Ncmsc",כֹּל,H3605,False,H3605,,103,1,1,05-DEU
104,"־\w שְׁכֵנָי⁠ו֒|lemma=""שָׁכֵן"" strong=""H7934"" x-morph=""He,Aampc:Sp3ms""",1,7, שְׁכֵנָי⁠ו֒,־,"He,Aampc:Sp3ms",שָׁכֵן,H7934,False,H7934,,104,1,1,05-DEU
105," \w בָּ⁠עֲרָבָ֥ה|lemma=""עֲרָבָה"" strong=""b:H6160"" x-morph=""He,Rd:Ncfsa""",1,7, בָּ⁠עֲרָבָ֥ה,,"He,Rd:Ncfsa",עֲרָבָה,b:H6160,True,H6160,,105,1,1,05-DEU
106," \w בָ⁠הָ֛ר|lemma=""הַר"" strong=""b:H2022"" x-morph=""He,Rd:Ncmsa""",1,7, בָ⁠הָ֛ר,,"He,Rd:Ncmsa",הַר,b:H2022,True,H2022,,106,1,1,05-DEU
107," \w וּ⁠בַ⁠שְּׁפֵלָ֥ה|lemma=""שְׁפֵלָה"" strong=""c:b:H8219"" x-morph=""He,C:Rd:Ncfsa""",1,7, וּ⁠בַ⁠שְּׁפֵלָ֥ה,,"He,C:Rd:Ncfsa",שְׁפֵלָה,c:b:H8219,True,H8219,,107,1,1,05-DEU
108," \w וּ⁠בַ⁠נֶּ֖גֶב|lemma=""נֶגֶב"" strong=""c:b:H5045"" x-morph=""He,C:Rd:Ncmsa""",1,7, וּ⁠בַ⁠נֶּ֖גֶב,,"He,C:Rd:Ncmsa",נֶגֶב,c:b:H5045,True,H5045,,108,1,1,05-DEU
109," \w וּ⁠בְ⁠ח֣וֹף|lemma=""חוֹף"" strong=""c:b:H2348"" x-morph=""He,C:R:Ncmsc""",1,7, וּ⁠בְ⁠ח֣וֹף,,"He,C:R:Ncmsc",חוֹף,c:b:H2348,True,H2348,,109,1,1,05-DEU
110," \w הַ⁠יָּ֑ם|lemma=""יָם"" strong=""d:H3220"" x-morph=""He,Td:Ncmsa""",1,7, הַ⁠יָּ֑ם,,"He,Td:Ncmsa",יָם,d:H3220,True,H3220,,110,1,1,05-DEU
111," \w אֶ֤רֶץ|lemma=""אֶרֶץ"" strong=""H0776"" x-morph=""He,Ncbsc"" x-tw=""rc://*/tw/dict/bible/other/earth""",1,7, אֶ֤רֶץ,,"He,Ncbsc",אֶרֶץ,H0776,False,H0776,rc://*/tw/dict/bible/other/earth,111,1,1,05-DEU
112," \w הַֽ⁠כְּנַעֲנִי֙|lemma=""כְּנַעַנִי"" strong=""d:H3669a"" x-morph=""He,Td:Ngmsa"" x-tw=""rc://*/tw/dict/bible/names/canaan""",1,7, הַֽ⁠כְּנַעֲנִי֙,,"He,Td:Ngmsa",כְּנַעַנִי,d:H3669a,True,H3669a,rc://*/tw/dict/bible/names/canaan,112,1,1,05-DEU
