index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
24," \w אֱלֹהִ֖ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,3, אֱלֹהִ֖ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,24,1,1,01-GEN
25," \w יְהִ֣י|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqj3ms""",1,3, יְהִ֣י,,"He,Vqj3ms",הָיָה,H1961,False,H1961,,25,1,1,01-GEN
26," \w א֑וֹר|lemma=""אוֹר"" strong=""H0216"" x-morph=""He,Ncbsa""",1,3, א֑וֹר,,"He,Ncbsa",אוֹר,H0216,False,H0216,,26,1,1,01-GEN
27," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,3, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,27,1,1,01-GEN
28,"־\w אֽוֹר|lemma=""אוֹר"" strong=""H0216"" x-morph=""He,Ncbsa""",1,3, אֽוֹר,־,"He,Ncbsa",אוֹר,H0216,False,H0216,,28,1,1,01-GEN
30,"\w וַ⁠יַּ֧רְא|lemma=""רָאָה"" strong=""c:H7200"" x-morph=""He,C:Vqw3ms""",1,4, וַ⁠יַּ֧רְא,,"He,C:Vqw3ms",רָאָה,c:H7200,True,H7200,,30,1,1,01-GEN
31," \w אֱלֹהִ֛ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,4, אֱלֹהִ֛ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,31,1,1,01-GEN
32," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,4, אֶת,,"He,To",אֵת,H0853,False,H0853,,32,1,1,01-GEN
33,"־\w הָ⁠א֖וֹר|lemma=""אוֹר"" strong=""d:H0216"" x-morph=""He,Td:Ncbsa""",1,4, הָ⁠א֖וֹר,־,"He,Td:Ncbsa",אוֹר,d:H0216,True,H0216,,33,2,1,01-GEN
34," \w כִּי|lemma=""כִּי"" strong=""H3588a"" x-morph=""He,C""",1,4, כִּי,,"He,C",כִּי,H3588a,False,H3588a,,34,1,1,01-GEN
35,"־\w ט֑וֹב|lemma=""טוֹב"" strong=""H2896a"" x-morph=""He,Aamsa"" x-tw=""rc://*/tw/dict/bible/kt/good""",1,4, ט֑וֹב,־,"He,Aamsa",טוֹב,H2896a,False,H2896a,rc://*/tw/dict/bible/kt/good,35,1,1,01-GEN
36," \w וַ⁠יַּבְדֵּ֣ל|lemma=""בָּדַל"" strong=""c:H0914"" x-morph=""He,C:Vhw3ms"" x-tw=""rc://*/tw/dict/bible/kt/setapart""",1,4, וַ⁠יַּבְדֵּ֣ל,,"He,C:Vhw3ms",בָּדַל,c:H0914,True,H0914,rc://*/tw/dict/bible/kt/setapart,36,1,1,01-GEN
37," \w אֱלֹהִ֔ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,4, אֱלֹהִ֔ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,37,1,1,01-GEN
38," \w בֵּ֥ין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,4, בֵּ֥ין,,"He,R",בֵּין,H0996,False,H0996,,38,1,1,01-GEN
39," \w הָ⁠א֖וֹר|lemma=""אוֹר"" strong=""d:H0216"" x-morph=""He,Td:Ncbsa""",1,4, הָ⁠א֖וֹר,,"He,Td:Ncbsa",אוֹר,d:H0216,True,H0216,,39,2,2,01-GEN
40," \w וּ⁠בֵ֥ין|lemma=""בֵּין"" strong=""c:H0996"" x-morph=""He,C:R""",1,4, וּ⁠בֵ֥ין,,"He,C:R",בֵּין,c:H0996,True,H0996,,40,1,1,01-GEN
41," \w הַ⁠חֹֽשֶׁךְ|lemma=""חֹשֶׁךְ"" strong=""d:H2822"" x-morph=""He,Td:Ncmsa""",1,4, הַ⁠חֹֽשֶׁךְ,,"He,Td:Ncmsa",חֹשֶׁךְ,d:H2822,True,H2822,,41,1,1,01-GEN
43,"\w וַ⁠יִּקְרָ֨א|lemma=""קָרָא"" strong=""c:H7121"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/declare""",1,5, וַ⁠יִּקְרָ֨א,,"He,C:Vqw3ms",קָרָא,c:H7121,True,H7121,rc://*/tw/dict/bible/other/declare,43,1,1,01-GEN
44," \w אֱלֹהִ֤ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,5, אֱלֹהִ֤ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,44,1,1,01-GEN
45," ׀ \w לָ⁠אוֹר֙|lemma=""אוֹר"" strong=""l:H0216"" x-morph=""He,Rd:Ncbsa""",1,5, לָ⁠אוֹר֙,׀ ,"He,Rd:Ncbsa",אוֹר,l:H0216,True,H0216,,45,1,1,01-GEN
46," \w י֔וֹם|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmsa""",1,5, י֔וֹם,,"He,Ncmsa",יוֹם,H3117,False,H3117,,46,1,1,01-GEN
47," \w וְ⁠לַ⁠חֹ֖שֶׁךְ|lemma=""חֹשֶׁךְ"" strong=""c:l:H2822"" x-morph=""He,C:Rd:Ncmsa""",1,5, וְ⁠לַ⁠חֹ֖שֶׁךְ,,"He,C:Rd:Ncmsa",חֹשֶׁךְ,c:l:H2822,True,H2822,,47,1,1,01-GEN
48," \w קָ֣רָא|lemma=""קָרָא"" strong=""H7121"" x-morph=""He,Vqp3ms"" x-tw=""rc://*/tw/dict/bible/other/cry"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,5, קָ֣רָא,,"He,Vqp3ms",קָרָא,H7121,False,H7121,rc://*/tw/dict/bible/other/cry,48,1,1,01-GEN
49," \w לָ֑יְלָה|lemma=""לַיִל"" strong=""H3915"" x-morph=""He,Ncmsa""",1,5, לָ֑יְלָה,,"He,Ncmsa",לַיִל,H3915,False,H3915,,49,1,1,01-GEN
50," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,5, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,50,2,1,01-GEN
51,"־\w עֶ֥רֶב|lemma=""עֶרֶב"" strong=""H6153"" x-morph=""He,Ncmsa""",1,5, עֶ֥רֶב,־,"He,Ncmsa",עֶרֶב,H6153,False,H6153,,51,1,1,01-GEN
52," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,5, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,52,2,2,01-GEN
53,"־\w בֹ֖קֶר|lemma=""בֹּקֶר"" strong=""H1242"" x-morph=""He,Ncmsa""",1,5, בֹ֖קֶר,־,"He,Ncmsa",בֹּקֶר,H1242,False,H1242,,53,1,1,01-GEN
54," \w י֥וֹם|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmsa""",1,5, י֥וֹם,,"He,Ncmsa",יוֹם,H3117,False,H3117,,54,1,1,01-GEN
55," \w אֶחָֽד|lemma=""אֶחָד"" strong=""H0259"" x-morph=""He,Acmsa""",1,5, אֶחָֽד,,"He,Acmsa",אֶחָד,H0259,False,H0259,,55,1,1,01-GEN
57,"\w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,6, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,57,1,1,01-GEN
58," \w אֱלֹהִ֔ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,6, אֱלֹהִ֔ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,58,1,1,01-GEN
59," \w יְהִ֥י|lemma=""הָיָה"" strong=""H1961"" x-morph=""He,Vqj3ms""",1,6, יְהִ֥י,,"He,Vqj3ms",הָיָה,H1961,False,H1961,,59,1,1,01-GEN
60," \w רָקִ֖יעַ|lemma=""רָקִיעַ"" strong=""H7549"" x-morph=""He,Ncmsa""",1,6, רָקִ֖יעַ,,"He,Ncmsa",רָקִיעַ,H7549,False,H7549,,60,1,1,01-GEN
61," \w בְּ⁠ת֣וֹךְ|lemma=""תָּוֶךְ"" strong=""b:H8432"" x-morph=""He,R:Ncmsc""",1,6, בְּ⁠ת֣וֹךְ,,"He,R:Ncmsc",תָּוֶךְ,b:H8432,True,H8432,,61,1,1,01-GEN
62," \w הַ⁠מָּ֑יִם|lemma=""מַיִם"" strong=""d:H4325"" x-morph=""He,Td:Ncmpa""",1,6, הַ⁠מָּ֑יִם,,"He,Td:Ncmpa",מַיִם,d:H4325,True,H4325,,62,1,1,01-GEN
63," \w וִ⁠יהִ֣י|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqi3ms""",1,6, וִ⁠יהִ֣י,,"He,C:Vqi3ms",הָיָה,c:H1961,True,H1961,,63,1,1,01-GEN
64," \w מַבְדִּ֔יל|lemma=""בָּדַל"" strong=""H0914"" x-morph=""He,Vhrmsa""",1,6, מַבְדִּ֔יל,,"He,Vhrmsa",בָּדַל,H0914,False,H0914,,64,1,1,01-GEN
65," \w בֵּ֥ין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,6, בֵּ֥ין,,"He,R",בֵּין,H0996,False,H0996,,65,1,1,01-GEN
66," \w מַ֖יִם|lemma=""מַיִם"" strong=""H4325"" x-morph=""He,Ncmpa""",1,6, מַ֖יִם,,"He,Ncmpa",מַיִם,H4325,False,H4325,,66,1,1,01-GEN
67," \w לָ⁠מָֽיִם|lemma=""מַיִם"" strong=""l:H4325"" x-morph=""He,R:Ncmpa""",1,6, לָ⁠מָֽיִם,,"He,R:Ncmpa",מַיִם,l:H4325,True,H4325,,67,1,1,01-GEN
69,"\w וַ⁠יַּ֣עַשׂ|lemma=""עָשָׂה"" strong=""c:H6213a"" x-morph=""He,C:Vqw3ms""",1,7, וַ⁠יַּ֣עַשׂ,,"He,C:Vqw3ms",עָשָׂה,c:H6213a,True,H6213a,,69,1,1,01-GEN
70," \w אֱלֹהִים֮|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,7, אֱלֹהִים֮,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,70,1,1,01-GEN
71," \w אֶת|lemma=""אֵת"" strong=""H0853"" x-morph=""He,To""",1,7, אֶת,,"He,To",אֵת,H0853,False,H0853,,71,1,1,01-GEN
72,"־\w הָ⁠רָקִיעַ֒|lemma=""רָקִיעַ"" strong=""d:H7549"" x-morph=""He,Td:Ncmsa""",1,7, הָ⁠רָקִיעַ֒,־,"He,Td:Ncmsa",רָקִיעַ,d:H7549,True,H7549,,72,1,1,01-GEN
73," \w וַ⁠יַּבְדֵּ֗ל|lemma=""בָּדַל"" strong=""c:H0914"" x-morph=""He,C:Vhw3ms"" x-tw=""rc://*/tw/dict/bible/kt/setapart""",1,7, וַ⁠יַּבְדֵּ֗ל,,"He,C:Vhw3ms",בָּדַל,c:H0914,True,H0914,rc://*/tw/dict/bible/kt/setapart,73,1,1,01-GEN
74," \w בֵּ֤ין|lemma=""בֵּין"" strong=""H0996"" x-morph=""He,R""",1,7, בֵּ֤ין,,"He,R",בֵּין,H0996,False,H0996,,74,1,1,01-GEN
75," \w הַ⁠מַּ֨יִם֙|lemma=""מַיִם"" strong=""d:H4325"" x-morph=""He,Td:Ncmpa""",1,7, הַ⁠מַּ֨יִם֙,,"He,Td:Ncmpa",מַיִם,d:H4325,True,H4325,,75,1,1,01-GEN
76," \w אֲשֶׁר֙|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,7, אֲשֶׁר֙,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,76,1,1,01-GEN
77," \w מִ⁠תַּ֣חַת|lemma=""תַּחַת"" strong=""m:H8478"" x-morph=""He,R:R""",1,7, מִ⁠תַּ֣חַת,,"He,R:R",תַּחַת,m:H8478,True,H8478,,77,1,1,01-GEN
78," \w לָ⁠רָקִ֔יעַ|lemma=""רָקִיעַ"" strong=""l:H7549"" x-morph=""He,Rd:Ncmsa""",1,7, לָ⁠רָקִ֔יעַ,,"He,Rd:Ncmsa",רָקִיעַ,l:H7549,True,H7549,,78,1,1,01-GEN
79," \w וּ⁠בֵ֣ין|lemma=""בֵּין"" strong=""c:H0996"" x-morph=""He,C:R""",1,7, וּ⁠בֵ֣ין,,"He,C:R",בֵּין,c:H0996,True,H0996,,79,1,1,01-GEN
80," \w הַ⁠מַּ֔יִם|lemma=""מַיִם"" strong=""d:H4325"" x-morph=""He,Td:Ncmpa""",1,7, הַ⁠מַּ֔יִם,,"He,Td:Ncmpa",מַיִם,d:H4325,True,H4325,,80,1,1,01-GEN
81," \w אֲשֶׁ֖ר|lemma=""אֲשֶׁר"" strong=""H0834a"" x-morph=""He,Tr""",1,7, אֲשֶׁ֖ר,,"He,Tr",אֲשֶׁר,H0834a,False,H0834a,,81,1,1,01-GEN
82," \w מֵ⁠עַ֣ל|lemma=""עַל"" strong=""m:H5921a"" x-morph=""He,R:R""",1,7, מֵ⁠עַ֣ל,,"He,R:R",עַל,m:H5921a,True,H5921a,,82,1,1,01-GEN
83," \w לָ⁠רָקִ֑יעַ|lemma=""רָקִיעַ"" strong=""l:H7549"" x-morph=""He,Rd:Ncmsa""",1,7, לָ⁠רָקִ֑יעַ,,"He,Rd:Ncmsa",רָקִיעַ,l:H7549,True,H7549,,83,1,1,01-GEN
84," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,7, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,84,1,1,01-GEN
85,"־\w כֵֽן|lemma=""כֵּן"" strong=""H3651c"" x-morph=""He,D""",1,7, כֵֽן,־,"He,D",כֵּן,H3651c,False,H3651,,85,1,1,01-GEN
87,"\w וַ⁠יִּקְרָ֧א|lemma=""קָרָא"" strong=""c:H7121"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/declare""",1,8, וַ⁠יִּקְרָ֧א,,"He,C:Vqw3ms",קָרָא,c:H7121,True,H7121,rc://*/tw/dict/bible/other/declare,87,1,1,01-GEN
88," \w אֱלֹהִ֛ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,8, אֱלֹהִ֛ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,88,1,1,01-GEN
89," \w לָֽ⁠רָקִ֖יעַ|lemma=""רָקִיעַ"" strong=""l:H7549"" x-morph=""He,Rd:Ncmsa""",1,8, לָֽ⁠רָקִ֖יעַ,,"He,Rd:Ncmsa",רָקִיעַ,l:H7549,True,H7549,,89,1,1,01-GEN
90," \w שָׁמָ֑יִם|lemma=""שָׁמַיִם"" strong=""H8064"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/heaven""",1,8, שָׁמָ֑יִם,,"He,Ncmpa",שָׁמַיִם,H8064,False,H8064,rc://*/tw/dict/bible/kt/heaven,90,1,1,01-GEN
91," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,8, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,91,2,1,01-GEN
92,"־\w עֶ֥רֶב|lemma=""עֶרֶב"" strong=""H6153"" x-morph=""He,Ncmsa""",1,8, עֶ֥רֶב,־,"He,Ncmsa",עֶרֶב,H6153,False,H6153,,92,1,1,01-GEN
93," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,8, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,93,2,2,01-GEN
94,"־\w בֹ֖קֶר|lemma=""בֹּקֶר"" strong=""H1242"" x-morph=""He,Ncmsa""",1,8, בֹ֖קֶר,־,"He,Ncmsa",בֹּקֶר,H1242,False,H1242,,94,1,1,01-GEN
95," \w י֥וֹם|lemma=""יוֹם"" strong=""H3117"" x-morph=""He,Ncmsa""",1,8, י֥וֹם,,"He,Ncmsa",יוֹם,H3117,False,H3117,,95,1,1,01-GEN
96," \w שֵׁנִֽי|lemma=""שֵׁנִי"" strong=""H8145"" x-morph=""He,Aomsa""",1,8, שֵׁנִֽי,,"He,Aomsa",שֵׁנִי,H8145,False,H8145,,96,1,1,01-GEN
98,"\w וַ⁠יֹּ֣אמֶר|lemma=""אָמַר"" strong=""c:H0559"" x-morph=""He,C:Vqw3ms""",1,9, וַ⁠יֹּ֣אמֶר,,"He,C:Vqw3ms",אָמַר,c:H0559,True,H0559,,98,1,1,01-GEN
99," \w אֱלֹהִ֗ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,9, אֱלֹהִ֗ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,99,1,1,01-GEN
100," \w יִקָּו֨וּ|lemma=""קָוָה"" strong=""H6960b"" x-morph=""He,VNj3mp""",1,9, יִקָּו֨וּ,,"He,VNj3mp",קָוָה,H6960b,False,H6960,,100,1,1,01-GEN
101," \w הַ⁠מַּ֜יִם|lemma=""מַיִם"" strong=""d:H4325"" x-morph=""He,Td:Ncmpa""",1,9, הַ⁠מַּ֜יִם,,"He,Td:Ncmpa",מַיִם,d:H4325,True,H4325,,101,1,1,01-GEN
102," \w מִ⁠תַּ֤חַת|lemma=""תַּחַת"" strong=""m:H8478"" x-morph=""He,R:R""",1,9, מִ⁠תַּ֤חַת,,"He,R:R",תַּחַת,m:H8478,True,H8478,,102,1,1,01-GEN
103," \w הַ⁠שָּׁמַ֨יִם֙|lemma=""שָׁמַיִם"" strong=""d:H8064"" x-morph=""He,Td:Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/heaven""",1,9, הַ⁠שָּׁמַ֨יִם֙,,"He,Td:Ncmpa",שָׁמַיִם,d:H8064,True,H8064,rc://*/tw/dict/bible/kt/heaven,103,1,1,01-GEN
104," \w אֶל|lemma=""אֵל"" strong=""H0413"" x-morph=""He,R""",1,9, אֶל,,"He,R",אֵל,H0413,False,H0413,,104,1,1,01-GEN
105,"־\w מָק֣וֹם|lemma=""מָקוֹם"" strong=""H4725"" x-morph=""He,Ncmsa""",1,9, מָק֣וֹם,־,"He,Ncmsa",מָקוֹם,H4725,False,H4725,,105,1,1,01-GEN
106," \w אֶחָ֔ד|lemma=""אֶחָד"" strong=""H0259"" x-morph=""He,Acmsa""",1,9, אֶחָ֔ד,,"He,Acmsa",אֶחָד,H0259,False,H0259,,106,1,1,01-GEN
107," \w וְ⁠תֵרָאֶ֖ה|lemma=""רָאָה"" strong=""c:H7200"" x-morph=""He,C:VNi3fs""",1,9, וְ⁠תֵרָאֶ֖ה,,"He,C:VNi3fs",רָאָה,c:H7200,True,H7200,,107,1,1,01-GEN
108," \w הַ⁠יַּבָּשָׁ֑ה|lemma=""יַבָּשָׁה"" strong=""d:H3004"" x-morph=""He,Td:Ncfsa""",1,9, הַ⁠יַּבָּשָׁ֑ה,,"He,Td:Ncfsa",יַבָּשָׁה,d:H3004,True,H3004,,108,1,1,01-GEN
109," \w וַֽ⁠יְהִי|lemma=""הָיָה"" strong=""c:H1961"" x-morph=""He,C:Vqw3ms""",1,9, וַֽ⁠יְהִי,,"He,C:Vqw3ms",הָיָה,c:H1961,True,H1961,,109,1,1,01-GEN
110,"־\w כֵֽן|lemma=""כֵּן"" strong=""H3651c"" x-morph=""He,D""",1,9, כֵֽן,־,"He,D",כֵּן,H3651c,False,H3651,,110,1,1,01-GEN
112,"\w וַ⁠יִּקְרָ֨א|lemma=""קָרָא"" strong=""c:H7121"" x-morph=""He,C:Vqw3ms"" x-tw=""rc://*/tw/dict/bible/other/declare""",1,10, וַ⁠יִּקְרָ֨א,,"He,C:Vqw3ms",קָרָא,c:H7121,True,H7121,rc://*/tw/dict/bible/other/declare,112,1,1,01-GEN
113," \w אֱלֹהִ֤ים|lemma=""אֱלֹהִים"" strong=""H0430"" x-morph=""He,Ncmpa"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,10, אֱלֹהִ֤ים,,"He,Ncmpa",אֱלֹהִים,H0430,False,H0430,rc://*/tw/dict/bible/kt/god,113,1,1,01-GEN
114," ׀ \w לַ⁠יַּבָּשָׁה֙|lemma=""יַבָּשָׁה"" strong=""l:H3004"" x-morph=""He,Rd:Ncfsa""",1,10, לַ⁠יַּבָּשָׁה֙,׀ ,"He,Rd:Ncfsa",יַבָּשָׁה,l:H3004,True,H3004,,114,1,1,01-GEN
