noteID	book	chapter	verse	supportReference	quote	annotation	sourceWord	sourceWordOccurrence
mel3	2CO	1	1		Παῦλος…τῇ ἐκκλησίᾳ τοῦ Θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ	Your language may have a particular way of introducing the author of a letter and its intended audience. Alternate translation: “I, Paul…wrote this letter to you, the church of God that is in Corinth”	οὔσῃ	1
mel3	2CO	1	1		Παῦλος…τῇ ἐκκλησίᾳ τοῦ Θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ	Your language may have a particular way of introducing the author of a letter and its intended audience. Alternate translation: “I, Paul…wrote this letter to you, the church of God that is in Corinth”	ἐν	1
mel3	2CO	1	1		Παῦλος…τῇ ἐκκλησίᾳ τοῦ Θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ	Your language may have a particular way of introducing the author of a letter and its intended audience. Alternate translation: “I, Paul…wrote this letter to you, the church of God that is in Corinth”	Κορίνθῳ	1
f59u	2CO	1	1		Τιμόθεος ὁ ἀδελφὸς	This indicates that both Paul and the Corinthians knew Timothy and considered him to be their spiritual brother.	Τιμόθεος	1
f59u	2CO	1	1		Τιμόθεος ὁ ἀδελφὸς	This indicates that both Paul and the Corinthians knew Timothy and considered him to be their spiritual brother.	ὁ	1
f59u	2CO	1	1		Τιμόθεος ὁ ἀδελφὸς	This indicates that both Paul and the Corinthians knew Timothy and considered him to be their spiritual brother.	ἀδελφὸς	1
mhg5	2CO	1	1	translate-names	Ἀχαΐᾳ	This is the name of a Roman province in the southern part of modern-day Greece. (See: [[rc://en/ta/man/translate/translate-names]])	Ἀχαΐᾳ	1
f6k1	2CO	1	2		χάρις ὑμῖν καὶ εἰρήνη	This is a common greeting that Paul uses in his letters.	χάρις	1
f6k1	2CO	1	2		χάρις ὑμῖν καὶ εἰρήνη	This is a common greeting that Paul uses in his letters.	ὑμῖν	1
f6k1	2CO	1	2		χάρις ὑμῖν καὶ εἰρήνη	This is a common greeting that Paul uses in his letters.	καὶ	1
f6k1	2CO	1	2		χάρις ὑμῖν καὶ εἰρήνη	This is a common greeting that Paul uses in his letters.	εἰρήνη	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	εὐλογητὸς	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	ὁ	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	Θεὸς	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	καὶ	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	Πατὴρ	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	τοῦ	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	Κυρίου	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	ἡμῶν	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	Ἰησοῦ	1
px2q	2CO	1	3	figs-activepassive	εὐλογητὸς ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	This can be stated in active form. Alternate translation: “May we always praise the God and Father of our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-activepassive]])	Χριστοῦ	1
k7dl	2CO	1	3		ὁ Θεὸς καὶ Πατὴρ	“God, who is the Father”	ὁ	1
k7dl	2CO	1	3		ὁ Θεὸς καὶ Πατὴρ	“God, who is the Father”	Θεὸς	1
k7dl	2CO	1	3		ὁ Θεὸς καὶ Πατὴρ	“God, who is the Father”	καὶ	1
k7dl	2CO	1	3		ὁ Θεὸς καὶ Πατὴρ	“God, who is the Father”	Πατὴρ	1
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	ὁ	2
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	Πατὴρ	2
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	τῶν	1
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	οἰκτιρμῶν	1
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	καὶ	2
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	Θεὸς	2
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	πάσης	1
pg4a	2CO	1	3	figs-parallelism	ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	These two phrases express the same idea in two different ways. Both phrases refer to God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	παρακλήσεως	1
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	ὁ	2
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	Πατὴρ	2
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	τῶν	1
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	οἰκτιρμῶν	1
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	καὶ	2
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	Θεὸς	2
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	πάσης	1
blv4	2CO	1	3		ὁ Πατὴρ τῶν οἰκτιρμῶν καὶ Θεὸς πάσης παρακλήσεως	Possible meanings are (1) that the words “mercies” and “all comfort” describe the character of “Father” and “God” or (2) that the words “Father” and “God” refer to one who is the source of “mercies” and “all comfort.”	παρακλήσεως	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	παρακαλῶν	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	ἡμᾶς	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	ἐπὶ	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	πάσῃ	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	τῇ	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	θλίψει	1
n2lc	2CO	1	4	figs-inclusive	παρακαλῶν ἡμᾶς ἐπὶ πάσῃ τῇ θλίψει ἡμῶν	Here “us” and “our” include the Corinthians. (See: [[rc://en/ta/man/translate/figs-inclusive]])	ἡμῶν	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ὅτι	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	καθὼς	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	περισσεύει	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τὰ	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	παθήματα	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τοῦ	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	Χριστοῦ	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	εἰς	1
nn5a	2CO	1	5	figs-metaphor	ὅτι καθὼς περισσεύει τὰ παθήματα τοῦ Χριστοῦ εἰς ἡμᾶς	Paul speaks of Christ’s sufferings as if they were objects that could increase in number. Alternate translation: “For just as Christ suffered greatly for our sake” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἡμᾶς	1
i254	2CO	1	5		τὰ παθήματα τοῦ Χριστοῦ	Possible meanings are (1) that this refers to the suffering that Paul and Timothy experience because they preach the message about Christ or (2) that this refers to the suffering that Christ experienced on their behalf.	τὰ	1
i254	2CO	1	5		τὰ παθήματα τοῦ Χριστοῦ	Possible meanings are (1) that this refers to the suffering that Paul and Timothy experience because they preach the message about Christ or (2) that this refers to the suffering that Christ experienced on their behalf.	παθήματα	1
i254	2CO	1	5		τὰ παθήματα τοῦ Χριστοῦ	Possible meanings are (1) that this refers to the suffering that Paul and Timothy experience because they preach the message about Christ or (2) that this refers to the suffering that Christ experienced on their behalf.	τοῦ	1
i254	2CO	1	5		τὰ παθήματα τοῦ Χριστοῦ	Possible meanings are (1) that this refers to the suffering that Paul and Timothy experience because they preach the message about Christ or (2) that this refers to the suffering that Christ experienced on their behalf.	Χριστοῦ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	περισσεύει	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	τὰ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	παθήματα	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	τοῦ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	Χριστοῦ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	εἰς	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἡμᾶς	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	οὕτως	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	διὰ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	τοῦ	2
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	Χριστοῦ	2
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	περισσεύει	2
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	καὶ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἡ	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	παράκλησις	1
tg9w	2CO	1	5	figs-metaphor	περισσεύει…ἡ παράκλησις ἡμῶν	Paul speaks of comfort as if it were an object that could increase in size. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἡμῶν	1
y9bi	2CO	1	6	figs-exclusive	εἴτε δὲ θλιβόμεθα	Here the word “we” refers to Paul and Timothy, but not to the Corinthians. This can be stated in active form. Alternate translation: “But if people afflict us” (See: [[rc://en/ta/man/translate/figs-exclusive]] and [[rc://en/ta/man/translate/figs-activepassive]])	εἴτε	1
y9bi	2CO	1	6	figs-exclusive	εἴτε δὲ θλιβόμεθα	Here the word “we” refers to Paul and Timothy, but not to the Corinthians. This can be stated in active form. Alternate translation: “But if people afflict us” (See: [[rc://en/ta/man/translate/figs-exclusive]] and [[rc://en/ta/man/translate/figs-activepassive]])	δὲ	1
y9bi	2CO	1	6	figs-exclusive	εἴτε δὲ θλιβόμεθα	Here the word “we” refers to Paul and Timothy, but not to the Corinthians. This can be stated in active form. Alternate translation: “But if people afflict us” (See: [[rc://en/ta/man/translate/figs-exclusive]] and [[rc://en/ta/man/translate/figs-activepassive]])	θλιβόμεθα	1
wyj4	2CO	1	6	figs-activepassive	εἴτε παρακαλούμεθα	This can be stated in active form. Alternate translation: “if God comforts us” (See: [[rc://en/ta/man/translate/figs-activepassive]])	εἴτε	2
wyj4	2CO	1	6	figs-activepassive	εἴτε παρακαλούμεθα	This can be stated in active form. Alternate translation: “if God comforts us” (See: [[rc://en/ta/man/translate/figs-activepassive]])	παρακαλούμεθα	1
cfq7	2CO	1	6		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	“You experience effective comfort”	τῆς	2
cfq7	2CO	1	6		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	“You experience effective comfort”	ὑμῶν	2
cfq7	2CO	1	6		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	“You experience effective comfort”	παρακλήσεως	2
cfq7	2CO	1	6		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	“You experience effective comfort”	τῆς	3
cfq7	2CO	1	6		τῆς ὑμῶν παρακλήσεως, τῆς ἐνεργουμένης	“You experience effective comfort”	ἐνεργουμένης	1
jqn8	2CO	1	8	figs-litotes	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	This can be stated in positive terms. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-litotes]])	οὐ	1
jqn8	2CO	1	8	figs-litotes	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	This can be stated in positive terms. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-litotes]])	γὰρ	1
jqn8	2CO	1	8	figs-litotes	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	This can be stated in positive terms. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-litotes]])	θέλομεν	1
jqn8	2CO	1	8	figs-litotes	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	This can be stated in positive terms. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-litotes]])	ὑμᾶς	1
jqn8	2CO	1	8	figs-litotes	οὐ…θέλομεν ὑμᾶς ἀγνοεῖν	This can be stated in positive terms. Alternate translation: “we want you to know” (See: [[rc://en/ta/man/translate/figs-litotes]])	ἀγνοεῖν	1
pr8a	2CO	1	8	figs-metaphor	ὅτι καθ’ ὑπερβολὴν ὑπὲρ δύναμιν ἐβαρήθημεν	Paul and Timothy refer to their emotions of despair being like a heavy weight they have to carry. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ὅτι	1
pr8a	2CO	1	8	figs-metaphor	ὅτι καθ’ ὑπερβολὴν ὑπὲρ δύναμιν ἐβαρήθημεν	Paul and Timothy refer to their emotions of despair being like a heavy weight they have to carry. (See: [[rc://en/ta/man/translate/figs-metaphor]])	καθ	1
pr8a	2CO	1	8	figs-metaphor	ὅτι καθ’ ὑπερβολὴν ὑπὲρ δύναμιν ἐβαρήθημεν	Paul and Timothy refer to their emotions of despair being like a heavy weight they have to carry. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ὑπερβολὴν	1
