noteID	book	chapter	verse	supportReference	quote	annotation	sourceWord	sourceWordOccurrence
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	τῇ	1
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	κοινωνίᾳ	1
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ὑμῶν	1
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	εἰς	1
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	τὸ	1
yi9l	PHP	1	5	figs-metonymy	ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	Paul is expressing thanks to God that the Philippians have joined him in teaching people the gospel. He may have been referring to them praying for him and sending money so that he could travel and tell others. Alternate translation: “because you are helping me proclaim the gospel” (See: [[rc://en/ta/man/translate/figs-metonymy]])	εὐαγγέλιον	1
s1l8	PHP	1	6		πεποιθὼς	“I am sure”	πεποιθὼς	1
jf4x	PHP	1	6		ὁ ἐναρξάμενος	“God, who began”	ὁ	1
jf4x	PHP	1	6		ὁ ἐναρξάμενος	“God, who began”	ἐναρξάμενος	1
v7yu	PHP	1	7		ἐστιν δίκαιον ἐμοὶ	“It is proper for me” or “It is good for me”	ἐστιν	1
v7yu	PHP	1	7		ἐστιν δίκαιον ἐμοὶ	“It is proper for me” or “It is good for me”	δίκαιον	1
v7yu	PHP	1	7		ἐστιν δίκαιον ἐμοὶ	“It is proper for me” or “It is good for me”	ἐμοὶ	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	τὸ	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	ἔχειν	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	με	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	ἐν	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	τῇ	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	καρδίᾳ	1
fmc6	PHP	1	7	figs-metonymy	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	Here “heart” is a metonym for a person’s emotions. This idiom expresses strong affection. Alternate translation: “I love you very much” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-idiom]])	ὑμᾶς	1
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	συνκοινωνούς	1
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	μου	2
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	τῆς	1
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	χάριτος	1
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	πάντας	1
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	ὑμᾶς	2
jn2s	PHP	1	7		συνκοινωνούς μου τῆς χάριτος…ὄντας	“have been partakers of grace with me” or “have shared in grace with me”	ὄντας	1
sf3a	PHP	1	8		μάρτυς…μου ὁ Θεός	“God knows” or “God understands”	μάρτυς	1
sf3a	PHP	1	8		μάρτυς…μου ὁ Θεός	“God knows” or “God understands”	γάρ	1
sf3a	PHP	1	8		μάρτυς…μου ὁ Θεός	“God knows” or “God understands”	μου	1
sf3a	PHP	1	8		μάρτυς…μου ὁ Θεός	“God knows” or “God understands”	ὁ	1
sf3a	PHP	1	8		μάρτυς…μου ὁ Θεός	“God knows” or “God understands”	Θεός	1
xun1	PHP	1	8	figs-abstractnouns	ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	The abstract noun “compassion” can be translated with the verb “love.” Alternate translation: “and I love you as Christ Jesus dearly loves us all” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	ἐν	1
xun1	PHP	1	8	figs-abstractnouns	ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	The abstract noun “compassion” can be translated with the verb “love.” Alternate translation: “and I love you as Christ Jesus dearly loves us all” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	σπλάγχνοις	1
xun1	PHP	1	8	figs-abstractnouns	ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	The abstract noun “compassion” can be translated with the verb “love.” Alternate translation: “and I love you as Christ Jesus dearly loves us all” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	Χριστοῦ	1
xun1	PHP	1	8	figs-abstractnouns	ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	The abstract noun “compassion” can be translated with the verb “love.” Alternate translation: “and I love you as Christ Jesus dearly loves us all” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	Ἰησοῦ	1
l2jl	PHP	1	9	figs-metaphor	ἔτι…περισσεύῃ	Paul speaks of love as if it were objects that people could obtain more of. Alternate translation: “may increase” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἔτι	1
l2jl	PHP	1	9	figs-metaphor	ἔτι…περισσεύῃ	Paul speaks of love as if it were objects that people could obtain more of. Alternate translation: “may increase” (See: [[rc://en/ta/man/translate/figs-metaphor]])	μᾶλλον	1
l2jl	PHP	1	9	figs-metaphor	ἔτι…περισσεύῃ	Paul speaks of love as if it were objects that people could obtain more of. Alternate translation: “may increase” (See: [[rc://en/ta/man/translate/figs-metaphor]])	καὶ	2
l2jl	PHP	1	9	figs-metaphor	ἔτι…περισσεύῃ	Paul speaks of love as if it were objects that people could obtain more of. Alternate translation: “may increase” (See: [[rc://en/ta/man/translate/figs-metaphor]])	μᾶλλον	2
l2jl	PHP	1	9	figs-metaphor	ἔτι…περισσεύῃ	Paul speaks of love as if it were objects that people could obtain more of. Alternate translation: “may increase” (See: [[rc://en/ta/man/translate/figs-metaphor]])	περισσεύῃ	1
l1cy	PHP	1	9	figs-explicit	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	Here “understanding” refers to understanding about God. This can be stated clearly. Alternate translation: “as you learn and understand more about what pleases God” (See: [[rc://en/ta/man/translate/figs-explicit]])	ἐν	1
l1cy	PHP	1	9	figs-explicit	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	Here “understanding” refers to understanding about God. This can be stated clearly. Alternate translation: “as you learn and understand more about what pleases God” (See: [[rc://en/ta/man/translate/figs-explicit]])	ἐπιγνώσει	1
l1cy	PHP	1	9	figs-explicit	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	Here “understanding” refers to understanding about God. This can be stated clearly. Alternate translation: “as you learn and understand more about what pleases God” (See: [[rc://en/ta/man/translate/figs-explicit]])	καὶ	3
l1cy	PHP	1	9	figs-explicit	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	Here “understanding” refers to understanding about God. This can be stated clearly. Alternate translation: “as you learn and understand more about what pleases God” (See: [[rc://en/ta/man/translate/figs-explicit]])	πάσῃ	1
l1cy	PHP	1	9	figs-explicit	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	Here “understanding” refers to understanding about God. This can be stated clearly. Alternate translation: “as you learn and understand more about what pleases God” (See: [[rc://en/ta/man/translate/figs-explicit]])	αἰσθήσει	1
e17g	PHP	1	10		δοκιμάζειν	This refers to examining things and taking only those that are good. Alternate translation: “test and choose”	δοκιμάζειν	1
s4ec	PHP	1	10		τὰ διαφέροντα	“what is most pleasing to God”	τὰ	1
s4ec	PHP	1	10		τὰ διαφέροντα	“what is most pleasing to God”	διαφέροντα	1
siv8	PHP	1	10	figs-doublet	εἰλικρινεῖς καὶ ἀπρόσκοποι	The words “sincere” and “without offense” mean basically the same thing. Paul combines them to emphasize moral purity. Alternate translation: “completely blameless” (See: [[rc://en/ta/man/translate/figs-doublet]])	εἰλικρινεῖς	1
siv8	PHP	1	10	figs-doublet	εἰλικρινεῖς καὶ ἀπρόσκοποι	The words “sincere” and “without offense” mean basically the same thing. Paul combines them to emphasize moral purity. Alternate translation: “completely blameless” (See: [[rc://en/ta/man/translate/figs-doublet]])	καὶ	1
siv8	PHP	1	10	figs-doublet	εἰλικρινεῖς καὶ ἀπρόσκοποι	The words “sincere” and “without offense” mean basically the same thing. Paul combines them to emphasize moral purity. Alternate translation: “completely blameless” (See: [[rc://en/ta/man/translate/figs-doublet]])	ἀπρόσκοποι	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	πεπληρωμένοι	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	καρπὸν	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	δικαιοσύνης	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τὸν	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	διὰ	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	Ἰησοῦ	1
lu5n	PHP	1	11	figs-metaphor	πεπληρωμένοι καρπὸν δικαιοσύνης τὸν διὰ Ἰησοῦ Χριστοῦ	Being filled with something is a metaphor that represents being characterized by it or by habitually doing it. Possible meanings of “fruit of righteousness” are that (1) it is a metaphor that represents righteous behavior. Alternate translation: “habitually doing what is righteous because Jesus Christ enables you” or (2) it is a metaphor that represents good deeds as a result of being righteous. Alternate translation: “habitually doing good works because Jesus makes you righteous” (See: [[rc://en/ta/man/translate/figs-metaphor]])	Χριστοῦ	1
hwg1	PHP	1	11		εἰς δόξαν καὶ ἔπαινον Θεοῦ	Possible meanings are (1) “Then other people will see how you honor God” or (2) “Then people will praise and give honor to God because of the good things they see you do.” These alternate translations would require a new sentence.	εἰς	1
hwg1	PHP	1	11		εἰς δόξαν καὶ ἔπαινον Θεοῦ	Possible meanings are (1) “Then other people will see how you honor God” or (2) “Then people will praise and give honor to God because of the good things they see you do.” These alternate translations would require a new sentence.	δόξαν	1
hwg1	PHP	1	11		εἰς δόξαν καὶ ἔπαινον Θεοῦ	Possible meanings are (1) “Then other people will see how you honor God” or (2) “Then people will praise and give honor to God because of the good things they see you do.” These alternate translations would require a new sentence.	καὶ	1
hwg1	PHP	1	11		εἰς δόξαν καὶ ἔπαινον Θεοῦ	Possible meanings are (1) “Then other people will see how you honor God” or (2) “Then people will praise and give honor to God because of the good things they see you do.” These alternate translations would require a new sentence.	ἔπαινον	1
hwg1	PHP	1	11		εἰς δόξαν καὶ ἔπαινον Θεοῦ	Possible meanings are (1) “Then other people will see how you honor God” or (2) “Then people will praise and give honor to God because of the good things they see you do.” These alternate translations would require a new sentence.	Θεοῦ	1
yrp2	PHP	1	12		δὲ…βούλομαι	Here the word “Now” is used to mark a new part of the letter.	δὲ	1
yrp2	PHP	1	12		δὲ…βούλομαι	Here the word “Now” is used to mark a new part of the letter.	ὑμᾶς	1
yrp2	PHP	1	12		δὲ…βούλομαι	Here the word “Now” is used to mark a new part of the letter.	βούλομαι	1
tu2t	PHP	1	12		ἀδελφοί	Here this means fellow Christians, including both men and women, because all believers in Christ are members of one spiritual family, with God as their heavenly Father.	ἀδελφοί	1
zy4g	PHP	1	12	figs-explicit	ὅτι τὰ κατ’ ἐμὲ	Paul is talking about his time in prison. Alternate translation: “that the things I suffered because I was put into prison for preaching about Jesus” (See: [[rc://en/ta/man/translate/figs-explicit]])	ὅτι	1
zy4g	PHP	1	12	figs-explicit	ὅτι τὰ κατ’ ἐμὲ	Paul is talking about his time in prison. Alternate translation: “that the things I suffered because I was put into prison for preaching about Jesus” (See: [[rc://en/ta/man/translate/figs-explicit]])	τὰ	1
zy4g	PHP	1	12	figs-explicit	ὅτι τὰ κατ’ ἐμὲ	Paul is talking about his time in prison. Alternate translation: “that the things I suffered because I was put into prison for preaching about Jesus” (See: [[rc://en/ta/man/translate/figs-explicit]])	κατ	1
zy4g	PHP	1	12	figs-explicit	ὅτι τὰ κατ’ ἐμὲ	Paul is talking about his time in prison. Alternate translation: “that the things I suffered because I was put into prison for preaching about Jesus” (See: [[rc://en/ta/man/translate/figs-explicit]])	ἐμὲ	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	μᾶλλον	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	εἰς	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	προκοπὴν	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	τοῦ	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	εὐαγγελίου	1
q288	PHP	1	12		μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν	“has caused more people to hear the gospel”	ἐλήλυθεν	1
h1ly	PHP	1	13	figs-metaphor	τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ	“Chains in Christ” here is a metonym for being in prison for the sake of Christ. “Came to light” is a metaphor for “became known.” Alternate translation: “It became known that I am in prison for the sake of Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τοὺς	1
h1ly	PHP	1	13	figs-metaphor	τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ	“Chains in Christ” here is a metonym for being in prison for the sake of Christ. “Came to light” is a metaphor for “became known.” Alternate translation: “It became known that I am in prison for the sake of Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])	δεσμούς	1
h1ly	PHP	1	13	figs-metaphor	τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ	“Chains in Christ” here is a metonym for being in prison for the sake of Christ. “Came to light” is a metaphor for “became known.” Alternate translation: “It became known that I am in prison for the sake of Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])	μου	1
h1ly	PHP	1	13	figs-metaphor	τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ	“Chains in Christ” here is a metonym for being in prison for the sake of Christ. “Came to light” is a metaphor for “became known.” Alternate translation: “It became known that I am in prison for the sake of Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])	φανεροὺς	1
h1ly	PHP	1	13	figs-metaphor	τοὺς δεσμούς μου φανεροὺς ἐν Χριστῷ	“Chains in Christ” here is a metonym for being in prison for the sake of Christ. “Came to light” is a metaphor for “became known.” Alternate translation: “It became known that I am in prison for the sake of Christ” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἐν	1
