noteID	book	chapter	verse	supportReference	quote	annotation	sourceWord	sourceWordOccurrence
gqj8	HEB	1	2		δι’ οὗ καὶ ἐποίησεν τοὺς αἰῶνας;	“It is through the Son that God also made all things”	τοὺς	1
gqj8	HEB	1	2		δι’ οὗ καὶ ἐποίησεν τοὺς αἰῶνας;	“It is through the Son that God also made all things”	αἰῶνας	1
hn4q	HEB	1	3		ἀπαύγασμα τῆς δόξης	“the light of his glory.” God’s glory is associated with a very bright light. The author is saying that the Son embodies that light and fully represents God’s glory.	ἀπαύγασμα	1
hn4q	HEB	1	3		ἀπαύγασμα τῆς δόξης	“the light of his glory.” God’s glory is associated with a very bright light. The author is saying that the Son embodies that light and fully represents God’s glory.	τῆς	1
hn4q	HEB	1	3		ἀπαύγασμα τῆς δόξης	“the light of his glory.” God’s glory is associated with a very bright light. The author is saying that the Son embodies that light and fully represents God’s glory.	δόξης	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	τῆς	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	δόξης	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	καὶ	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	χαρακτὴρ	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	τῆς	2
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	ὑποστάσεως	1
b7jc	HEB	1	3		τῆς δόξης καὶ χαρακτὴρ τῆς ὑποστάσεως αὐτοῦ	“glory, the image of God’s being.” The “the exact representation of his being” is similar in meaning to “the brightness of God’s glory.” The Son embodies the character and essence of God and fully represents everything that God is. Alternate translation: “glory and is just like God” or “glory, and what is true about God is true about the Son”	αὐτοῦ	1
ms8z	HEB	1	3	figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	“his powerful word.” Here “word” refers to a message or command. Alternate translation: “his powerful command” (See: [[rc://en/ta/man/translate/figs-metonymy]])	τῷ	1
ms8z	HEB	1	3	figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	“his powerful word.” Here “word” refers to a message or command. Alternate translation: “his powerful command” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ῥήματι	1
ms8z	HEB	1	3	figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	“his powerful word.” Here “word” refers to a message or command. Alternate translation: “his powerful command” (See: [[rc://en/ta/man/translate/figs-metonymy]])	τῆς	3
ms8z	HEB	1	3	figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	“his powerful word.” Here “word” refers to a message or command. Alternate translation: “his powerful command” (See: [[rc://en/ta/man/translate/figs-metonymy]])	δυνάμεως	1
ms8z	HEB	1	3	figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	“his powerful word.” Here “word” refers to a message or command. Alternate translation: “his powerful command” (See: [[rc://en/ta/man/translate/figs-metonymy]])	αὐτοῦ	2
l1pg	HEB	1	3	figs-abstractnouns	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The abstract noun “cleansing” can be expressed as a verb: “making clean.” Alternate translation: “After he had finished making us clean from sins” or “After he had finished purifying us from our sins” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	καθαρισμὸν	1
l1pg	HEB	1	3	figs-abstractnouns	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The abstract noun “cleansing” can be expressed as a verb: “making clean.” Alternate translation: “After he had finished making us clean from sins” or “After he had finished purifying us from our sins” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	τῶν	1
l1pg	HEB	1	3	figs-abstractnouns	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The abstract noun “cleansing” can be expressed as a verb: “making clean.” Alternate translation: “After he had finished making us clean from sins” or “After he had finished purifying us from our sins” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	ἁμαρτιῶν	1
l1pg	HEB	1	3	figs-abstractnouns	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The abstract noun “cleansing” can be expressed as a verb: “making clean.” Alternate translation: “After he had finished making us clean from sins” or “After he had finished purifying us from our sins” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	ποιησάμενος	1
f729	HEB	1	3	figs-metaphor	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The author speaks of forgiving sins as if it were making a person clean. Alternate translation: “he had made it possible for God to forgive our sins” (See: [[rc://en/ta/man/translate/figs-metaphor]])	καθαρισμὸν	1
f729	HEB	1	3	figs-metaphor	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The author speaks of forgiving sins as if it were making a person clean. Alternate translation: “he had made it possible for God to forgive our sins” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τῶν	1
f729	HEB	1	3	figs-metaphor	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The author speaks of forgiving sins as if it were making a person clean. Alternate translation: “he had made it possible for God to forgive our sins” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ἁμαρτιῶν	1
f729	HEB	1	3	figs-metaphor	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	The author speaks of forgiving sins as if it were making a person clean. Alternate translation: “he had made it possible for God to forgive our sins” (See: [[rc://en/ta/man/translate/figs-metaphor]])	ποιησάμενος	1
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	ἐκάθισεν	1
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	ἐν	1
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	δεξιᾷ	1
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	τῆς	4
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	Μεγαλωσύνης	1
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	ἐν	2
xij7	HEB	1	3	translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	To sit at the “right hand of God” is a symbolic action of receiving great honor and authority from God. Alternate translation: “he sat down at the place of honor and authority beside the Majesty on high” (See: [[rc://en/ta/man/translate/translate-symaction]])	ὑψηλοῖς	1
ir7x	HEB	1	3	figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	Here “Majesty” refers to God. Alternate translation: “God Most High” (See: [[rc://en/ta/man/translate/figs-metonymy]])	δεξιᾷ	1
ir7x	HEB	1	3	figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	Here “Majesty” refers to God. Alternate translation: “God Most High” (See: [[rc://en/ta/man/translate/figs-metonymy]])	τῆς	4
ir7x	HEB	1	3	figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	Here “Majesty” refers to God. Alternate translation: “God Most High” (See: [[rc://en/ta/man/translate/figs-metonymy]])	Μεγαλωσύνης	1
ir7x	HEB	1	3	figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	Here “Majesty” refers to God. Alternate translation: “God Most High” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ἐν	2
ir7x	HEB	1	3	figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	Here “Majesty” refers to God. Alternate translation: “God Most High” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ὑψηλοῖς	1
x4bh	HEB	1	4		γενόμενος	“The Son has become”	γενόμενος	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ὅσῳ	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	διαφορώτερον	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	παρ	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	αὐτοὺς	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	κεκληρονόμηκεν	1
fzg3	HEB	1	4	figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	Here “name” refers to honor and authority. Alternate translation: “as the honor and authority he has inherited is superior to their honor and authority” (See: [[rc://en/ta/man/translate/figs-metonymy]])	ὄνομα	1
qt7q	HEB	1	4	figs-metaphor	κεκληρονόμηκεν	The author speaks of receiving honor and authority as if he were inheriting wealth and property from his father. Alternate translation: “he has received” (See: [[rc://en/ta/man/translate/figs-metaphor]])	κεκληρονόμηκεν	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	τίνι	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	γὰρ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	εἶπέν	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ποτε	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	τῶν	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ἀγγέλων	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	Υἱός	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	μου	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	εἶ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	σύ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ἐγὼ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	σήμερον	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	γεγέννηκά	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	σε	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	καὶ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	πάλιν	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ἐγὼ	2
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ἔσομαι	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	αὐτῷ	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	εἰς	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	Πατέρα	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	καὶ	2
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	αὐτὸς	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	ἔσται	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	μοι	1
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	εἰς	2
ww5h	HEB	1	5	figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ…μοι εἰς Υἱόν?	This question emphasizes that God does not call any angel his son. Alternate translation: “For God never said to any of the angels ‘You are my son…a son to me.’” (See: [[rc://en/ta/man/translate/figs-rquestion]])	Υἱόν	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	Υἱός	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	μου	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	εἶ	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	σύ	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	ἐγὼ	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	σήμερον	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	γεγέννηκά	1
t48e	HEB	1	5	figs-parallelism	Υἱός μου εἶ σύ…ἐγὼ…γεγέννηκά σε	These two phrases mean essentially the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	σε	1
b4s2	HEB	1	6	figs-metaphor	τὸν πρωτότοκον	This means Jesus. The author refers to him as the “firstborn” to emphasize the Son’s importance and authority over everyone else. It does not imply that there was a time before Jesus existed or that God has other sons like Jesus. Alternate translation: “his honored Son, his only Son” (See: [[rc://en/ta/man/translate/figs-metaphor]])	τὸν	1
b4s2	HEB	1	6	figs-metaphor	τὸν πρωτότοκον	This means Jesus. The author refers to him as the “firstborn” to emphasize the Son’s importance and authority over everyone else. It does not imply that there was a time before Jesus existed or that God has other sons like Jesus. Alternate translation: “his honored Son, his only Son” (See: [[rc://en/ta/man/translate/figs-metaphor]])	πρωτότοκον	1
n7ph	HEB	1	6		λέγει	“God says”	λέγει	1
isd8	HEB	1	7	figs-metaphor	ὁ ποιῶν τοὺς ἀγγέλους αὐτοῦ πνεύματα, καὶ τοὺς λειτουργοὺς αὐτοῦ πυρὸς φλόγα	Possible meanings are (1) “God has made his angels to be spirits who serve him with power like flames of fire” or (2) God makes the wind and flames of fire his messengers and servants. In the original language the word for “angel” is the same as “messenger,” and the word for “spirits” is the same as “wind.” With either possible meaning, the point is that the angels serve the Son because he is superior. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ὁ	1
isd8	HEB	1	7	figs-metaphor	ὁ ποιῶν τοὺς ἀγγέλους αὐτοῦ πνεύματα, καὶ τοὺς λειτουργοὺς αὐτοῦ πυρὸς φλόγα	Possible meanings are (1) “God has made his angels to be spirits who serve him with power like flames of fire” or (2) God makes the wind and flames of fire his messengers and servants. In the original language the word for “angel” is the same as “messenger,” and the word for “spirits” is the same as “wind.” With either possible meaning, the point is that the angels serve the Son because he is superior. (See: [[rc://en/ta/man/translate/figs-metaphor]])	ποιῶν	1
