,token,chapter,verse,book
134,tents,1,5,22-SNG
135,of,1,5,22-SNG
136,"Kedar,",1,5,22-SNG
137,lovely,1,5,22-SNG
138,like,1,5,22-SNG
139,the,1,5,22-SNG
140,curtains,1,5,22-SNG
141,of,1,5,22-SNG
142,Solomon.,1,5,22-SNG
143,Do,1,6,22-SNG
144,not,1,6,22-SNG
145,stare,1,6,22-SNG
146,at,1,6,22-SNG
147,me,1,6,22-SNG
148,because,1,6,22-SNG
149,I,1,6,22-SNG
150,am,1,6,22-SNG
151,"dark,",1,6,22-SNG
152,because,1,6,22-SNG
153,the,1,6,22-SNG
154,sun,1,6,22-SNG
155,has,1,6,22-SNG
156,scorched,1,6,22-SNG
157,me.,1,6,22-SNG
158,My,1,6,22-SNG
159,mother’s,1,6,22-SNG
160,sons,1,6,22-SNG
161,were,1,6,22-SNG
162,angry,1,6,22-SNG
163,with,1,6,22-SNG
164,me;,1,6,22-SNG
165,they,1,6,22-SNG
166,made,1,6,22-SNG
167,me,1,6,22-SNG
168,keeper,1,6,22-SNG
169,of,1,6,22-SNG
170,the,1,6,22-SNG
171,"vineyards,",1,6,22-SNG
172,but,1,6,22-SNG
173,my,1,6,22-SNG
174,own,1,6,22-SNG
175,vineyard,1,6,22-SNG
176,I,1,6,22-SNG
177,have,1,6,22-SNG
178,not,1,6,22-SNG
179,kept.,1,6,22-SNG
180,\sp,1,6,22-SNG
181,The,1,6,22-SNG
182,woman,1,6,22-SNG
183,speaking,1,6,22-SNG
184,to,1,6,22-SNG
185,the,1,6,22-SNG
186,man,1,6,22-SNG
187,Tell,1,7,22-SNG
188,"me,",1,7,22-SNG
189,you,1,7,22-SNG
190,whom,1,7,22-SNG
191,my,1,7,22-SNG
192,soul,1,7,22-SNG
193,"loves,",1,7,22-SNG
194,where,1,7,22-SNG
195,do,1,7,22-SNG
196,you,1,7,22-SNG
197,feed,1,7,22-SNG
198,your,1,7,22-SNG
199,flock?,1,7,22-SNG
200,Where,1,7,22-SNG
201,do,1,7,22-SNG
202,you,1,7,22-SNG
203,rest,1,7,22-SNG
204,your,1,7,22-SNG
205,flock,1,7,22-SNG
206,at,1,7,22-SNG
207,noontime?,1,7,22-SNG
208,Why,1,7,22-SNG
209,should,1,7,22-SNG
210,I,1,7,22-SNG
211,be,1,7,22-SNG
212,like,1,7,22-SNG
213,someone,1,7,22-SNG
214,who,1,7,22-SNG
215,wanders,1,7,22-SNG
216,beside,1,7,22-SNG
217,the,1,7,22-SNG
218,flocks,1,7,22-SNG
219,of,1,7,22-SNG
220,your,1,7,22-SNG
221,companions?,1,7,22-SNG
222,\sp,1,7,22-SNG
223,The,1,7,22-SNG
224,man,1,7,22-SNG
225,speaking,1,7,22-SNG
226,to,1,7,22-SNG
227,the,1,7,22-SNG
228,woman,1,7,22-SNG
229,If,1,8,22-SNG
230,you,1,8,22-SNG
231,do,1,8,22-SNG
232,not,1,8,22-SNG
233,"know,",1,8,22-SNG
234,most,1,8,22-SNG
235,beautiful,1,8,22-SNG
236,among,1,8,22-SNG
237,"women,",1,8,22-SNG
238,follow,1,8,22-SNG
239,the,1,8,22-SNG
240,tracks,1,8,22-SNG
241,of,1,8,22-SNG
242,my,1,8,22-SNG
243,"flock,",1,8,22-SNG
244,and,1,8,22-SNG
245,pasture,1,8,22-SNG
246,your,1,8,22-SNG
247,young,1,8,22-SNG
248,goats,1,8,22-SNG
249,near,1,8,22-SNG
250,the,1,8,22-SNG
251,shepherds’,1,8,22-SNG
252,tents.,1,8,22-SNG
253,I,1,9,22-SNG
254,compare,1,9,22-SNG
255,"you,",1,9,22-SNG
256,my,1,9,22-SNG
257,"love,",1,9,22-SNG
258,to,1,9,22-SNG
259,a,1,9,22-SNG
260,mare,1,9,22-SNG
261,among,1,9,22-SNG
262,Pharaoh’s,1,9,22-SNG
263,chariot,1,9,22-SNG
264,horses.,1,9,22-SNG
265,Your,1,10,22-SNG
266,cheeks,1,10,22-SNG
267,are,1,10,22-SNG
268,beautiful,1,10,22-SNG
269,with,1,10,22-SNG
270,"ornaments,",1,10,22-SNG
271,your,1,10,22-SNG
272,neck,1,10,22-SNG
273,with,1,10,22-SNG
274,strings,1,10,22-SNG
275,of,1,10,22-SNG
276,jewels.,1,10,22-SNG
277,We,1,11,22-SNG
278,will,1,11,22-SNG
279,make,1,11,22-SNG
280,for,1,11,22-SNG
281,you,1,11,22-SNG
282,gold,1,11,22-SNG
283,ornaments,1,11,22-SNG
284,with,1,11,22-SNG
285,silver,1,11,22-SNG
286,studs.,1,11,22-SNG
287,\sp,1,11,22-SNG
288,The,1,11,22-SNG
289,woman,1,11,22-SNG
290,speaking,1,11,22-SNG
291,to,1,11,22-SNG
292,herself,1,11,22-SNG
293,While,1,12,22-SNG
294,the,1,12,22-SNG
295,king,1,12,22-SNG
296,lay,1,12,22-SNG
297,on,1,12,22-SNG
298,his,1,12,22-SNG
299,"couch,",1,12,22-SNG
300,my,1,12,22-SNG
301,nard,1,12,22-SNG
302,emitted,1,12,22-SNG
303,its,1,12,22-SNG
304,fragrance.,1,12,22-SNG
305,My,1,13,22-SNG
306,beloved,1,13,22-SNG
307,is,1,13,22-SNG
308,to,1,13,22-SNG
309,me,1,13,22-SNG
310,like,1,13,22-SNG
311,a,1,13,22-SNG
312,bag,1,13,22-SNG
313,of,1,13,22-SNG
314,myrrh,1,13,22-SNG
315,that,1,13,22-SNG
316,spends,1,13,22-SNG
317,the,1,13,22-SNG
318,night,1,13,22-SNG
319,lying,1,13,22-SNG
320,between,1,13,22-SNG
321,my,1,13,22-SNG
322,breasts.,1,13,22-SNG
323,My,1,14,22-SNG
324,beloved,1,14,22-SNG
325,is,1,14,22-SNG
326,to,1,14,22-SNG
327,me,1,14,22-SNG
328,like,1,14,22-SNG
329,a,1,14,22-SNG
330,cluster,1,14,22-SNG
331,of,1,14,22-SNG
332,henna,1,14,22-SNG
333,flowers,1,14,22-SNG
334,in,1,14,22-SNG
335,the,1,14,22-SNG
336,vineyards,1,14,22-SNG
337,of,1,14,22-SNG
338,En,1,14,22-SNG
339,Gedi.,1,14,22-SNG
340,\sp,1,14,22-SNG
341,The,1,14,22-SNG
342,man,1,14,22-SNG
343,speaking,1,14,22-SNG
344,to,1,14,22-SNG
345,the,1,14,22-SNG
346,woman,1,14,22-SNG
347,"Listen,",1,15,22-SNG
348,you,1,15,22-SNG
349,are,1,15,22-SNG
350,"beautiful,",1,15,22-SNG
351,my,1,15,22-SNG
352,love;,1,15,22-SNG
353,"listen,",1,15,22-SNG
354,you,1,15,22-SNG
355,are,1,15,22-SNG
356,beautiful;,1,15,22-SNG
357,your,1,15,22-SNG
358,eyes,1,15,22-SNG
359,are,1,15,22-SNG
360,doves.,1,15,22-SNG
361,\sp,1,15,22-SNG
362,The,1,15,22-SNG
363,woman,1,15,22-SNG
364,speaking,1,15,22-SNG
365,to,1,15,22-SNG
366,the,1,15,22-SNG
367,man,1,15,22-SNG
368,"Listen,",1,16,22-SNG
369,you,1,16,22-SNG
370,are,1,16,22-SNG
371,"handsome,",1,16,22-SNG
372,my,1,16,22-SNG
373,"beloved,",1,16,22-SNG
374,how,1,16,22-SNG
375,handsome.,1,16,22-SNG
376,The,1,16,22-SNG
377,lush,1,16,22-SNG
378,plants,1,16,22-SNG
379,are,1,16,22-SNG
380,our,1,16,22-SNG
381,bed.,1,16,22-SNG
382,The,1,17,22-SNG
383,beams,1,17,22-SNG
384,of,1,17,22-SNG
385,our,1,17,22-SNG
386,house,1,17,22-SNG
387,are,1,17,22-SNG
388,cedars;,1,17,22-SNG
389,our,1,17,22-SNG
390,rafters,1,17,22-SNG
391,are,1,17,22-SNG
392,firs.,1,17,22-SNG
393,\s5,1,17,22-SNG
394,I,2,1,22-SNG
395,am,2,1,22-SNG
396,a,2,1,22-SNG
397,meadow,2,1,22-SNG
398,flower,2,1,22-SNG
399,of,2,1,22-SNG
400,"Sharon,",2,1,22-SNG
401,a,2,1,22-SNG
402,lily,2,1,22-SNG
403,of,2,1,22-SNG
404,the,2,1,22-SNG
405,valleys.,2,1,22-SNG
406,\sp,2,1,22-SNG
407,The,2,1,22-SNG
408,man,2,1,22-SNG
409,speaking,2,1,22-SNG
410,to,2,1,22-SNG
411,the,2,1,22-SNG
412,woman,2,1,22-SNG
413,As,2,2,22-SNG
414,a,2,2,22-SNG
415,lily,2,2,22-SNG
416,among,2,2,22-SNG
417,"thorns,",2,2,22-SNG
418,so,2,2,22-SNG
419,is,2,2,22-SNG
420,my,2,2,22-SNG
421,love,2,2,22-SNG
422,among,2,2,22-SNG
423,the,2,2,22-SNG
424,young,2,2,22-SNG
425,women.,2,2,22-SNG
426,\sp,2,2,22-SNG
427,The,2,2,22-SNG
428,woman,2,2,22-SNG
429,speaking,2,2,22-SNG
430,to,2,2,22-SNG
431,herself,2,2,22-SNG
432,As,2,3,22-SNG
433,an,2,3,22-SNG
434,apricot,2,3,22-SNG
435,tree,2,3,22-SNG
436,among,2,3,22-SNG
437,the,2,3,22-SNG
438,trees,2,3,22-SNG
439,of,2,3,22-SNG
440,the,2,3,22-SNG
441,"forest,",2,3,22-SNG
442,so,2,3,22-SNG
443,is,2,3,22-SNG
444,my,2,3,22-SNG
445,beloved,2,3,22-SNG
446,among,2,3,22-SNG
447,the,2,3,22-SNG
448,young,2,3,22-SNG
449,men.,2,3,22-SNG
450,I,2,3,22-SNG
451,sit,2,3,22-SNG
452,down,2,3,22-SNG
453,under,2,3,22-SNG
454,his,2,3,22-SNG
455,shadow,2,3,22-SNG
456,with,2,3,22-SNG
457,great,2,3,22-SNG
458,"delight,",2,3,22-SNG
459,and,2,3,22-SNG
460,his,2,3,22-SNG
461,fruit,2,3,22-SNG
462,is,2,3,22-SNG
463,sweet,2,3,22-SNG
464,to,2,3,22-SNG
465,my,2,3,22-SNG
466,taste.,2,3,22-SNG
467,He,2,4,22-SNG
468,brought,2,4,22-SNG
469,me,2,4,22-SNG
470,to,2,4,22-SNG
471,the,2,4,22-SNG
472,house,2,4,22-SNG
473,of,2,4,22-SNG
474,"wine,",2,4,22-SNG
475,and,2,4,22-SNG
476,his,2,4,22-SNG
477,banner,2,4,22-SNG
478,over,2,4,22-SNG
479,me,2,4,22-SNG
480,was,2,4,22-SNG
481,love.,2,4,22-SNG
482,\sp,2,4,22-SNG
483,The,2,4,22-SNG
484,woman,2,4,22-SNG
485,speaking,2,4,22-SNG
486,to,2,4,22-SNG
487,the,2,4,22-SNG
488,man,2,4,22-SNG
489,Revive,2,5,22-SNG
490,me,2,5,22-SNG
491,with,2,5,22-SNG
492,raisin,2,5,22-SNG
493,cakes,2,5,22-SNG
494,and,2,5,22-SNG
495,refresh,2,5,22-SNG
496,me,2,5,22-SNG
497,with,2,5,22-SNG
498,"apricots,",2,5,22-SNG
499,for,2,5,22-SNG
500,I,2,5,22-SNG
501,am,2,5,22-SNG
502,weak,2,5,22-SNG
503,with,2,5,22-SNG
504,love.,2,5,22-SNG
505,\sp,2,5,22-SNG
506,The,2,5,22-SNG
507,woman,2,5,22-SNG
508,speaking,2,5,22-SNG
509,to,2,5,22-SNG
510,herself,2,5,22-SNG
511,His,2,6,22-SNG
512,left,2,6,22-SNG
513,hand,2,6,22-SNG
514,is,2,6,22-SNG
515,under,2,6,22-SNG
516,my,2,6,22-SNG
517,"head,",2,6,22-SNG
518,and,2,6,22-SNG
519,his,2,6,22-SNG
520,right,2,6,22-SNG
521,hand,2,6,22-SNG
522,embraces,2,6,22-SNG
523,me.,2,6,22-SNG
524,\sp,2,6,22-SNG
525,The,2,6,22-SNG
526,woman,2,6,22-SNG
527,speaking,2,6,22-SNG
528,to,2,6,22-SNG
529,the,2,6,22-SNG
530,other,2,6,22-SNG
531,women,2,6,22-SNG
532,I,2,7,22-SNG
533,want,2,7,22-SNG
534,you,2,7,22-SNG
535,to,2,7,22-SNG
536,"swear,",2,7,22-SNG
537,daughters,2,7,22-SNG
538,of,2,7,22-SNG
539,"Jerusalem,",2,7,22-SNG
540,by,2,7,22-SNG
541,the,2,7,22-SNG
542,gazelles,2,7,22-SNG
543,and,2,7,22-SNG
544,the,2,7,22-SNG
545,does,2,7,22-SNG
546,of,2,7,22-SNG
547,the,2,7,22-SNG
548,"fields,",2,7,22-SNG
549,that,2,7,22-SNG
550,you,2,7,22-SNG
551,will,2,7,22-SNG
552,not,2,7,22-SNG
553,awaken,2,7,22-SNG
554,or,2,7,22-SNG
555,arouse,2,7,22-SNG
556,love,2,7,22-SNG
557,until,2,7,22-SNG
558,she,2,7,22-SNG
559,pleases.,2,7,22-SNG
560,\sp,2,7,22-SNG
561,The,2,7,22-SNG
562,woman,2,7,22-SNG
563,speaking,2,7,22-SNG
564,to,2,7,22-SNG
565,herself,2,7,22-SNG
566,There,2,8,22-SNG
567,is,2,8,22-SNG
568,the,2,8,22-SNG
569,sound,2,8,22-SNG
570,of,2,8,22-SNG
571,my,2,8,22-SNG
572,beloved!,2,8,22-SNG
573,"Listen,",2,8,22-SNG
574,here,2,8,22-SNG
575,he,2,8,22-SNG
576,"comes,",2,8,22-SNG
577,leaping,2,8,22-SNG
578,over,2,8,22-SNG
579,the,2,8,22-SNG
580,"mountains,",2,8,22-SNG
581,jumping,2,8,22-SNG
582,over,2,8,22-SNG
583,the,2,8,22-SNG
584,hills.,2,8,22-SNG
585,My,2,9,22-SNG
586,beloved,2,9,22-SNG
587,is,2,9,22-SNG
588,like,2,9,22-SNG
589,a,2,9,22-SNG
590,gazelle,2,9,22-SNG
591,or,2,9,22-SNG
592,a,2,9,22-SNG
593,young,2,9,22-SNG
594,stag;,2,9,22-SNG
595,"look,",2,9,22-SNG
596,he,2,9,22-SNG
597,is,2,9,22-SNG
598,standing,2,9,22-SNG
599,behind,2,9,22-SNG
600,our,2,9,22-SNG
601,"wall,",2,9,22-SNG
602,gazing,2,9,22-SNG
603,through,2,9,22-SNG
604,the,2,9,22-SNG
605,"window,",2,9,22-SNG
606,peering,2,9,22-SNG
607,through,2,9,22-SNG
608,the,2,9,22-SNG
609,lattice.,2,9,22-SNG
610,My,2,10,22-SNG
611,beloved,2,10,22-SNG
612,spoke,2,10,22-SNG
613,to,2,10,22-SNG
614,me,2,10,22-SNG
615,and,2,10,22-SNG
616,"said,",2,10,22-SNG
617,"“Arise,",2,10,22-SNG
618,my,2,10,22-SNG
619,love;,2,10,22-SNG
620,My,2,10,22-SNG
621,beautiful,2,10,22-SNG
622,"one,",2,10,22-SNG
623,come,2,10,22-SNG
624,away,2,10,22-SNG
625,with,2,10,22-SNG
626,me.,2,10,22-SNG
627,"Look,",2,11,22-SNG
628,the,2,11,22-SNG
629,winter,2,11,22-SNG
630,is,2,11,22-SNG
631,past;,2,11,22-SNG
632,the,2,11,22-SNG
633,rain,2,11,22-SNG
634,is,2,11,22-SNG
635,over,2,11,22-SNG
636,and,2,11,22-SNG
637,gone.,2,11,22-SNG
638,The,2,12,22-SNG
639,flowers,2,12,22-SNG
640,have,2,12,22-SNG
641,appeared,2,12,22-SNG
642,in,2,12,22-SNG
643,the,2,12,22-SNG
644,land;,2,12,22-SNG
645,the,2,12,22-SNG
646,time,2,12,22-SNG
647,for,2,12,22-SNG
648,pruning,2,12,22-SNG
649,and,2,12,22-SNG
650,the,2,12,22-SNG
651,singing,2,12,22-SNG
652,of,2,12,22-SNG
653,birds,2,12,22-SNG
654,has,2,12,22-SNG
655,"come,",2,12,22-SNG
656,and,2,12,22-SNG
657,the,2,12,22-SNG
658,sound,2,12,22-SNG
659,of,2,12,22-SNG
660,the,2,12,22-SNG
661,doves,2,12,22-SNG
662,is,2,12,22-SNG
663,heard,2,12,22-SNG
664,in,2,12,22-SNG
665,our,2,12,22-SNG
666,land.,2,12,22-SNG
667,The,2,13,22-SNG
668,fig,2,13,22-SNG
669,tree,2,13,22-SNG
670,ripens,2,13,22-SNG
671,her,2,13,22-SNG
672,green,2,13,22-SNG
673,"figs,",2,13,22-SNG
674,and,2,13,22-SNG
675,the,2,13,22-SNG
676,vines,2,13,22-SNG
677,are,2,13,22-SNG
678,in,2,13,22-SNG
679,blossom;,2,13,22-SNG
680,they,2,13,22-SNG
681,give,2,13,22-SNG
682,off,2,13,22-SNG
683,their,2,13,22-SNG
684,fragrance.,2,13,22-SNG
685,"Arise,",2,13,22-SNG
686,my,2,13,22-SNG
687,"love,",2,13,22-SNG
688,my,2,13,22-SNG
689,beautiful,2,13,22-SNG
690,"one,",2,13,22-SNG
691,and,2,13,22-SNG
692,come,2,13,22-SNG
693,away.,2,13,22-SNG
694,My,2,14,22-SNG
695,"dove,",2,14,22-SNG
696,in,2,14,22-SNG
697,the,2,14,22-SNG
698,clefts,2,14,22-SNG
699,of,2,14,22-SNG
700,the,2,14,22-SNG
701,"rock,",2,14,22-SNG
702,in,2,14,22-SNG
703,the,2,14,22-SNG
704,secret,2,14,22-SNG
705,clefts,2,14,22-SNG
706,of,2,14,22-SNG
707,the,2,14,22-SNG
708,mountain,2,14,22-SNG
709,"crags,",2,14,22-SNG
710,let,2,14,22-SNG
711,me,2,14,22-SNG
712,see,2,14,22-SNG
713,your,2,14,22-SNG
714,face.,2,14,22-SNG
715,Let,2,14,22-SNG
716,me,2,14,22-SNG
717,hear,2,14,22-SNG
718,your,2,14,22-SNG
719,"voice,",2,14,22-SNG
720,for,2,14,22-SNG
721,your,2,14,22-SNG
722,voice,2,14,22-SNG
723,is,2,14,22-SNG
724,"sweet,",2,14,22-SNG
725,and,2,14,22-SNG
726,your,2,14,22-SNG
727,face,2,14,22-SNG
728,is,2,14,22-SNG
729,lovely.”,2,14,22-SNG
730,\sp,2,14,22-SNG
731,The,2,14,22-SNG
732,woman,2,14,22-SNG
733,speaking,2,14,22-SNG
734,to,2,14,22-SNG
735,the,2,14,22-SNG
736,man,2,14,22-SNG
737,Catch,2,15,22-SNG
738,the,2,15,22-SNG
739,foxes,2,15,22-SNG
740,for,2,15,22-SNG
741,"us,",2,15,22-SNG
742,the,2,15,22-SNG
743,little,2,15,22-SNG
744,foxes,2,15,22-SNG
745,that,2,15,22-SNG
746,spoil,2,15,22-SNG
747,"vineyards,",2,15,22-SNG
748,for,2,15,22-SNG
749,our,2,15,22-SNG
750,vineyard,2,15,22-SNG
751,is,2,15,22-SNG
752,in,2,15,22-SNG
753,blossom.,2,15,22-SNG
754,My,2,16,22-SNG
755,beloved,2,16,22-SNG
756,is,2,16,22-SNG
757,"mine,",2,16,22-SNG
758,and,2,16,22-SNG
759,I,2,16,22-SNG
760,am,2,16,22-SNG
761,his;,2,16,22-SNG
762,he,2,16,22-SNG
763,grazes,2,16,22-SNG
764,among,2,16,22-SNG
765,the,2,16,22-SNG
766,lilies,2,16,22-SNG
767,with,2,16,22-SNG
768,pleasure.,2,16,22-SNG
769,\sp,2,16,22-SNG
770,The,2,16,22-SNG
771,woman,2,16,22-SNG
772,speaking,2,16,22-SNG
773,to,2,16,22-SNG
774,the,2,16,22-SNG
775,man,2,16,22-SNG
776,Go,2,17,22-SNG
777,"away,",2,17,22-SNG
778,my,2,17,22-SNG
779,"beloved,",2,17,22-SNG
780,before,2,17,22-SNG
781,the,2,17,22-SNG
782,soft,2,17,22-SNG
783,winds,2,17,22-SNG
784,of,2,17,22-SNG
785,dawn,2,17,22-SNG
786,blow,2,17,22-SNG
787,and,2,17,22-SNG
788,the,2,17,22-SNG
789,shadows,2,17,22-SNG
790,flee,2,17,22-SNG
791,away.,2,17,22-SNG
792,Go,2,17,22-SNG
793,away;,2,17,22-SNG
794,be,2,17,22-SNG
795,like,2,17,22-SNG
796,a,2,17,22-SNG
797,gazelle,2,17,22-SNG
798,or,2,17,22-SNG
799,a,2,17,22-SNG
800,young,2,17,22-SNG
801,stag,2,17,22-SNG
802,on,2,17,22-SNG
803,the,2,17,22-SNG
804,rugged,2,17,22-SNG
805,mountains.,2,17,22-SNG
806,\s5,2,17,22-SNG
807,At,3,1,22-SNG
808,night,3,1,22-SNG
809,on,3,1,22-SNG
810,my,3,1,22-SNG
811,bed,3,1,22-SNG
812,I,3,1,22-SNG
813,was,3,1,22-SNG
814,longing,3,1,22-SNG
815,for,3,1,22-SNG
816,him,3,1,22-SNG
817,whom,3,1,22-SNG
818,my,3,1,22-SNG
819,soul,3,1,22-SNG
820,loves;,3,1,22-SNG
821,I,3,1,22-SNG
822,looked,3,1,22-SNG
823,for,3,1,22-SNG
824,"him,",3,1,22-SNG
825,but,3,1,22-SNG
826,I,3,1,22-SNG
827,could,3,1,22-SNG
828,not,3,1,22-SNG
829,find,3,1,22-SNG
830,him.,3,1,22-SNG
831,I,3,2,22-SNG
832,said,3,2,22-SNG
833,to,3,2,22-SNG
834,"myself,",3,2,22-SNG
835,“I,3,2,22-SNG
836,will,3,2,22-SNG
837,get,3,2,22-SNG
838,up,3,2,22-SNG
839,and,3,2,22-SNG
840,go,3,2,22-SNG
841,through,3,2,22-SNG
842,the,3,2,22-SNG
843,"city,",3,2,22-SNG
844,through,3,2,22-SNG
845,the,3,2,22-SNG
846,streets,3,2,22-SNG
847,and,3,2,22-SNG
848,squares;,3,2,22-SNG
849,I,3,2,22-SNG
850,will,3,2,22-SNG
851,search,3,2,22-SNG
852,for,3,2,22-SNG
853,him,3,2,22-SNG
854,whom,3,2,22-SNG
855,my,3,2,22-SNG
856,soul,3,2,22-SNG
857,loves.”,3,2,22-SNG
858,I,3,2,22-SNG
859,searched,3,2,22-SNG
860,for,3,2,22-SNG
861,"him,",3,2,22-SNG
862,but,3,2,22-SNG
863,I,3,2,22-SNG
864,did,3,2,22-SNG
865,not,3,2,22-SNG
866,find,3,2,22-SNG
867,him.,3,2,22-SNG
868,The,3,3,22-SNG
869,watchmen,3,3,22-SNG
870,found,3,3,22-SNG
871,me,3,3,22-SNG
872,as,3,3,22-SNG
873,they,3,3,22-SNG
874,were,3,3,22-SNG
875,making,3,3,22-SNG
876,their,3,3,22-SNG
877,rounds,3,3,22-SNG
878,in,3,3,22-SNG
879,the,3,3,22-SNG
880,city.,3,3,22-SNG
881,I,3,3,22-SNG
882,asked,3,3,22-SNG
883,"them,",3,3,22-SNG
884,“Have,3,3,22-SNG
885,you,3,3,22-SNG
886,seen,3,3,22-SNG
887,him,3,3,22-SNG
888,whom,3,3,22-SNG
889,my,3,3,22-SNG
890,soul,3,3,22-SNG
891,loves?”,3,3,22-SNG
892,It,3,4,22-SNG
893,was,3,4,22-SNG
894,only,3,4,22-SNG
895,a,3,4,22-SNG
896,little,3,4,22-SNG
897,while,3,4,22-SNG
898,after,3,4,22-SNG
899,I,3,4,22-SNG
900,had,3,4,22-SNG
901,passed,3,4,22-SNG
902,them,3,4,22-SNG
903,that,3,4,22-SNG
904,I,3,4,22-SNG
905,found,3,4,22-SNG
906,him,3,4,22-SNG
907,whom,3,4,22-SNG
908,my,3,4,22-SNG
909,soul,3,4,22-SNG
910,loves.,3,4,22-SNG
911,I,3,4,22-SNG
912,held,3,4,22-SNG
913,him,3,4,22-SNG
914,and,3,4,22-SNG
915,would,3,4,22-SNG
916,not,3,4,22-SNG
917,let,3,4,22-SNG
918,him,3,4,22-SNG
919,go,3,4,22-SNG
920,until,3,4,22-SNG
921,I,3,4,22-SNG
922,had,3,4,22-SNG
923,brought,3,4,22-SNG
924,him,3,4,22-SNG
925,into,3,4,22-SNG
926,my,3,4,22-SNG
927,mother’s,3,4,22-SNG
928,"house,",3,4,22-SNG
929,into,3,4,22-SNG
930,the,3,4,22-SNG
931,bedroom,3,4,22-SNG
932,of,3,4,22-SNG
933,the,3,4,22-SNG
934,one,3,4,22-SNG
935,who,3,4,22-SNG
936,had,3,4,22-SNG
937,conceived,3,4,22-SNG
938,me.,3,4,22-SNG
939,\sp,3,4,22-SNG
940,The,3,4,22-SNG
941,woman,3,4,22-SNG
942,speaking,3,4,22-SNG
943,to,3,4,22-SNG
