,token,chapter,verse,book
152,"place,",1,9,01-GEN
153,and,1,9,01-GEN
154,let,1,9,01-GEN
155,the,1,9,01-GEN
156,dry,1,9,01-GEN
157,land,1,9,01-GEN
158,appear.”,1,9,01-GEN
159,It,1,9,01-GEN
160,was,1,9,01-GEN
161,so.,1,9,01-GEN
162,God,1,10,01-GEN
163,called,1,10,01-GEN
164,the,1,10,01-GEN
165,dry,1,10,01-GEN
166,land,1,10,01-GEN
167,"“earth,”",1,10,01-GEN
168,and,1,10,01-GEN
169,the,1,10,01-GEN
170,gathered,1,10,01-GEN
171,waters,1,10,01-GEN
172,he,1,10,01-GEN
173,called,1,10,01-GEN
174,“seas.”,1,10,01-GEN
175,He,1,10,01-GEN
176,saw,1,10,01-GEN
177,that,1,10,01-GEN
178,it,1,10,01-GEN
179,was,1,10,01-GEN
180,good.,1,10,01-GEN
181,God,1,11,01-GEN
182,"said,",1,11,01-GEN
183,“Let,1,11,01-GEN
184,the,1,11,01-GEN
185,earth,1,11,01-GEN
186,sprout,1,11,01-GEN
187,vegetation:,1,11,01-GEN
188,plants,1,11,01-GEN
189,yielding,1,11,01-GEN
190,seed,1,11,01-GEN
191,and,1,11,01-GEN
192,fruit,1,11,01-GEN
193,trees,1,11,01-GEN
194,bearing,1,11,01-GEN
195,fruit,1,11,01-GEN
196,whose,1,11,01-GEN
197,seed,1,11,01-GEN
198,is,1,11,01-GEN
199,in,1,11,01-GEN
200,the,1,11,01-GEN
201,"fruit,",1,11,01-GEN
202,each,1,11,01-GEN
203,according,1,11,01-GEN
204,to,1,11,01-GEN
205,its,1,11,01-GEN
206,own,1,11,01-GEN
207,kind.”,1,11,01-GEN
208,It,1,11,01-GEN
209,was,1,11,01-GEN
210,so.,1,11,01-GEN
211,The,1,12,01-GEN
212,earth,1,12,01-GEN
213,produced,1,12,01-GEN
214,"vegetation,",1,12,01-GEN
215,plants,1,12,01-GEN
216,producing,1,12,01-GEN
217,seed,1,12,01-GEN
218,after,1,12,01-GEN
219,their,1,12,01-GEN
220,"kind,",1,12,01-GEN
221,and,1,12,01-GEN
222,trees,1,12,01-GEN
223,bearing,1,12,01-GEN
224,fruit,1,12,01-GEN
225,whose,1,12,01-GEN
226,seed,1,12,01-GEN
227,was,1,12,01-GEN
228,in,1,12,01-GEN
229,"it,",1,12,01-GEN
230,after,1,12,01-GEN
231,their,1,12,01-GEN
232,kind.,1,12,01-GEN
233,God,1,12,01-GEN
234,saw,1,12,01-GEN
235,that,1,12,01-GEN
236,it,1,12,01-GEN
237,was,1,12,01-GEN
238,good.,1,12,01-GEN
239,This,1,13,01-GEN
240,was,1,13,01-GEN
241,evening,1,13,01-GEN
242,and,1,13,01-GEN
243,"morning,",1,13,01-GEN
244,the,1,13,01-GEN
245,third,1,13,01-GEN
246,day.,1,13,01-GEN
247,\p,1,13,01-GEN
248,God,1,14,01-GEN
249,"said,",1,14,01-GEN
250,“Let,1,14,01-GEN
251,there,1,14,01-GEN
252,be,1,14,01-GEN
253,lights,1,14,01-GEN
254,in,1,14,01-GEN
255,the,1,14,01-GEN
256,sky,1,14,01-GEN
257,to,1,14,01-GEN
258,divide,1,14,01-GEN
259,the,1,14,01-GEN
260,day,1,14,01-GEN
261,from,1,14,01-GEN
262,the,1,14,01-GEN
263,night,1,14,01-GEN
264,and,1,14,01-GEN
265,let,1,14,01-GEN
266,them,1,14,01-GEN
267,be,1,14,01-GEN
268,as,1,14,01-GEN
269,"signs,",1,14,01-GEN
270,for,1,14,01-GEN
271,"seasons,",1,14,01-GEN
272,for,1,14,01-GEN
273,days,1,14,01-GEN
274,and,1,14,01-GEN
275,years.,1,14,01-GEN
276,Let,1,15,01-GEN
277,them,1,15,01-GEN
278,be,1,15,01-GEN
279,lights,1,15,01-GEN
280,in,1,15,01-GEN
281,the,1,15,01-GEN
282,sky,1,15,01-GEN
283,to,1,15,01-GEN
284,give,1,15,01-GEN
285,light,1,15,01-GEN
286,upon,1,15,01-GEN
287,the,1,15,01-GEN
288,earth.”,1,15,01-GEN
289,It,1,15,01-GEN
290,was,1,15,01-GEN
291,so.,1,15,01-GEN
292,God,1,16,01-GEN
293,made,1,16,01-GEN
294,the,1,16,01-GEN
295,two,1,16,01-GEN
296,great,1,16,01-GEN
297,"lights,",1,16,01-GEN
298,the,1,16,01-GEN
299,greater,1,16,01-GEN
300,light,1,16,01-GEN
301,to,1,16,01-GEN
302,rule,1,16,01-GEN
303,the,1,16,01-GEN
304,"day,",1,16,01-GEN
305,and,1,16,01-GEN
306,the,1,16,01-GEN
307,lesser,1,16,01-GEN
308,light,1,16,01-GEN
309,to,1,16,01-GEN
310,rule,1,16,01-GEN
311,the,1,16,01-GEN
312,night.,1,16,01-GEN
313,He,1,16,01-GEN
314,made,1,16,01-GEN
315,the,1,16,01-GEN
316,stars,1,16,01-GEN
317,also.,1,16,01-GEN
318,God,1,17,01-GEN
319,set,1,17,01-GEN
320,them,1,17,01-GEN
321,in,1,17,01-GEN
322,the,1,17,01-GEN
323,sky,1,17,01-GEN
324,to,1,17,01-GEN
325,give,1,17,01-GEN
326,light,1,17,01-GEN
327,upon,1,17,01-GEN
328,the,1,17,01-GEN
329,"earth,",1,17,01-GEN
330,to,1,18,01-GEN
331,rule,1,18,01-GEN
332,over,1,18,01-GEN
333,the,1,18,01-GEN
334,day,1,18,01-GEN
335,and,1,18,01-GEN
336,over,1,18,01-GEN
337,the,1,18,01-GEN
338,"night,",1,18,01-GEN
339,and,1,18,01-GEN
340,to,1,18,01-GEN
341,divide,1,18,01-GEN
342,the,1,18,01-GEN
343,light,1,18,01-GEN
344,from,1,18,01-GEN
345,the,1,18,01-GEN
346,darkness.,1,18,01-GEN
347,God,1,18,01-GEN
348,saw,1,18,01-GEN
349,that,1,18,01-GEN
350,it,1,18,01-GEN
351,was,1,18,01-GEN
352,good.,1,18,01-GEN
353,This,1,19,01-GEN
354,was,1,19,01-GEN
355,evening,1,19,01-GEN
356,and,1,19,01-GEN
357,"morning,",1,19,01-GEN
358,the,1,19,01-GEN
359,fourth,1,19,01-GEN
360,day.,1,19,01-GEN
361,\p,1,19,01-GEN
362,God,1,20,01-GEN
363,"said,",1,20,01-GEN
364,“Let,1,20,01-GEN
365,the,1,20,01-GEN
366,waters,1,20,01-GEN
367,be,1,20,01-GEN
368,filled,1,20,01-GEN
369,with,1,20,01-GEN
370,great,1,20,01-GEN
371,numbers,1,20,01-GEN
372,of,1,20,01-GEN
373,living,1,20,01-GEN
374,"creatures,",1,20,01-GEN
375,and,1,20,01-GEN
376,let,1,20,01-GEN
377,birds,1,20,01-GEN
378,fly,1,20,01-GEN
379,above,1,20,01-GEN
380,the,1,20,01-GEN
381,earth,1,20,01-GEN
382,in,1,20,01-GEN
383,the,1,20,01-GEN
384,expanse,1,20,01-GEN
385,of,1,20,01-GEN
386,the,1,20,01-GEN
387,sky.”,1,20,01-GEN
388,God,1,21,01-GEN
389,created,1,21,01-GEN
390,the,1,21,01-GEN
391,great,1,21,01-GEN
392,sea,1,21,01-GEN
393,"creatures,",1,21,01-GEN
394,as,1,21,01-GEN
395,well,1,21,01-GEN
396,as,1,21,01-GEN
397,every,1,21,01-GEN
398,living,1,21,01-GEN
399,creature,1,21,01-GEN
400,after,1,21,01-GEN
401,its,1,21,01-GEN
402,"kind,",1,21,01-GEN
403,creatures,1,21,01-GEN
404,that,1,21,01-GEN
405,move,1,21,01-GEN
406,and,1,21,01-GEN
407,which,1,21,01-GEN
408,fill,1,21,01-GEN
409,the,1,21,01-GEN
410,waters,1,21,01-GEN
411,"everywhere,",1,21,01-GEN
412,and,1,21,01-GEN
413,every,1,21,01-GEN
414,winged,1,21,01-GEN
415,bird,1,21,01-GEN
416,after,1,21,01-GEN
417,its,1,21,01-GEN
418,kind.,1,21,01-GEN
419,God,1,21,01-GEN
420,saw,1,21,01-GEN
421,that,1,21,01-GEN
422,it,1,21,01-GEN
423,was,1,21,01-GEN
424,good.,1,21,01-GEN
425,God,1,22,01-GEN
426,blessed,1,22,01-GEN
427,"them,",1,22,01-GEN
428,"saying,",1,22,01-GEN
429,“Be,1,22,01-GEN
430,fruitful,1,22,01-GEN
431,and,1,22,01-GEN
432,"multiply,",1,22,01-GEN
433,and,1,22,01-GEN
434,fill,1,22,01-GEN
435,the,1,22,01-GEN
436,waters,1,22,01-GEN
437,in,1,22,01-GEN
438,the,1,22,01-GEN
439,seas.,1,22,01-GEN
440,Let,1,22,01-GEN
441,birds,1,22,01-GEN
442,multiply,1,22,01-GEN
443,on,1,22,01-GEN
444,the,1,22,01-GEN
445,earth.”,1,22,01-GEN
446,This,1,23,01-GEN
447,was,1,23,01-GEN
448,evening,1,23,01-GEN
449,and,1,23,01-GEN
450,"morning,",1,23,01-GEN
451,the,1,23,01-GEN
452,fifth,1,23,01-GEN
453,day.,1,23,01-GEN
454,\p,1,23,01-GEN
455,God,1,24,01-GEN
456,"said,",1,24,01-GEN
457,“Let,1,24,01-GEN
458,the,1,24,01-GEN
459,earth,1,24,01-GEN
460,produce,1,24,01-GEN
461,living,1,24,01-GEN
462,"creatures,",1,24,01-GEN
463,each,1,24,01-GEN
464,according,1,24,01-GEN
465,to,1,24,01-GEN
466,its,1,24,01-GEN
467,own,1,24,01-GEN
468,"kind,",1,24,01-GEN
469,"livestock,",1,24,01-GEN
470,creeping,1,24,01-GEN
471,"things,",1,24,01-GEN
472,and,1,24,01-GEN
473,beasts,1,24,01-GEN
474,of,1,24,01-GEN
475,the,1,24,01-GEN
476,"earth,",1,24,01-GEN
477,each,1,24,01-GEN
478,according,1,24,01-GEN
479,to,1,24,01-GEN
480,its,1,24,01-GEN
481,own,1,24,01-GEN
482,kind.”,1,24,01-GEN
483,It,1,24,01-GEN
484,was,1,24,01-GEN
485,so.,1,24,01-GEN
486,God,1,25,01-GEN
487,made,1,25,01-GEN
488,the,1,25,01-GEN
489,beasts,1,25,01-GEN
490,of,1,25,01-GEN
491,the,1,25,01-GEN
492,earth,1,25,01-GEN
493,after,1,25,01-GEN
494,their,1,25,01-GEN
495,"kind,",1,25,01-GEN
496,the,1,25,01-GEN
497,livestock,1,25,01-GEN
498,after,1,25,01-GEN
499,their,1,25,01-GEN
500,"kinds,",1,25,01-GEN
501,and,1,25,01-GEN
502,everything,1,25,01-GEN
503,that,1,25,01-GEN
504,creeps,1,25,01-GEN
505,upon,1,25,01-GEN
506,the,1,25,01-GEN
507,ground,1,25,01-GEN
508,after,1,25,01-GEN
509,its,1,25,01-GEN
510,kind.,1,25,01-GEN
511,He,1,25,01-GEN
512,saw,1,25,01-GEN
513,that,1,25,01-GEN
514,it,1,25,01-GEN
515,was,1,25,01-GEN
516,good.,1,25,01-GEN
517,God,1,26,01-GEN
518,"said,",1,26,01-GEN
519,“Let,1,26,01-GEN
520,us,1,26,01-GEN
521,make,1,26,01-GEN
522,man,1,26,01-GEN
523,in,1,26,01-GEN
524,our,1,26,01-GEN
525,"image,",1,26,01-GEN
526,after,1,26,01-GEN
527,our,1,26,01-GEN
528,likeness.,1,26,01-GEN
529,Let,1,26,01-GEN
530,them,1,26,01-GEN
531,have,1,26,01-GEN
532,dominion,1,26,01-GEN
533,over,1,26,01-GEN
534,the,1,26,01-GEN
535,fish,1,26,01-GEN
536,of,1,26,01-GEN
537,the,1,26,01-GEN
538,"sea,",1,26,01-GEN
539,over,1,26,01-GEN
540,the,1,26,01-GEN
541,birds,1,26,01-GEN
542,of,1,26,01-GEN
543,the,1,26,01-GEN
544,"sky,",1,26,01-GEN
545,over,1,26,01-GEN
546,the,1,26,01-GEN
547,"livestock,",1,26,01-GEN
548,over,1,26,01-GEN
549,all,1,26,01-GEN
550,the,1,26,01-GEN
551,"earth,",1,26,01-GEN
552,and,1,26,01-GEN
553,over,1,26,01-GEN
554,every,1,26,01-GEN
555,creeping,1,26,01-GEN
556,thing,1,26,01-GEN
557,that,1,26,01-GEN
558,creeps,1,26,01-GEN
559,on,1,26,01-GEN
560,the,1,26,01-GEN
561,earth.”,1,26,01-GEN
562,\f,1,26,01-GEN
563,+,1,26,01-GEN
564,Some,1,26,01-GEN
565,ancient,1,26,01-GEN
566,manuscripts,1,26,01-GEN
567,have,1,26,01-GEN
568,\fqa,1,26,01-GEN
569,…Over,1,26,01-GEN
570,the,1,26,01-GEN
571,"livestock,",1,26,01-GEN
572,over,1,26,01-GEN
573,all,1,26,01-GEN
574,the,1,26,01-GEN
575,animals,1,26,01-GEN
576,of,1,26,01-GEN
577,the,1,26,01-GEN
578,"earth,",1,26,01-GEN
579,and,1,26,01-GEN
580,over,1,26,01-GEN
581,every,1,26,01-GEN
582,creeping,1,26,01-GEN
583,thing,1,26,01-GEN
584,that,1,26,01-GEN
585,creeps,1,26,01-GEN
586,on,1,26,01-GEN
587,the,1,26,01-GEN
588,earth,1,26,01-GEN
589,\fqa*,1,26,01-GEN
590,.,1,26,01-GEN
591,\f*,1,26,01-GEN
592,God,1,27,01-GEN
593,created,1,27,01-GEN
594,man,1,27,01-GEN
595,in,1,27,01-GEN
596,his,1,27,01-GEN
597,own,1,27,01-GEN
598,image.,1,27,01-GEN
599,In,1,27,01-GEN
600,his,1,27,01-GEN
601,own,1,27,01-GEN
602,image,1,27,01-GEN
603,he,1,27,01-GEN
604,created,1,27,01-GEN
605,him.,1,27,01-GEN
606,Male,1,27,01-GEN
607,and,1,27,01-GEN
608,female,1,27,01-GEN
609,he,1,27,01-GEN
610,created,1,27,01-GEN
611,them.,1,27,01-GEN
612,God,1,28,01-GEN
613,blessed,1,28,01-GEN
614,them,1,28,01-GEN
615,and,1,28,01-GEN
616,said,1,28,01-GEN
617,to,1,28,01-GEN
618,"them,",1,28,01-GEN
619,“Be,1,28,01-GEN
620,"fruitful,",1,28,01-GEN
621,and,1,28,01-GEN
622,multiply.,1,28,01-GEN
623,Fill,1,28,01-GEN
624,the,1,28,01-GEN
625,"earth,",1,28,01-GEN
626,and,1,28,01-GEN
627,subdue,1,28,01-GEN
628,it.,1,28,01-GEN
629,Have,1,28,01-GEN
630,dominion,1,28,01-GEN
631,over,1,28,01-GEN
632,the,1,28,01-GEN
633,fish,1,28,01-GEN
634,of,1,28,01-GEN
635,the,1,28,01-GEN
636,"sea,",1,28,01-GEN
637,over,1,28,01-GEN
638,the,1,28,01-GEN
639,birds,1,28,01-GEN
640,of,1,28,01-GEN
641,the,1,28,01-GEN
642,"sky,",1,28,01-GEN
643,and,1,28,01-GEN
644,over,1,28,01-GEN
645,every,1,28,01-GEN
646,living,1,28,01-GEN
647,thing,1,28,01-GEN
648,that,1,28,01-GEN
649,moves,1,28,01-GEN
650,upon,1,28,01-GEN
651,the,1,28,01-GEN
652,earth.”,1,28,01-GEN
653,God,1,29,01-GEN
654,"said,",1,29,01-GEN
655,"“See,",1,29,01-GEN
656,I,1,29,01-GEN
657,have,1,29,01-GEN
658,given,1,29,01-GEN
659,you,1,29,01-GEN
660,every,1,29,01-GEN
661,plant,1,29,01-GEN
662,yielding,1,29,01-GEN
663,seed,1,29,01-GEN
664,which,1,29,01-GEN
665,is,1,29,01-GEN
666,upon,1,29,01-GEN
667,the,1,29,01-GEN
668,surface,1,29,01-GEN
669,of,1,29,01-GEN
670,all,1,29,01-GEN
671,the,1,29,01-GEN
672,"earth,",1,29,01-GEN
673,and,1,29,01-GEN
674,every,1,29,01-GEN
675,tree,1,29,01-GEN
676,with,1,29,01-GEN
677,fruit,1,29,01-GEN
678,which,1,29,01-GEN
679,has,1,29,01-GEN
680,seed,1,29,01-GEN
681,in,1,29,01-GEN
682,it.,1,29,01-GEN
683,They,1,29,01-GEN
684,will,1,29,01-GEN
685,be,1,29,01-GEN
686,food,1,29,01-GEN
687,to,1,29,01-GEN
688,you.,1,29,01-GEN
689,To,1,30,01-GEN
690,every,1,30,01-GEN
691,beast,1,30,01-GEN
692,of,1,30,01-GEN
693,the,1,30,01-GEN
694,"earth,",1,30,01-GEN
695,to,1,30,01-GEN
696,every,1,30,01-GEN
697,bird,1,30,01-GEN
698,of,1,30,01-GEN
699,the,1,30,01-GEN
700,"heavens,",1,30,01-GEN
701,and,1,30,01-GEN
702,to,1,30,01-GEN
703,everything,1,30,01-GEN
704,that,1,30,01-GEN
705,creeps,1,30,01-GEN
706,upon,1,30,01-GEN
707,the,1,30,01-GEN
708,"earth,",1,30,01-GEN
709,and,1,30,01-GEN
710,to,1,30,01-GEN
711,every,1,30,01-GEN
712,creature,1,30,01-GEN
713,that,1,30,01-GEN
714,has,1,30,01-GEN
715,the,1,30,01-GEN
716,breath,1,30,01-GEN
717,of,1,30,01-GEN
718,life,1,30,01-GEN
719,I,1,30,01-GEN
720,have,1,30,01-GEN
721,given,1,30,01-GEN
722,every,1,30,01-GEN
723,green,1,30,01-GEN
724,plant,1,30,01-GEN
725,for,1,30,01-GEN
726,food.”,1,30,01-GEN
727,It,1,30,01-GEN
728,was,1,30,01-GEN
729,so.,1,30,01-GEN
730,God,1,31,01-GEN
731,saw,1,31,01-GEN
732,everything,1,31,01-GEN
733,that,1,31,01-GEN
734,he,1,31,01-GEN
735,had,1,31,01-GEN
736,made.,1,31,01-GEN
737,"Behold,",1,31,01-GEN
738,it,1,31,01-GEN
739,was,1,31,01-GEN
740,very,1,31,01-GEN
741,good.,1,31,01-GEN
742,This,1,31,01-GEN
743,was,1,31,01-GEN
744,evening,1,31,01-GEN
745,and,1,31,01-GEN
746,"morning,",1,31,01-GEN
747,the,1,31,01-GEN
748,sixth,1,31,01-GEN
749,day.,1,31,01-GEN
750,\s5,1,31,01-GEN
751,Then,2,1,01-GEN
752,the,2,1,01-GEN
753,heavens,2,1,01-GEN
754,and,2,1,01-GEN
755,the,2,1,01-GEN
756,earth,2,1,01-GEN
757,were,2,1,01-GEN
758,"finished,",2,1,01-GEN
759,and,2,1,01-GEN
760,all,2,1,01-GEN
761,the,2,1,01-GEN
762,living,2,1,01-GEN
763,things,2,1,01-GEN
764,that,2,1,01-GEN
765,filled,2,1,01-GEN
766,them.,2,1,01-GEN
767,On,2,2,01-GEN
768,the,2,2,01-GEN
769,seventh,2,2,01-GEN
770,day,2,2,01-GEN
771,God,2,2,01-GEN
772,came,2,2,01-GEN
773,to,2,2,01-GEN
774,the,2,2,01-GEN
775,end,2,2,01-GEN
776,of,2,2,01-GEN
777,his,2,2,01-GEN
778,work,2,2,01-GEN
779,which,2,2,01-GEN
780,he,2,2,01-GEN
781,had,2,2,01-GEN
782,"done,",2,2,01-GEN
783,and,2,2,01-GEN
784,so,2,2,01-GEN
785,he,2,2,01-GEN
786,rested,2,2,01-GEN
787,on,2,2,01-GEN
788,the,2,2,01-GEN
789,seventh,2,2,01-GEN
790,day,2,2,01-GEN
791,from,2,2,01-GEN
792,all,2,2,01-GEN
793,his,2,2,01-GEN
794,work.,2,2,01-GEN
795,God,2,3,01-GEN
796,blessed,2,3,01-GEN
797,the,2,3,01-GEN
798,seventh,2,3,01-GEN
799,day,2,3,01-GEN
800,and,2,3,01-GEN
801,sanctified,2,3,01-GEN
802,"it,",2,3,01-GEN
803,because,2,3,01-GEN
804,in,2,3,01-GEN
805,it,2,3,01-GEN
806,he,2,3,01-GEN
807,rested,2,3,01-GEN
808,from,2,3,01-GEN
809,all,2,3,01-GEN
810,his,2,3,01-GEN
811,work,2,3,01-GEN
812,which,2,3,01-GEN
813,he,2,3,01-GEN
814,had,2,3,01-GEN
815,done,2,3,01-GEN
816,in,2,3,01-GEN
817,his,2,3,01-GEN
818,creation.,2,3,01-GEN
819,\p,2,3,01-GEN
820,These,2,4,01-GEN
821,were,2,4,01-GEN
822,the,2,4,01-GEN
823,events,2,4,01-GEN
824,concerning,2,4,01-GEN
825,the,2,4,01-GEN
826,heavens,2,4,01-GEN
827,and,2,4,01-GEN
828,the,2,4,01-GEN
829,"earth,",2,4,01-GEN
830,when,2,4,01-GEN
831,they,2,4,01-GEN
832,were,2,4,01-GEN
833,"created,",2,4,01-GEN
834,on,2,4,01-GEN
835,the,2,4,01-GEN
836,day,2,4,01-GEN
837,that,2,4,01-GEN
838,Yahweh,2,4,01-GEN
839,God,2,4,01-GEN
840,made,2,4,01-GEN
841,the,2,4,01-GEN
842,earth,2,4,01-GEN
843,and,2,4,01-GEN
844,the,2,4,01-GEN
845,heavens.,2,4,01-GEN
846,No,2,5,01-GEN
847,bush,2,5,01-GEN
848,of,2,5,01-GEN
849,the,2,5,01-GEN
850,field,2,5,01-GEN
851,was,2,5,01-GEN
852,yet,2,5,01-GEN
853,in,2,5,01-GEN
854,the,2,5,01-GEN
855,"earth,",2,5,01-GEN
856,and,2,5,01-GEN
857,no,2,5,01-GEN
858,plant,2,5,01-GEN
859,of,2,5,01-GEN
860,the,2,5,01-GEN
861,field,2,5,01-GEN
862,had,2,5,01-GEN
863,yet,2,5,01-GEN
864,"sprouted,",2,5,01-GEN
865,for,2,5,01-GEN
866,Yahweh,2,5,01-GEN
867,God,2,5,01-GEN
868,had,2,5,01-GEN
869,not,2,5,01-GEN
870,caused,2,5,01-GEN
871,it,2,5,01-GEN
872,to,2,5,01-GEN
873,rain,2,5,01-GEN
874,upon,2,5,01-GEN
875,the,2,5,01-GEN
876,"earth,",2,5,01-GEN
877,and,2,5,01-GEN
878,there,2,5,01-GEN
879,was,2,5,01-GEN
880,no,2,5,01-GEN
881,man,2,5,01-GEN
882,to,2,5,01-GEN
883,cultivate,2,5,01-GEN
884,the,2,5,01-GEN
885,ground.,2,5,01-GEN
886,But,2,6,01-GEN
887,a,2,6,01-GEN
888,mist,2,6,01-GEN
889,went,2,6,01-GEN
890,up,2,6,01-GEN
891,from,2,6,01-GEN
892,the,2,6,01-GEN
893,earth,2,6,01-GEN
894,and,2,6,01-GEN
895,watered,2,6,01-GEN
896,the,2,6,01-GEN
897,whole,2,6,01-GEN
898,surface,2,6,01-GEN
899,of,2,6,01-GEN
900,the,2,6,01-GEN
901,ground.,2,6,01-GEN
902,Yahweh,2,7,01-GEN
903,God,2,7,01-GEN
904,formed,2,7,01-GEN
905,man,2,7,01-GEN
906,from,2,7,01-GEN
907,the,2,7,01-GEN
908,dust,2,7,01-GEN
909,of,2,7,01-GEN
910,the,2,7,01-GEN
911,"ground,",2,7,01-GEN
912,and,2,7,01-GEN
913,breathed,2,7,01-GEN
914,into,2,7,01-GEN
915,his,2,7,01-GEN
916,nostrils,2,7,01-GEN
917,the,2,7,01-GEN
918,breath,2,7,01-GEN
919,of,2,7,01-GEN
920,"life,",2,7,01-GEN
921,and,2,7,01-GEN
922,man,2,7,01-GEN
923,became,2,7,01-GEN
924,a,2,7,01-GEN
925,living,2,7,01-GEN
926,being.,2,7,01-GEN
927,Yahweh,2,8,01-GEN
928,God,2,8,01-GEN
929,planted,2,8,01-GEN
930,a,2,8,01-GEN
931,garden,2,8,01-GEN
932,"eastward,",2,8,01-GEN
933,in,2,8,01-GEN
934,"Eden,",2,8,01-GEN
935,and,2,8,01-GEN
936,there,2,8,01-GEN
937,he,2,8,01-GEN
938,put,2,8,01-GEN
939,the,2,8,01-GEN
940,man,2,8,01-GEN
941,whom,2,8,01-GEN
942,he,2,8,01-GEN
943,had,2,8,01-GEN
944,formed.,2,8,01-GEN
945,Out,2,9,01-GEN
946,of,2,9,01-GEN
947,the,2,9,01-GEN
948,ground,2,9,01-GEN
949,Yahweh,2,9,01-GEN
