,token,chapter,verse,book
144,went,1,5,14-2CH
145,to,1,5,14-2CH
146,it.,1,5,14-2CH
147,\f,1,5,14-2CH
148,+,1,5,14-2CH
149,Some,1,5,14-2CH
150,older,1,5,14-2CH
151,versions,1,5,14-2CH
152,"have,",1,5,14-2CH
153,\fqa,1,5,14-2CH
154,the,1,5,14-2CH
155,bronze,1,5,14-2CH
156,altar,1,5,14-2CH
157,made,1,5,14-2CH
158,by,1,5,14-2CH
159,Bezalel,1,5,14-2CH
160,son,1,5,14-2CH
161,of,1,5,14-2CH
162,Uri,1,5,14-2CH
163,son,1,5,14-2CH
164,of,1,5,14-2CH
165,"Hur,",1,5,14-2CH
166,he,1,5,14-2CH
167,placed,1,5,14-2CH
168,there,1,5,14-2CH
169,before,1,5,14-2CH
170,the,1,5,14-2CH
171,tabernacle,1,5,14-2CH
172,of,1,5,14-2CH
173,Yahweh,1,5,14-2CH
174,\fqa*,1,5,14-2CH
175,",",1,5,14-2CH
176,where,1,5,14-2CH
177,\fqa,1,5,14-2CH
178,he,1,5,14-2CH
179,\fqa*,1,5,14-2CH
180,refers,1,5,14-2CH
181,to,1,5,14-2CH
182,David.,1,5,14-2CH
183,\f*,1,5,14-2CH
184,Solomon,1,6,14-2CH
185,went,1,6,14-2CH
186,up,1,6,14-2CH
187,there,1,6,14-2CH
188,to,1,6,14-2CH
189,the,1,6,14-2CH
190,bronze,1,6,14-2CH
191,altar,1,6,14-2CH
192,before,1,6,14-2CH
193,"Yahweh,",1,6,14-2CH
194,which,1,6,14-2CH
195,was,1,6,14-2CH
196,at,1,6,14-2CH
197,the,1,6,14-2CH
198,tent,1,6,14-2CH
199,of,1,6,14-2CH
200,"meeting,",1,6,14-2CH
201,and,1,6,14-2CH
202,offered,1,6,14-2CH
203,one,1,6,14-2CH
204,thousand,1,6,14-2CH
205,burnt,1,6,14-2CH
206,offerings,1,6,14-2CH
207,on,1,6,14-2CH
208,it.,1,6,14-2CH
209,\p,1,6,14-2CH
210,God,1,7,14-2CH
211,appeared,1,7,14-2CH
212,to,1,7,14-2CH
213,Solomon,1,7,14-2CH
214,that,1,7,14-2CH
215,night,1,7,14-2CH
216,and,1,7,14-2CH
217,said,1,7,14-2CH
218,to,1,7,14-2CH
219,"him,",1,7,14-2CH
220,“Ask!,1,7,14-2CH
221,What,1,7,14-2CH
222,should,1,7,14-2CH
223,I,1,7,14-2CH
224,give,1,7,14-2CH
225,you?”,1,7,14-2CH
226,Solomon,1,8,14-2CH
227,said,1,8,14-2CH
228,to,1,8,14-2CH
229,"God,",1,8,14-2CH
230,“You,1,8,14-2CH
231,have,1,8,14-2CH
232,shown,1,8,14-2CH
233,great,1,8,14-2CH
234,covenant,1,8,14-2CH
235,faithfulness,1,8,14-2CH
236,to,1,8,14-2CH
237,David,1,8,14-2CH
238,my,1,8,14-2CH
239,"father,",1,8,14-2CH
240,and,1,8,14-2CH
241,have,1,8,14-2CH
242,made,1,8,14-2CH
243,me,1,8,14-2CH
244,king,1,8,14-2CH
245,in,1,8,14-2CH
246,his,1,8,14-2CH
247,place.,1,8,14-2CH
248,"Now,",1,9,14-2CH
249,Yahweh,1,9,14-2CH
250,"God,",1,9,14-2CH
251,let,1,9,14-2CH
252,your,1,9,14-2CH
253,promise,1,9,14-2CH
254,to,1,9,14-2CH
255,David,1,9,14-2CH
256,my,1,9,14-2CH
257,father,1,9,14-2CH
258,be,1,9,14-2CH
259,carried,1,9,14-2CH
260,"out,",1,9,14-2CH
261,for,1,9,14-2CH
262,you,1,9,14-2CH
263,have,1,9,14-2CH
264,made,1,9,14-2CH
265,me,1,9,14-2CH
266,king,1,9,14-2CH
267,over,1,9,14-2CH
268,a,1,9,14-2CH
269,people,1,9,14-2CH
270,as,1,9,14-2CH
271,numerous,1,9,14-2CH
272,as,1,9,14-2CH
273,the,1,9,14-2CH
274,dust,1,9,14-2CH
275,of,1,9,14-2CH
276,the,1,9,14-2CH
277,earth.,1,9,14-2CH
278,Now,1,10,14-2CH
279,give,1,10,14-2CH
280,me,1,10,14-2CH
281,wisdom,1,10,14-2CH
282,and,1,10,14-2CH
283,"knowledge,",1,10,14-2CH
284,so,1,10,14-2CH
285,that,1,10,14-2CH
286,I,1,10,14-2CH
287,may,1,10,14-2CH
288,lead,1,10,14-2CH
289,this,1,10,14-2CH
290,"people,",1,10,14-2CH
291,for,1,10,14-2CH
292,who,1,10,14-2CH
293,can,1,10,14-2CH
294,judge,1,10,14-2CH
295,your,1,10,14-2CH
296,"people,",1,10,14-2CH
297,who,1,10,14-2CH
298,are,1,10,14-2CH
299,so,1,10,14-2CH
300,many,1,10,14-2CH
301,in,1,10,14-2CH
302,number?”,1,10,14-2CH
303,God,1,11,14-2CH
304,said,1,11,14-2CH
305,to,1,11,14-2CH
306,"Solomon,",1,11,14-2CH
307,“Because,1,11,14-2CH
308,this,1,11,14-2CH
309,was,1,11,14-2CH
310,in,1,11,14-2CH
311,your,1,11,14-2CH
312,"heart,",1,11,14-2CH
313,and,1,11,14-2CH
314,because,1,11,14-2CH
315,you,1,11,14-2CH
316,have,1,11,14-2CH
317,not,1,11,14-2CH
318,asked,1,11,14-2CH
319,for,1,11,14-2CH
320,"riches,",1,11,14-2CH
321,"wealth,",1,11,14-2CH
322,or,1,11,14-2CH
323,"honor,",1,11,14-2CH
324,nor,1,11,14-2CH
325,for,1,11,14-2CH
326,the,1,11,14-2CH
327,life,1,11,14-2CH
328,of,1,11,14-2CH
329,those,1,11,14-2CH
330,who,1,11,14-2CH
331,hate,1,11,14-2CH
332,"you,",1,11,14-2CH
333,nor,1,11,14-2CH
334,for,1,11,14-2CH
335,long,1,11,14-2CH
336,life,1,11,14-2CH
337,for,1,11,14-2CH
338,"yourself,",1,11,14-2CH
339,but,1,11,14-2CH
340,you,1,11,14-2CH
341,have,1,11,14-2CH
342,asked,1,11,14-2CH
343,for,1,11,14-2CH
344,wisdom,1,11,14-2CH
345,and,1,11,14-2CH
346,knowledge,1,11,14-2CH
347,for,1,11,14-2CH
348,"yourself,",1,11,14-2CH
349,so,1,11,14-2CH
350,that,1,11,14-2CH
351,you,1,11,14-2CH
352,might,1,11,14-2CH
353,rule,1,11,14-2CH
354,my,1,11,14-2CH
355,"people,",1,11,14-2CH
356,over,1,11,14-2CH
357,whom,1,11,14-2CH
358,I,1,11,14-2CH
359,have,1,11,14-2CH
360,made,1,11,14-2CH
361,you,1,11,14-2CH
362,"king,",1,11,14-2CH
363,and,1,11,14-2CH
364,this,1,11,14-2CH
365,is,1,11,14-2CH
366,what,1,11,14-2CH
367,I,1,11,14-2CH
368,will,1,11,14-2CH
369,do.,1,11,14-2CH
370,I,1,12,14-2CH
371,will,1,12,14-2CH
372,now,1,12,14-2CH
373,give,1,12,14-2CH
374,you,1,12,14-2CH
375,wisdom,1,12,14-2CH
376,and,1,12,14-2CH
377,knowledge.,1,12,14-2CH
378,I,1,12,14-2CH
379,will,1,12,14-2CH
380,also,1,12,14-2CH
381,give,1,12,14-2CH
382,you,1,12,14-2CH
383,"riches,",1,12,14-2CH
384,"wealth,",1,12,14-2CH
385,and,1,12,14-2CH
386,"honor,",1,12,14-2CH
387,as,1,12,14-2CH
388,none,1,12,14-2CH
389,of,1,12,14-2CH
390,the,1,12,14-2CH
391,kings,1,12,14-2CH
392,had,1,12,14-2CH
393,before,1,12,14-2CH
394,"you,",1,12,14-2CH
395,and,1,12,14-2CH
396,none,1,12,14-2CH
397,after,1,12,14-2CH
398,you,1,12,14-2CH
399,will,1,12,14-2CH
400,have.”,1,12,14-2CH
401,So,1,13,14-2CH
402,Solomon,1,13,14-2CH
403,came,1,13,14-2CH
404,to,1,13,14-2CH
405,Jerusalem,1,13,14-2CH
406,from,1,13,14-2CH
407,the,1,13,14-2CH
408,high,1,13,14-2CH
409,place,1,13,14-2CH
410,that,1,13,14-2CH
411,was,1,13,14-2CH
412,at,1,13,14-2CH
413,"Gibeon,",1,13,14-2CH
414,from,1,13,14-2CH
415,before,1,13,14-2CH
416,the,1,13,14-2CH
417,tent,1,13,14-2CH
418,of,1,13,14-2CH
419,meeting;,1,13,14-2CH
420,he,1,13,14-2CH
421,reigned,1,13,14-2CH
422,over,1,13,14-2CH
423,Israel.,1,13,14-2CH
424,\p,1,13,14-2CH
425,Solomon,1,14,14-2CH
426,gathered,1,14,14-2CH
427,chariots,1,14,14-2CH
428,and,1,14,14-2CH
429,"horsemen,",1,14,14-2CH
430,and,1,14,14-2CH
431,he,1,14,14-2CH
432,had,1,14,14-2CH
433,"1,400",1,14,14-2CH
434,chariots,1,14,14-2CH
435,and,1,14,14-2CH
436,twelve,1,14,14-2CH
437,thousand,1,14,14-2CH
438,horsemen,1,14,14-2CH
439,that,1,14,14-2CH
440,he,1,14,14-2CH
441,placed,1,14,14-2CH
442,in,1,14,14-2CH
443,the,1,14,14-2CH
444,chariot,1,14,14-2CH
445,"cities,",1,14,14-2CH
446,and,1,14,14-2CH
447,with,1,14,14-2CH
448,"himself,",1,14,14-2CH
449,the,1,14,14-2CH
450,king,1,14,14-2CH
451,in,1,14,14-2CH
452,Jerusalem.,1,14,14-2CH
453,The,1,15,14-2CH
454,king,1,15,14-2CH
455,made,1,15,14-2CH
456,silver,1,15,14-2CH
457,and,1,15,14-2CH
458,gold,1,15,14-2CH
459,as,1,15,14-2CH
460,common,1,15,14-2CH
461,in,1,15,14-2CH
462,Jerusalem,1,15,14-2CH
463,as,1,15,14-2CH
464,the,1,15,14-2CH
465,"stones,",1,15,14-2CH
466,and,1,15,14-2CH
467,he,1,15,14-2CH
468,made,1,15,14-2CH
469,cedar,1,15,14-2CH
470,wood,1,15,14-2CH
471,as,1,15,14-2CH
472,common,1,15,14-2CH
473,as,1,15,14-2CH
474,the,1,15,14-2CH
475,sycamore,1,15,14-2CH
476,trees,1,15,14-2CH
477,that,1,15,14-2CH
478,are,1,15,14-2CH
479,in,1,15,14-2CH
480,the,1,15,14-2CH
481,lowlands.,1,15,14-2CH
482,As,1,16,14-2CH
483,for,1,16,14-2CH
484,the,1,16,14-2CH
485,importation,1,16,14-2CH
486,of,1,16,14-2CH
487,horses,1,16,14-2CH
488,from,1,16,14-2CH
489,Egypt,1,16,14-2CH
490,and,1,16,14-2CH
491,Kue,1,16,14-2CH
492,for,1,16,14-2CH
493,"Solomon,",1,16,14-2CH
494,his,1,16,14-2CH
495,merchants,1,16,14-2CH
496,bought,1,16,14-2CH
497,them,1,16,14-2CH
498,from,1,16,14-2CH
499,Kue,1,16,14-2CH
500,at,1,16,14-2CH
501,a,1,16,14-2CH
502,price.,1,16,14-2CH
503,They,1,17,14-2CH
504,imported,1,17,14-2CH
505,a,1,17,14-2CH
506,chariot,1,17,14-2CH
507,from,1,17,14-2CH
508,Egypt,1,17,14-2CH
509,for,1,17,14-2CH
510,six,1,17,14-2CH
511,hundred,1,17,14-2CH
512,shekels,1,17,14-2CH
513,of,1,17,14-2CH
514,"silver,",1,17,14-2CH
515,and,1,17,14-2CH
516,a,1,17,14-2CH
517,horse,1,17,14-2CH
518,for,1,17,14-2CH
519,150,1,17,14-2CH
520,shekels.,1,17,14-2CH
521,They,1,17,14-2CH
522,also,1,17,14-2CH
523,exported,1,17,14-2CH
524,them,1,17,14-2CH
525,to,1,17,14-2CH
526,the,1,17,14-2CH
527,kings,1,17,14-2CH
528,of,1,17,14-2CH
529,the,1,17,14-2CH
530,Hittites,1,17,14-2CH
531,and,1,17,14-2CH
532,the,1,17,14-2CH
533,Arameans.,1,17,14-2CH
534,\s5,1,17,14-2CH
535,Now,2,1,14-2CH
536,Solomon,2,1,14-2CH
537,commanded,2,1,14-2CH
538,the,2,1,14-2CH
539,building,2,1,14-2CH
540,of,2,1,14-2CH
541,a,2,1,14-2CH
542,house,2,1,14-2CH
543,for,2,1,14-2CH
544,Yahweh’s,2,1,14-2CH
545,name,2,1,14-2CH
546,and,2,1,14-2CH
547,the,2,1,14-2CH
548,building,2,1,14-2CH
549,of,2,1,14-2CH
550,a,2,1,14-2CH
551,palace,2,1,14-2CH
552,for,2,1,14-2CH
553,his,2,1,14-2CH
554,kingdom.,2,1,14-2CH
555,Solomon,2,2,14-2CH
556,assigned,2,2,14-2CH
557,seventy,2,2,14-2CH
558,thousand,2,2,14-2CH
559,men,2,2,14-2CH
560,to,2,2,14-2CH
561,carry,2,2,14-2CH
562,"loads,",2,2,14-2CH
563,and,2,2,14-2CH
564,eighty,2,2,14-2CH
565,thousand,2,2,14-2CH
566,men,2,2,14-2CH
567,as,2,2,14-2CH
568,stonecutters,2,2,14-2CH
569,in,2,2,14-2CH
570,the,2,2,14-2CH
571,"mountains,",2,2,14-2CH
572,and,2,2,14-2CH
573,"3,600",2,2,14-2CH
574,men,2,2,14-2CH
575,to,2,2,14-2CH
576,supervise,2,2,14-2CH
577,them.,2,2,14-2CH
578,Solomon,2,3,14-2CH
579,sent,2,3,14-2CH
580,a,2,3,14-2CH
581,message,2,3,14-2CH
582,to,2,3,14-2CH
583,"Hiram,",2,3,14-2CH
584,the,2,3,14-2CH
585,king,2,3,14-2CH
586,of,2,3,14-2CH
587,"Tyre,",2,3,14-2CH
588,"saying,",2,3,14-2CH
589,“As,2,3,14-2CH
590,you,2,3,14-2CH
591,did,2,3,14-2CH
592,with,2,3,14-2CH
593,David,2,3,14-2CH
594,my,2,3,14-2CH
595,"father,",2,3,14-2CH
596,sending,2,3,14-2CH
597,him,2,3,14-2CH
598,cedar,2,3,14-2CH
599,logs,2,3,14-2CH
600,to,2,3,14-2CH
601,build,2,3,14-2CH
602,a,2,3,14-2CH
603,house,2,3,14-2CH
604,to,2,3,14-2CH
605,live,2,3,14-2CH
606,"in,",2,3,14-2CH
607,do,2,3,14-2CH
608,the,2,3,14-2CH
609,same,2,3,14-2CH
610,with,2,3,14-2CH
611,me.,2,3,14-2CH
612,"See,",2,4,14-2CH
613,I,2,4,14-2CH
614,am,2,4,14-2CH
615,about,2,4,14-2CH
616,to,2,4,14-2CH
617,build,2,4,14-2CH
618,a,2,4,14-2CH
619,house,2,4,14-2CH
620,for,2,4,14-2CH
621,the,2,4,14-2CH
622,name,2,4,14-2CH
623,of,2,4,14-2CH
624,Yahweh,2,4,14-2CH
625,my,2,4,14-2CH
626,"God,",2,4,14-2CH
627,to,2,4,14-2CH
628,set,2,4,14-2CH
629,it,2,4,14-2CH
630,apart,2,4,14-2CH
631,to,2,4,14-2CH
632,"him,",2,4,14-2CH
633,to,2,4,14-2CH
634,burn,2,4,14-2CH
635,incense,2,4,14-2CH
636,of,2,4,14-2CH
637,sweet,2,4,14-2CH
638,spices,2,4,14-2CH
639,before,2,4,14-2CH
640,"him,",2,4,14-2CH
641,to,2,4,14-2CH
642,set,2,4,14-2CH
643,out,2,4,14-2CH
644,the,2,4,14-2CH
645,bread,2,4,14-2CH
646,of,2,4,14-2CH
647,the,2,4,14-2CH
648,"presence,",2,4,14-2CH
649,and,2,4,14-2CH
650,for,2,4,14-2CH
651,the,2,4,14-2CH
652,burnt,2,4,14-2CH
653,offerings,2,4,14-2CH
654,morning,2,4,14-2CH
655,and,2,4,14-2CH
656,"evening,",2,4,14-2CH
657,on,2,4,14-2CH
658,the,2,4,14-2CH
659,Sabbaths,2,4,14-2CH
660,and,2,4,14-2CH
661,on,2,4,14-2CH
662,the,2,4,14-2CH
663,new,2,4,14-2CH
664,"moons,",2,4,14-2CH
665,and,2,4,14-2CH
666,on,2,4,14-2CH
667,the,2,4,14-2CH
668,appointed,2,4,14-2CH
669,feasts,2,4,14-2CH
670,for,2,4,14-2CH
671,Yahweh,2,4,14-2CH
672,our,2,4,14-2CH
673,God.,2,4,14-2CH
674,This,2,4,14-2CH
675,is,2,4,14-2CH
676,"forever,",2,4,14-2CH
677,for,2,4,14-2CH
678,Israel.,2,4,14-2CH
679,The,2,5,14-2CH
680,house,2,5,14-2CH
681,that,2,5,14-2CH
682,I,2,5,14-2CH
683,will,2,5,14-2CH
684,build,2,5,14-2CH
685,will,2,5,14-2CH
686,be,2,5,14-2CH
687,very,2,5,14-2CH
688,"large,",2,5,14-2CH
689,for,2,5,14-2CH
690,our,2,5,14-2CH
691,God,2,5,14-2CH
692,is,2,5,14-2CH
693,greater,2,5,14-2CH
694,than,2,5,14-2CH
695,all,2,5,14-2CH
696,other,2,5,14-2CH
697,gods.,2,5,14-2CH
698,But,2,6,14-2CH
699,who,2,6,14-2CH
700,is,2,6,14-2CH
701,able,2,6,14-2CH
702,to,2,6,14-2CH
703,build,2,6,14-2CH
704,God,2,6,14-2CH
705,a,2,6,14-2CH
706,"house,",2,6,14-2CH
707,since,2,6,14-2CH
708,the,2,6,14-2CH
709,entire,2,6,14-2CH
710,universe,2,6,14-2CH
711,and,2,6,14-2CH
712,even,2,6,14-2CH
713,heaven,2,6,14-2CH
714,itself,2,6,14-2CH
715,cannot,2,6,14-2CH
716,contain,2,6,14-2CH
717,him?,2,6,14-2CH
718,Who,2,6,14-2CH
719,am,2,6,14-2CH
720,I,2,6,14-2CH
721,to,2,6,14-2CH
722,build,2,6,14-2CH
723,him,2,6,14-2CH
724,a,2,6,14-2CH
725,"house,",2,6,14-2CH
726,except,2,6,14-2CH
727,to,2,6,14-2CH
728,burn,2,6,14-2CH
729,sacrifices,2,6,14-2CH
730,before,2,6,14-2CH
731,him?,2,6,14-2CH
732,So,2,7,14-2CH
733,send,2,7,14-2CH
734,me,2,7,14-2CH
735,a,2,7,14-2CH
736,man,2,7,14-2CH
737,who,2,7,14-2CH
738,is,2,7,14-2CH
739,skilled,2,7,14-2CH
740,at,2,7,14-2CH
741,work,2,7,14-2CH
742,in,2,7,14-2CH
743,"gold,",2,7,14-2CH
744,"silver,",2,7,14-2CH
745,"bronze,",2,7,14-2CH
746,"iron,",2,7,14-2CH
747,and,2,7,14-2CH
748,in,2,7,14-2CH
749,"purple,",2,7,14-2CH
750,"crimson,",2,7,14-2CH
751,and,2,7,14-2CH
752,blue,2,7,14-2CH
753,"wool,",2,7,14-2CH
754,a,2,7,14-2CH
755,man,2,7,14-2CH
756,who,2,7,14-2CH
757,knows,2,7,14-2CH
758,how,2,7,14-2CH
759,to,2,7,14-2CH
760,make,2,7,14-2CH
761,all,2,7,14-2CH
762,kinds,2,7,14-2CH
763,of,2,7,14-2CH
764,engraved,2,7,14-2CH
765,wood.,2,7,14-2CH
766,He,2,7,14-2CH
767,will,2,7,14-2CH
768,be,2,7,14-2CH
769,with,2,7,14-2CH
770,the,2,7,14-2CH
771,skilled,2,7,14-2CH
772,men,2,7,14-2CH
773,who,2,7,14-2CH
774,are,2,7,14-2CH
775,with,2,7,14-2CH
776,me,2,7,14-2CH
777,in,2,7,14-2CH
778,Judah,2,7,14-2CH
779,and,2,7,14-2CH
780,"Jerusalem,",2,7,14-2CH
781,whom,2,7,14-2CH
782,David,2,7,14-2CH
783,my,2,7,14-2CH
784,father,2,7,14-2CH
785,provided.,2,7,14-2CH
786,Send,2,8,14-2CH
787,me,2,8,14-2CH
788,also,2,8,14-2CH
789,"cedar,",2,8,14-2CH
790,"cypress,",2,8,14-2CH
791,and,2,8,14-2CH
792,algum,2,8,14-2CH
793,trees,2,8,14-2CH
794,from,2,8,14-2CH
795,"Lebanon,for",2,8,14-2CH
796,I,2,8,14-2CH
797,know,2,8,14-2CH
798,that,2,8,14-2CH
799,your,2,8,14-2CH
800,servants,2,8,14-2CH
801,know,2,8,14-2CH
802,how,2,8,14-2CH
803,to,2,8,14-2CH
804,cut,2,8,14-2CH
805,timber,2,8,14-2CH
806,in,2,8,14-2CH
807,Lebanon.,2,8,14-2CH
808,"See,",2,8,14-2CH
809,my,2,8,14-2CH
810,servants,2,8,14-2CH
811,will,2,8,14-2CH
812,be,2,8,14-2CH
813,with,2,8,14-2CH
814,your,2,8,14-2CH
815,"servants,",2,8,14-2CH
816,in,2,9,14-2CH
817,order,2,9,14-2CH
818,to,2,9,14-2CH
819,prepare,2,9,14-2CH
820,for,2,9,14-2CH
821,me,2,9,14-2CH
822,timber,2,9,14-2CH
823,in,2,9,14-2CH
824,"abundance,",2,9,14-2CH
825,for,2,9,14-2CH
826,the,2,9,14-2CH
827,house,2,9,14-2CH
828,which,2,9,14-2CH
829,I,2,9,14-2CH
830,am,2,9,14-2CH
831,about,2,9,14-2CH
832,to,2,9,14-2CH
833,build,2,9,14-2CH
834,will,2,9,14-2CH
835,be,2,9,14-2CH
836,great,2,9,14-2CH
837,and,2,9,14-2CH
838,marvelous.,2,9,14-2CH
839,"See,",2,10,14-2CH
840,I,2,10,14-2CH
841,will,2,10,14-2CH
842,give,2,10,14-2CH
843,to,2,10,14-2CH
844,your,2,10,14-2CH
845,"servants,",2,10,14-2CH
846,the,2,10,14-2CH
847,men,2,10,14-2CH
848,who,2,10,14-2CH
849,will,2,10,14-2CH
850,cut,2,10,14-2CH
851,the,2,10,14-2CH
852,"timber,",2,10,14-2CH
853,twenty,2,10,14-2CH
854,thousand,2,10,14-2CH
855,cors,2,10,14-2CH
856,of,2,10,14-2CH
857,ground,2,10,14-2CH
858,"wheat,",2,10,14-2CH
859,twenty,2,10,14-2CH
860,thousand,2,10,14-2CH
861,cors,2,10,14-2CH
862,of,2,10,14-2CH
863,"barley,",2,10,14-2CH
864,twenty,2,10,14-2CH
865,thousand,2,10,14-2CH
866,baths,2,10,14-2CH
867,of,2,10,14-2CH
868,"wine,",2,10,14-2CH
869,and,2,10,14-2CH
870,twenty,2,10,14-2CH
871,thousand,2,10,14-2CH
872,baths,2,10,14-2CH
873,of,2,10,14-2CH
874,oil.”,2,10,14-2CH
875,\f,2,10,14-2CH
876,+,2,10,14-2CH
877,Some,2,10,14-2CH
878,versions,2,10,14-2CH
879,"have,",2,10,14-2CH
880,\fqa,2,10,14-2CH
881,twenty,2,10,14-2CH
882,thousand,2,10,14-2CH
883,cors,2,10,14-2CH
884,of,2,10,14-2CH
885,wheat,2,10,14-2CH
886,as,2,10,14-2CH
887,food,2,10,14-2CH
888,\fqa*,2,10,14-2CH
889,.,2,10,14-2CH
890,\f*,2,10,14-2CH
891,\p,2,10,14-2CH
892,Then,2,11,14-2CH
893,"Hiram,",2,11,14-2CH
894,the,2,11,14-2CH
895,king,2,11,14-2CH
896,of,2,11,14-2CH
897,"Tyre,",2,11,14-2CH
898,answered,2,11,14-2CH
899,in,2,11,14-2CH
900,"writing,",2,11,14-2CH
901,which,2,11,14-2CH
902,he,2,11,14-2CH
903,sent,2,11,14-2CH
904,to,2,11,14-2CH
905,Solomon:,2,11,14-2CH
906,“Because,2,11,14-2CH
907,Yahweh,2,11,14-2CH
908,loves,2,11,14-2CH
909,his,2,11,14-2CH
910,"people,",2,11,14-2CH
911,he,2,11,14-2CH
912,has,2,11,14-2CH
913,made,2,11,14-2CH
914,you,2,11,14-2CH
915,king,2,11,14-2CH
916,over,2,11,14-2CH
917,them.”,2,11,14-2CH
918,In,2,12,14-2CH
919,"addition,",2,12,14-2CH
920,Hiram,2,12,14-2CH
921,"said,",2,12,14-2CH
922,“Blessed,2,12,14-2CH
923,be,2,12,14-2CH
924,"Yahweh,",2,12,14-2CH
925,the,2,12,14-2CH
926,God,2,12,14-2CH
927,of,2,12,14-2CH
928,"Israel,",2,12,14-2CH
929,who,2,12,14-2CH
930,made,2,12,14-2CH
931,heaven,2,12,14-2CH
932,and,2,12,14-2CH
933,"earth,",2,12,14-2CH
934,who,2,12,14-2CH
935,has,2,12,14-2CH
936,given,2,12,14-2CH
937,to,2,12,14-2CH
938,David,2,12,14-2CH
