,token,chapter,verse,book
384,lift,3,4,19-PSA
385,up,3,4,19-PSA
386,my,3,4,19-PSA
387,voice,3,4,19-PSA
388,to,3,4,19-PSA
389,"Yahweh,",3,4,19-PSA
390,and,3,4,19-PSA
391,he,3,4,19-PSA
392,answers,3,4,19-PSA
393,me,3,4,19-PSA
394,from,3,4,19-PSA
395,his,3,4,19-PSA
396,holy,3,4,19-PSA
397,hill.,3,4,19-PSA
398,\qs,3,4,19-PSA
399,Selah\qs*,3,4,19-PSA
400,I,3,5,19-PSA
401,lay,3,5,19-PSA
402,down,3,5,19-PSA
403,and,3,5,19-PSA
404,slept;,3,5,19-PSA
405,I,3,5,19-PSA
406,"awoke,",3,5,19-PSA
407,for,3,5,19-PSA
408,Yahweh,3,5,19-PSA
409,protected,3,5,19-PSA
410,me.,3,5,19-PSA
411,I,3,6,19-PSA
412,will,3,6,19-PSA
413,not,3,6,19-PSA
414,be,3,6,19-PSA
415,afraid,3,6,19-PSA
416,of,3,6,19-PSA
417,the,3,6,19-PSA
418,multitudes,3,6,19-PSA
419,of,3,6,19-PSA
420,people,3,6,19-PSA
421,who,3,6,19-PSA
422,have,3,6,19-PSA
423,set,3,6,19-PSA
424,themselves,3,6,19-PSA
425,against,3,6,19-PSA
426,me,3,6,19-PSA
427,on,3,6,19-PSA
428,every,3,6,19-PSA
429,side.,3,6,19-PSA
430,Rise,3,7,19-PSA
431,"up,",3,7,19-PSA
432,Yahweh!,3,7,19-PSA
433,Save,3,7,19-PSA
434,"me,",3,7,19-PSA
435,my,3,7,19-PSA
436,God!,3,7,19-PSA
437,For,3,7,19-PSA
438,you,3,7,19-PSA
439,will,3,7,19-PSA
440,hit,3,7,19-PSA
441,all,3,7,19-PSA
442,my,3,7,19-PSA
443,enemies,3,7,19-PSA
444,on,3,7,19-PSA
445,the,3,7,19-PSA
446,jaw;,3,7,19-PSA
447,you,3,7,19-PSA
448,will,3,7,19-PSA
449,break,3,7,19-PSA
450,the,3,7,19-PSA
451,teeth,3,7,19-PSA
452,of,3,7,19-PSA
453,the,3,7,19-PSA
454,wicked.,3,7,19-PSA
455,Salvation,3,8,19-PSA
456,comes,3,8,19-PSA
457,from,3,8,19-PSA
458,Yahweh.,3,8,19-PSA
459,May,3,8,19-PSA
460,your,3,8,19-PSA
461,blessings,3,8,19-PSA
462,be,3,8,19-PSA
463,on,3,8,19-PSA
464,your,3,8,19-PSA
465,people.,3,8,19-PSA
466,\qs,3,8,19-PSA
467,Selah\qs*,3,8,19-PSA
468,\s5,3,8,19-PSA
469,Answer,4,1,19-PSA
470,me,4,1,19-PSA
471,when,4,1,19-PSA
472,I,4,1,19-PSA
473,"call,",4,1,19-PSA
474,God,4,1,19-PSA
475,of,4,1,19-PSA
476,my,4,1,19-PSA
477,righteousness;,4,1,19-PSA
478,give,4,1,19-PSA
479,me,4,1,19-PSA
480,room,4,1,19-PSA
481,when,4,1,19-PSA
482,I,4,1,19-PSA
483,am,4,1,19-PSA
484,hemmed,4,1,19-PSA
485,in.,4,1,19-PSA
486,Have,4,1,19-PSA
487,mercy,4,1,19-PSA
488,on,4,1,19-PSA
489,me,4,1,19-PSA
490,and,4,1,19-PSA
491,listen,4,1,19-PSA
492,to,4,1,19-PSA
493,my,4,1,19-PSA
494,prayer.,4,1,19-PSA
495,You,4,2,19-PSA
496,"people,",4,2,19-PSA
497,how,4,2,19-PSA
498,long,4,2,19-PSA
499,will,4,2,19-PSA
500,you,4,2,19-PSA
501,turn,4,2,19-PSA
502,my,4,2,19-PSA
503,honor,4,2,19-PSA
504,into,4,2,19-PSA
505,shame?,4,2,19-PSA
506,How,4,2,19-PSA
507,long,4,2,19-PSA
508,will,4,2,19-PSA
509,you,4,2,19-PSA
510,love,4,2,19-PSA
511,that,4,2,19-PSA
512,which,4,2,19-PSA
513,is,4,2,19-PSA
514,worthless,4,2,19-PSA
515,and,4,2,19-PSA
516,seek,4,2,19-PSA
517,after,4,2,19-PSA
518,lies?,4,2,19-PSA
519,\qs,4,2,19-PSA
520,Selah\qs*,4,2,19-PSA
521,But,4,3,19-PSA
522,know,4,3,19-PSA
523,that,4,3,19-PSA
524,Yahweh,4,3,19-PSA
525,has,4,3,19-PSA
526,set,4,3,19-PSA
527,apart,4,3,19-PSA
528,the,4,3,19-PSA
529,faithful,4,3,19-PSA
530,ones,4,3,19-PSA
531,for,4,3,19-PSA
532,himself.,4,3,19-PSA
533,Yahweh,4,3,19-PSA
534,will,4,3,19-PSA
535,hear,4,3,19-PSA
536,when,4,3,19-PSA
537,I,4,3,19-PSA
538,call,4,3,19-PSA
539,to,4,3,19-PSA
540,him.,4,3,19-PSA
541,Tremble,4,4,19-PSA
542,in,4,4,19-PSA
543,"fear,",4,4,19-PSA
544,but,4,4,19-PSA
545,do,4,4,19-PSA
546,not,4,4,19-PSA
547,sin!,4,4,19-PSA
548,Meditate,4,4,19-PSA
549,in,4,4,19-PSA
550,your,4,4,19-PSA
551,heart,4,4,19-PSA
552,on,4,4,19-PSA
553,your,4,4,19-PSA
554,bed,4,4,19-PSA
555,and,4,4,19-PSA
556,be,4,4,19-PSA
557,silent.,4,4,19-PSA
558,\qs,4,4,19-PSA
559,Selah\qs*,4,4,19-PSA
560,Offer,4,5,19-PSA
561,the,4,5,19-PSA
562,sacrifices,4,5,19-PSA
563,of,4,5,19-PSA
564,righteousness,4,5,19-PSA
565,and,4,5,19-PSA
566,put,4,5,19-PSA
567,your,4,5,19-PSA
568,trust,4,5,19-PSA
569,in,4,5,19-PSA
570,Yahweh.,4,5,19-PSA
571,Many,4,6,19-PSA
572,"say,",4,6,19-PSA
573,“Who,4,6,19-PSA
574,will,4,6,19-PSA
575,show,4,6,19-PSA
576,us,4,6,19-PSA
577,anything,4,6,19-PSA
578,good?”,4,6,19-PSA
579,"Yahweh,",4,6,19-PSA
580,lift,4,6,19-PSA
581,up,4,6,19-PSA
582,the,4,6,19-PSA
583,light,4,6,19-PSA
584,of,4,6,19-PSA
585,your,4,6,19-PSA
586,face,4,6,19-PSA
587,on,4,6,19-PSA
588,us.,4,6,19-PSA
589,You,4,7,19-PSA
590,have,4,7,19-PSA
591,given,4,7,19-PSA
592,my,4,7,19-PSA
593,heart,4,7,19-PSA
594,more,4,7,19-PSA
595,gladness,4,7,19-PSA
596,than,4,7,19-PSA
597,others,4,7,19-PSA
598,have,4,7,19-PSA
599,when,4,7,19-PSA
600,their,4,7,19-PSA
601,grain,4,7,19-PSA
602,and,4,7,19-PSA
603,new,4,7,19-PSA
604,wine,4,7,19-PSA
605,abound.,4,7,19-PSA
606,It,4,8,19-PSA
607,is,4,8,19-PSA
608,in,4,8,19-PSA
609,peace,4,8,19-PSA
610,that,4,8,19-PSA
611,I,4,8,19-PSA
612,will,4,8,19-PSA
613,lie,4,8,19-PSA
614,down,4,8,19-PSA
615,and,4,8,19-PSA
616,"sleep,",4,8,19-PSA
617,for,4,8,19-PSA
618,you,4,8,19-PSA
619,"alone,",4,8,19-PSA
620,"Yahweh,",4,8,19-PSA
621,make,4,8,19-PSA
622,me,4,8,19-PSA
623,safe,4,8,19-PSA
624,and,4,8,19-PSA
625,secure.,4,8,19-PSA
626,\s5,4,8,19-PSA
627,Listen,5,1,19-PSA
628,to,5,1,19-PSA
629,my,5,1,19-PSA
630,call,5,1,19-PSA
631,to,5,1,19-PSA
632,"you,",5,1,19-PSA
633,Yahweh;,5,1,19-PSA
634,think,5,1,19-PSA
635,about,5,1,19-PSA
636,my,5,1,19-PSA
637,groanings.,5,1,19-PSA
638,Listen,5,2,19-PSA
639,to,5,2,19-PSA
640,the,5,2,19-PSA
641,sound,5,2,19-PSA
642,of,5,2,19-PSA
643,my,5,2,19-PSA
644,"call,",5,2,19-PSA
645,my,5,2,19-PSA
646,King,5,2,19-PSA
647,and,5,2,19-PSA
648,my,5,2,19-PSA
649,"God,",5,2,19-PSA
650,for,5,2,19-PSA
651,it,5,2,19-PSA
652,is,5,2,19-PSA
653,to,5,2,19-PSA
654,you,5,2,19-PSA
655,that,5,2,19-PSA
656,I,5,2,19-PSA
657,pray.,5,2,19-PSA
658,"Yahweh,",5,3,19-PSA
659,in,5,3,19-PSA
660,the,5,3,19-PSA
661,morning,5,3,19-PSA
662,you,5,3,19-PSA
663,hear,5,3,19-PSA
664,my,5,3,19-PSA
665,cry;,5,3,19-PSA
666,in,5,3,19-PSA
667,the,5,3,19-PSA
668,morning,5,3,19-PSA
669,I,5,3,19-PSA
670,will,5,3,19-PSA
671,bring,5,3,19-PSA
672,my,5,3,19-PSA
673,petition,5,3,19-PSA
674,to,5,3,19-PSA
675,you,5,3,19-PSA
676,and,5,3,19-PSA
677,wait,5,3,19-PSA
678,expectantly.,5,3,19-PSA
679,Certainly,5,4,19-PSA
680,you,5,4,19-PSA
681,are,5,4,19-PSA
682,not,5,4,19-PSA
683,a,5,4,19-PSA
684,God,5,4,19-PSA
685,who,5,4,19-PSA
686,approves,5,4,19-PSA
687,of,5,4,19-PSA
688,evil;,5,4,19-PSA
689,evil,5,4,19-PSA
690,people,5,4,19-PSA
691,will,5,4,19-PSA
692,not,5,4,19-PSA
693,be,5,4,19-PSA
694,your,5,4,19-PSA
695,guests.,5,4,19-PSA
696,The,5,5,19-PSA
697,arrogant,5,5,19-PSA
698,will,5,5,19-PSA
699,not,5,5,19-PSA
700,stand,5,5,19-PSA
701,in,5,5,19-PSA
702,your,5,5,19-PSA
703,presence;,5,5,19-PSA
704,you,5,5,19-PSA
705,hate,5,5,19-PSA
706,all,5,5,19-PSA
707,who,5,5,19-PSA
708,behave,5,5,19-PSA
709,wickedly.,5,5,19-PSA
710,You,5,6,19-PSA
711,will,5,6,19-PSA
712,destroy,5,6,19-PSA
713,liars;,5,6,19-PSA
714,Yahweh,5,6,19-PSA
715,despises,5,6,19-PSA
716,violent,5,6,19-PSA
717,and,5,6,19-PSA
718,deceitful,5,6,19-PSA
719,men.,5,6,19-PSA
720,But,5,7,19-PSA
721,as,5,7,19-PSA
722,for,5,7,19-PSA
723,"me,",5,7,19-PSA
724,because,5,7,19-PSA
725,of,5,7,19-PSA
726,your,5,7,19-PSA
727,great,5,7,19-PSA
728,covenant,5,7,19-PSA
729,"faithfulness,",5,7,19-PSA
730,I,5,7,19-PSA
731,will,5,7,19-PSA
732,come,5,7,19-PSA
733,into,5,7,19-PSA
734,your,5,7,19-PSA
735,house;,5,7,19-PSA
736,in,5,7,19-PSA
737,reverence,5,7,19-PSA
738,I,5,7,19-PSA
739,will,5,7,19-PSA
740,bow,5,7,19-PSA
741,down,5,7,19-PSA
742,toward,5,7,19-PSA
743,your,5,7,19-PSA
744,holy,5,7,19-PSA
745,temple.,5,7,19-PSA
746,Oh,5,8,19-PSA
747,"Lord,",5,8,19-PSA
748,lead,5,8,19-PSA
749,me,5,8,19-PSA
750,in,5,8,19-PSA
751,your,5,8,19-PSA
752,righteousness,5,8,19-PSA
753,because,5,8,19-PSA
754,of,5,8,19-PSA
755,my,5,8,19-PSA
756,enemies;,5,8,19-PSA
757,make,5,8,19-PSA
758,your,5,8,19-PSA
759,path,5,8,19-PSA
760,straight,5,8,19-PSA
761,before,5,8,19-PSA
762,me.,5,8,19-PSA
763,For,5,9,19-PSA
764,there,5,9,19-PSA
765,is,5,9,19-PSA
766,no,5,9,19-PSA
767,truth,5,9,19-PSA
768,in,5,9,19-PSA
769,their,5,9,19-PSA
770,mouth;,5,9,19-PSA
771,their,5,9,19-PSA
772,inward,5,9,19-PSA
773,being,5,9,19-PSA
774,is,5,9,19-PSA
775,wicked;,5,9,19-PSA
776,their,5,9,19-PSA
777,throat,5,9,19-PSA
778,is,5,9,19-PSA
779,an,5,9,19-PSA
780,open,5,9,19-PSA
781,tomb;,5,9,19-PSA
782,they,5,9,19-PSA
783,flatter,5,9,19-PSA
784,with,5,9,19-PSA
785,their,5,9,19-PSA
786,tongue.,5,9,19-PSA
787,Declare,5,10,19-PSA
788,them,5,10,19-PSA
789,"guilty,",5,10,19-PSA
790,God;,5,10,19-PSA
791,may,5,10,19-PSA
792,their,5,10,19-PSA
793,schemes,5,10,19-PSA
794,be,5,10,19-PSA
795,their,5,10,19-PSA
796,downfall!,5,10,19-PSA
797,Drive,5,10,19-PSA
798,them,5,10,19-PSA
799,out,5,10,19-PSA
800,for,5,10,19-PSA
801,their,5,10,19-PSA
802,many,5,10,19-PSA
803,"transgressions,",5,10,19-PSA
804,for,5,10,19-PSA
805,they,5,10,19-PSA
806,have,5,10,19-PSA
807,rebelled,5,10,19-PSA
808,against,5,10,19-PSA
809,you.,5,10,19-PSA
810,But,5,11,19-PSA
811,may,5,11,19-PSA
812,all,5,11,19-PSA
813,those,5,11,19-PSA
814,who,5,11,19-PSA
815,take,5,11,19-PSA
816,refuge,5,11,19-PSA
817,in,5,11,19-PSA
818,you,5,11,19-PSA
819,rejoice;,5,11,19-PSA
820,let,5,11,19-PSA
821,them,5,11,19-PSA
822,always,5,11,19-PSA
823,shout,5,11,19-PSA
824,for,5,11,19-PSA
825,joy,5,11,19-PSA
826,because,5,11,19-PSA
827,you,5,11,19-PSA
828,defend,5,11,19-PSA
829,them;,5,11,19-PSA
830,let,5,11,19-PSA
831,them,5,11,19-PSA
832,be,5,11,19-PSA
833,joyful,5,11,19-PSA
834,in,5,11,19-PSA
835,"you,",5,11,19-PSA
836,those,5,11,19-PSA
837,who,5,11,19-PSA
838,love,5,11,19-PSA
839,your,5,11,19-PSA
840,name.,5,11,19-PSA
841,For,5,12,19-PSA
842,you,5,12,19-PSA
843,will,5,12,19-PSA
844,bless,5,12,19-PSA
845,the,5,12,19-PSA
846,"righteous,",5,12,19-PSA
847,Yahweh;,5,12,19-PSA
848,you,5,12,19-PSA
849,will,5,12,19-PSA
850,surround,5,12,19-PSA
851,them,5,12,19-PSA
852,with,5,12,19-PSA
853,favor,5,12,19-PSA
854,as,5,12,19-PSA
855,with,5,12,19-PSA
856,a,5,12,19-PSA
857,shield.,5,12,19-PSA
858,\s5,5,12,19-PSA
859,"Yahweh,",6,1,19-PSA
860,do,6,1,19-PSA
861,not,6,1,19-PSA
862,rebuke,6,1,19-PSA
863,me,6,1,19-PSA
864,in,6,1,19-PSA
865,your,6,1,19-PSA
866,anger,6,1,19-PSA
867,or,6,1,19-PSA
868,discipline,6,1,19-PSA
869,me,6,1,19-PSA
870,in,6,1,19-PSA
871,your,6,1,19-PSA
872,wrath.,6,1,19-PSA
873,Have,6,2,19-PSA
874,mercy,6,2,19-PSA
875,on,6,2,19-PSA
876,"me,",6,2,19-PSA
877,"Yahweh,",6,2,19-PSA
878,for,6,2,19-PSA
879,I,6,2,19-PSA
880,am,6,2,19-PSA
881,frail;,6,2,19-PSA
882,heal,6,2,19-PSA
883,"me,",6,2,19-PSA
884,"Yahweh,",6,2,19-PSA
885,for,6,2,19-PSA
886,my,6,2,19-PSA
887,bones,6,2,19-PSA
888,are,6,2,19-PSA
889,shaking.,6,2,19-PSA
890,My,6,3,19-PSA
891,soul,6,3,19-PSA
892,also,6,3,19-PSA
893,is,6,3,19-PSA
894,very,6,3,19-PSA
895,troubled.,6,3,19-PSA
896,But,6,3,19-PSA
897,"you,",6,3,19-PSA
898,Yahweh—how,6,3,19-PSA
899,long,6,3,19-PSA
900,will,6,3,19-PSA
901,this,6,3,19-PSA
902,continue?,6,3,19-PSA
903,"Return,",6,4,19-PSA
904,Yahweh!,6,4,19-PSA
905,rescue,6,4,19-PSA
906,me.,6,4,19-PSA
907,Save,6,4,19-PSA
908,me,6,4,19-PSA
909,because,6,4,19-PSA
910,of,6,4,19-PSA
911,your,6,4,19-PSA
912,covenant,6,4,19-PSA
913,faithfulness!,6,4,19-PSA
914,For,6,5,19-PSA
915,in,6,5,19-PSA
916,death,6,5,19-PSA
917,there,6,5,19-PSA
918,is,6,5,19-PSA
919,no,6,5,19-PSA
920,remembrance,6,5,19-PSA
921,of,6,5,19-PSA
922,you.,6,5,19-PSA
923,In,6,5,19-PSA
924,Sheol,6,5,19-PSA
925,who,6,5,19-PSA
926,will,6,5,19-PSA
927,give,6,5,19-PSA
928,you,6,5,19-PSA
929,thanks?,6,5,19-PSA
930,I,6,6,19-PSA
931,am,6,6,19-PSA
932,weary,6,6,19-PSA
933,with,6,6,19-PSA
934,my,6,6,19-PSA
935,groaning.,6,6,19-PSA
936,All,6,6,19-PSA
937,night,6,6,19-PSA
938,I,6,6,19-PSA
939,drench,6,6,19-PSA
940,my,6,6,19-PSA
941,bed,6,6,19-PSA
