,token,alg,alg_id,chapter,verse,book
33,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστῷ""\\*']",56-2TI-13,1,1,56-2TI
34," \w Jesus|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*']",56-2TI-14,1,1,56-2TI
35,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Ἰησοῦ""\\*']",56-2TI-14,1,1,56-2TI
36,",",[],56-2TI-15,1,1,56-2TI
37,"\w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμοθέῳ""\\*']",56-2TI-16,1,2,56-2TI
38," \w Timothy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμοθέῳ""\\*']",56-2TI-16,1,2,56-2TI
39,,"['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμοθέῳ""\\*']",56-2TI-16,1,2,56-2TI
40,", \w beloved|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00270"" x-lemma=""ἀγαπητός"" x-morph=""Gr,AA,,,,DNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγαπητῷ""\\*']",56-2TI-17,1,2,56-2TI
41,,"['\\zaln-s |x-strong=""G00270"" x-lemma=""ἀγαπητός"" x-morph=""Gr,AA,,,,DNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγαπητῷ""\\*']",56-2TI-17,1,2,56-2TI
42," \w child|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50430"" x-lemma=""τέκνον"" x-morph=""Gr,N,,,,,DNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέκνῳ""\\*']",56-2TI-18,1,2,56-2TI
43,,"['\\zaln-s |x-strong=""G50430"" x-lemma=""τέκνον"" x-morph=""Gr,N,,,,,DNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέκνῳ""\\*']",56-2TI-18,1,2,56-2TI
44,": \w Grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",56-2TI-19,1,2,56-2TI
45,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",56-2TI-19,1,2,56-2TI
46,", \w mercy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G16560"" x-lemma=""ἔλεος"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔλεος""\\*']",56-2TI-20,1,2,56-2TI
47,,"['\\zaln-s |x-strong=""G16560"" x-lemma=""ἔλεος"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔλεος""\\*']",56-2TI-20,1,2,56-2TI
48,", \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",56-2TI-21,1,2,56-2TI
49," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",56-2TI-21,1,2,56-2TI
50,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",56-2TI-21,1,2,56-2TI
51," \w from|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",56-2TI-22,1,2,56-2TI
52,,"['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",56-2TI-22,1,2,56-2TI
53," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",56-2TI-23,1,2,56-2TI
54,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",56-2TI-23,1,2,56-2TI
55," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",56-2TI-24,1,2,56-2TI
56," \w Father|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",56-2TI-24,1,2,56-2TI
57,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",56-2TI-24,1,2,56-2TI
58," \w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",56-2TI-25,1,2,56-2TI
59,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",56-2TI-25,1,2,56-2TI
60," \w Christ|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",56-2TI-26,1,2,56-2TI
61,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",56-2TI-26,1,2,56-2TI
62," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",56-2TI-27,1,2,56-2TI
63,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",56-2TI-27,1,2,56-2TI
64," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",56-2TI-28,1,2,56-2TI
65,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",56-2TI-28,1,2,56-2TI
66," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",56-2TI-29,1,2,56-2TI
67,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",56-2TI-29,1,2,56-2TI
68,,[],56-2TI-30,1,2,56-2TI
69,. \ts\*,[],56-2TI-31,1,2,56-2TI
70,"\w I|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάριν""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἔχω""\\*']",56-2TI-32,1,3,56-2TI
71," \w am|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάριν""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἔχω""\\*']",56-2TI-32,1,3,56-2TI
72," \w thankful|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάριν""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἔχω""\\*']",56-2TI-32,1,3,56-2TI
73,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάριν""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἔχω""\\*']",56-2TI-32,1,3,56-2TI
74,,[],56-2TI-33,1,3,56-2TI
75," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*']",56-2TI-34,1,3,56-2TI
76,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*']",56-2TI-34,1,3,56-2TI
77," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",56-2TI-35,1,3,56-2TI
78,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",56-2TI-35,1,3,56-2TI
79,", \w whom|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G37390"" x-lemma=""ὅς"" x-morph=""Gr,RR,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ᾧ""\\*']",56-2TI-36,1,3,56-2TI
80,,"['\\zaln-s |x-strong=""G37390"" x-lemma=""ὅς"" x-morph=""Gr,RR,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ᾧ""\\*']",56-2TI-36,1,3,56-2TI
81," \w I|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""G30000"" x-lemma=""λατρεύω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λατρεύω""\\*']",56-2TI-37,1,3,56-2TI
82," \w serve|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G30000"" x-lemma=""λατρεύω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λατρεύω""\\*']",56-2TI-37,1,3,56-2TI
83,,"['\\zaln-s |x-strong=""G30000"" x-lemma=""λατρεύω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""λατρεύω""\\*']",56-2TI-37,1,3,56-2TI
84," \w from|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",56-2TI-38,1,3,56-2TI
85,,"['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",56-2TI-38,1,3,56-2TI
86," \w my|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G42690"" x-lemma=""πρόγονος"" x-morph=""Gr,NS,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προγόνων""\\*']",56-2TI-39,1,3,56-2TI
87," \w forefathers|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G42690"" x-lemma=""πρόγονος"" x-morph=""Gr,NS,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προγόνων""\\*']",56-2TI-39,1,3,56-2TI
88,,"['\\zaln-s |x-strong=""G42690"" x-lemma=""πρόγονος"" x-morph=""Gr,NS,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προγόνων""\\*']",56-2TI-39,1,3,56-2TI
89,", \w with|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",56-2TI-40,1,3,56-2TI
90,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",56-2TI-40,1,3,56-2TI
91," \w a|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G48930"" x-lemma=""συνείδησις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""συνειδήσει""\\*']",56-2TI-41,1,3,56-2TI
92,,"['\\zaln-s |x-strong=""G48930"" x-lemma=""συνείδησις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""συνειδήσει""\\*']",56-2TI-41,1,3,56-2TI
93," \w clean|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G25130"" x-lemma=""καθαρός"" x-morph=""Gr,AA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καθαρᾷ""\\*']",56-2TI-42,1,3,56-2TI
94,,"['\\zaln-s |x-strong=""G25130"" x-lemma=""καθαρός"" x-morph=""Gr,AA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καθαρᾷ""\\*']",56-2TI-42,1,3,56-2TI
95," \w conscience|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G48930"" x-lemma=""συνείδησις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""συνειδήσει""\\*']",56-2TI-43,1,3,56-2TI
96,,"['\\zaln-s |x-strong=""G48930"" x-lemma=""συνείδησις"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""συνειδήσει""\\*']",56-2TI-43,1,3,56-2TI
97,", \w as|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G56130"" x-lemma=""ὡς"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὡς""\\*']",56-2TI-44,1,3,56-2TI
98,,"['\\zaln-s |x-strong=""G56130"" x-lemma=""ὡς"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὡς""\\*']",56-2TI-44,1,3,56-2TI
99," \w I|x-occurrence=""3"" x-occurrences=""3""","['\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἔχω""\\*', '\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὴν""\\*', '\\zaln-s |x-strong=""G40120"" x-lemma=""περί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περὶ""\\*', '\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""σοῦ""\\*', '\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*']",56-2TI-45,1,3,56-2TI
