,token,alg,alg_id,chapter,verse,book
16,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DNP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*', '\\zaln-s |x-strong=""G50430"" x-lemma=""τέκνον"" x-morph=""Gr,N,,,,,DNP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέκνοις""\\*']",64-2JN-7,1,1,64-2JN
17,,[],64-2JN-8,1,1,64-2JN
18,", \w whom|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G37390"" x-lemma=""ὅς"" x-morph=""Gr,RR,,,,AMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὓς""\\*']",64-2JN-9,1,1,64-2JN
19,,"['\\zaln-s |x-strong=""G37390"" x-lemma=""ὅς"" x-morph=""Gr,RR,,,,AMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὓς""\\*']",64-2JN-9,1,1,64-2JN
20," \w I|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1N,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐγὼ""\\*']",64-2JN-10,1,1,64-2JN
21,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1N,S,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐγὼ""\\*']",64-2JN-10,1,1,64-2JN
22," \w love|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00250"" x-lemma=""ἀγαπάω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγαπῶ""\\*']",64-2JN-11,1,1,64-2JN
23,,"['\\zaln-s |x-strong=""G00250"" x-lemma=""ἀγαπάω"" x-morph=""Gr,V,IPA1,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγαπῶ""\\*']",64-2JN-11,1,1,64-2JN
24," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",64-2JN-12,1,1,64-2JN
25,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",64-2JN-12,1,1,64-2JN
26," \w truth|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀληθείᾳ""\\*']",64-2JN-13,1,1,64-2JN
27,,"['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀληθείᾳ""\\*']",64-2JN-13,1,1,64-2JN
28,"—\w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""καὶ""\\*']",64-2JN-14,1,1,64-2JN
29,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""καὶ""\\*']",64-2JN-14,1,1,64-2JN
30," \w not|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G37560"" x-lemma=""οὐ"" x-morph=""Gr,DO,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὐκ""\\*']",64-2JN-15,1,1,64-2JN
31,,"['\\zaln-s |x-strong=""G37560"" x-lemma=""οὐ"" x-morph=""Gr,DO,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὐκ""\\*']",64-2JN-15,1,1,64-2JN
32," \w only|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34410"" x-lemma=""μόνος"" x-morph=""Gr,EF,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μόνος""\\*']",64-2JN-16,1,1,64-2JN
33,,"['\\zaln-s |x-strong=""G34410"" x-lemma=""μόνος"" x-morph=""Gr,EF,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μόνος""\\*']",64-2JN-16,1,1,64-2JN
34," \w I|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1N,S,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐγὼ""\\*']",64-2JN-17,1,1,64-2JN
35,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1N,S,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐγὼ""\\*']",64-2JN-17,1,1,64-2JN
36,", \w but|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G02350"" x-lemma=""ἀλλά"" x-morph=""Gr,CO,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλλὰ""\\*']",64-2JN-18,1,1,64-2JN
37,,"['\\zaln-s |x-strong=""G02350"" x-lemma=""ἀλλά"" x-morph=""Gr,CO,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλλὰ""\\*']",64-2JN-18,1,1,64-2JN
38," \w also|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""καὶ""\\*']",64-2JN-19,1,1,64-2JN
39,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""καὶ""\\*']",64-2JN-19,1,1,64-2JN
40," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντες""\\*']",64-2JN-20,1,1,64-2JN
41,,"['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντες""\\*']",64-2JN-20,1,1,64-2JN
42," \w those|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οἱ""\\*', '\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PEA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐγνωκότες""\\*']",64-2JN-21,1,1,64-2JN
43," \w who|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οἱ""\\*', '\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PEA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐγνωκότες""\\*']",64-2JN-21,1,1,64-2JN
44," \w have|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οἱ""\\*', '\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PEA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐγνωκότες""\\*']",64-2JN-21,1,1,64-2JN
45," \w known|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οἱ""\\*', '\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PEA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐγνωκότες""\\*']",64-2JN-21,1,1,64-2JN
46,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οἱ""\\*', '\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PEA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐγνωκότες""\\*']",64-2JN-21,1,1,64-2JN
47,,[],64-2JN-22,1,1,64-2JN
48," \w the|x-occurrence=""3"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὴν""\\*']",64-2JN-23,1,1,64-2JN
49,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὴν""\\*']",64-2JN-23,1,1,64-2JN
50," \w truth|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλήθειαν""\\*']",64-2JN-24,1,1,64-2JN
51,,"['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλήθειαν""\\*']",64-2JN-24,1,1,64-2JN
52,—,[],64-2JN-25,1,1,64-2JN
53,"\w because|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,A,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",64-2JN-26,1,2,64-2JN
54,,"['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,A,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",64-2JN-26,1,2,64-2JN
55," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τὴν""\\*']",64-2JN-27,1,2,64-2JN
56," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τὴν""\\*']",64-2JN-27,1,2,64-2JN
57,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AFS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τὴν""\\*']",64-2JN-27,1,2,64-2JN
58," \w truth|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλήθειαν""\\*']",64-2JN-28,1,2,64-2JN
59,,"['\\zaln-s |x-strong=""G02250"" x-lemma=""ἀλήθεια"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀλήθειαν""\\*']",64-2JN-28,1,2,64-2JN
60," \w that|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,AFS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τὴν""\\*']",64-2JN-29,1,2,64-2JN
61,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,AFS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τὴν""\\*']",64-2JN-29,1,2,64-2JN
62," \w remains|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G33060"" x-lemma=""μένω"" x-morph=""Gr,V,PPA,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μένουσαν""\\*']",64-2JN-30,1,2,64-2JN
63,,"['\\zaln-s |x-strong=""G33060"" x-lemma=""μένω"" x-morph=""Gr,V,PPA,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μένουσαν""\\*']",64-2JN-30,1,2,64-2JN
64," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",64-2JN-31,1,2,64-2JN
65,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",64-2JN-31,1,2,64-2JN
66," \w us|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",64-2JN-32,1,2,64-2JN
67,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῖν""\\*']",64-2JN-32,1,2,64-2JN
68," \w and|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",64-2JN-33,1,2,64-2JN
69,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",64-2JN-33,1,2,64-2JN
70," \w will|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-34,1,2,64-2JN
71," \w be|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-34,1,2,64-2JN
72,,"['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-34,1,2,64-2JN
73," \w with|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G33260"" x-lemma=""μετά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μεθ’""\\*']",64-2JN-35,1,2,64-2JN
74,,"['\\zaln-s |x-strong=""G33260"" x-lemma=""μετά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μεθ’""\\*']",64-2JN-35,1,2,64-2JN
75," \w us|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",64-2JN-36,1,2,64-2JN
76,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",64-2JN-36,1,2,64-2JN
77," \w forever|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15190"" x-lemma=""εἰς"" x-morph=""Gr,P,,,,,A,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰς""\\*', '\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὸν""\\*', '\\zaln-s |x-strong=""G01650"" x-lemma=""αἰών"" x-morph=""Gr,N,,,,,AMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""αἰῶνα""\\*']",64-2JN-37,1,2,64-2JN
78,,"['\\zaln-s |x-strong=""G15190"" x-lemma=""εἰς"" x-morph=""Gr,P,,,,,A,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰς""\\*', '\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,AMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὸν""\\*', '\\zaln-s |x-strong=""G01650"" x-lemma=""αἰών"" x-morph=""Gr,N,,,,,AMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""αἰῶνα""\\*']",64-2JN-37,1,2,64-2JN
79,,[],64-2JN-38,1,2,64-2JN
80,,[],64-2JN-39,1,2,64-2JN
81,.,[],64-2JN-40,1,2,64-2JN
82,"\w Grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",64-2JN-41,1,3,64-2JN
83,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",64-2JN-41,1,3,64-2JN
84,", \w mercy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G16560"" x-lemma=""ἔλεος"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔλεος""\\*']",64-2JN-42,1,3,64-2JN
85,,"['\\zaln-s |x-strong=""G16560"" x-lemma=""ἔλεος"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔλεος""\\*']",64-2JN-42,1,3,64-2JN
86,", \w and|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",64-2JN-43,1,3,64-2JN
87," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",64-2JN-43,1,3,64-2JN
88,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",64-2JN-43,1,3,64-2JN
89," \w will|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-44,1,3,64-2JN
90," \w be|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-44,1,3,64-2JN
91,,"['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,IFM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔσται""\\*']",64-2JN-44,1,3,64-2JN
92," \w with|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G33260"" x-lemma=""μετά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μεθ’""\\*']",64-2JN-45,1,3,64-2JN
93,,"['\\zaln-s |x-strong=""G33260"" x-lemma=""μετά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μεθ’""\\*']",64-2JN-45,1,3,64-2JN
94," \w us|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",64-2JN-46,1,3,64-2JN
95,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",64-2JN-46,1,3,64-2JN
96," \w from|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G38440"" x-lemma=""παρά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""παρὰ""\\*']",64-2JN-47,1,3,64-2JN
97,,"['\\zaln-s |x-strong=""G38440"" x-lemma=""παρά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""παρὰ""\\*']",64-2JN-47,1,3,64-2JN
98," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",64-2JN-48,1,3,64-2JN
99,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",64-2JN-48,1,3,64-2JN
100," \w the|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Πατρός""\\*']",64-2JN-49,1,3,64-2JN
101," \w Father|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Πατρός""\\*']",64-2JN-49,1,3,64-2JN
102,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Πατρός""\\*']",64-2JN-49,1,3,64-2JN
103," \w and|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",64-2JN-50,1,3,64-2JN
