,token,alg,alg_id,chapter,verse,book
13," \w church|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15770"" x-lemma=""ἐκκλησία"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐκκλησίᾳ""\\*']",53-1TH-7,1,1,53-1TH
14,,"['\\zaln-s |x-strong=""G15770"" x-lemma=""ἐκκλησία"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐκκλησίᾳ""\\*']",53-1TH-7,1,1,53-1TH
15," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23310"" x-lemma=""Θεσσαλονικεύς"" x-morph=""Gr,N,,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεσσαλονικέων""\\*']",53-1TH-8,1,1,53-1TH
16," \w the|x-occurrence=""2"" x-occurrences=""4""","['\\zaln-s |x-strong=""G23310"" x-lemma=""Θεσσαλονικεύς"" x-morph=""Gr,N,,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεσσαλονικέων""\\*']",53-1TH-8,1,1,53-1TH
17," \w Thessalonians|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23310"" x-lemma=""Θεσσαλονικεύς"" x-morph=""Gr,N,,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεσσαλονικέων""\\*']",53-1TH-8,1,1,53-1TH
18,,"['\\zaln-s |x-strong=""G23310"" x-lemma=""Θεσσαλονικεύς"" x-morph=""Gr,N,,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεσσαλονικέων""\\*']",53-1TH-8,1,1,53-1TH
19," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",53-1TH-9,1,1,53-1TH
20,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",53-1TH-9,1,1,53-1TH
21," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",53-1TH-10,1,1,53-1TH
22,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",53-1TH-10,1,1,53-1TH
23," \w the|x-occurrence=""3"" x-occurrences=""4""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",53-1TH-11,1,1,53-1TH
24," \w Father|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",53-1TH-11,1,1,53-1TH
25,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",53-1TH-11,1,1,53-1TH
26," \w and|x-occurrence=""3"" x-occurrences=""4""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""3"" x-occurrences=""4"" x-content=""καὶ""\\*']",53-1TH-12,1,1,53-1TH
27,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""3"" x-occurrences=""4"" x-content=""καὶ""\\*']",53-1TH-12,1,1,53-1TH
28," \w the|x-occurrence=""4"" x-occurrences=""4""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίῳ""\\*']",53-1TH-13,1,1,53-1TH
29," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίῳ""\\*']",53-1TH-13,1,1,53-1TH
30,,"['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίῳ""\\*']",53-1TH-13,1,1,53-1TH
31," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",53-1TH-14,1,1,53-1TH
32,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",53-1TH-14,1,1,53-1TH
33," \w Christ|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστῷ""\\*']",53-1TH-15,1,1,53-1TH
34,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστῷ""\\*']",53-1TH-15,1,1,53-1TH
35,". \w Grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",53-1TH-16,1,1,53-1TH
36,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",53-1TH-16,1,1,53-1TH
37," \w and|x-occurrence=""4"" x-occurrences=""4""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""4"" x-occurrences=""4"" x-content=""καὶ""\\*']",53-1TH-17,1,1,53-1TH
38,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""4"" x-occurrences=""4"" x-content=""καὶ""\\*']",53-1TH-17,1,1,53-1TH
39," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",53-1TH-18,1,1,53-1TH
40,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",53-1TH-18,1,1,53-1TH
41," \w to|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",53-1TH-19,1,1,53-1TH
42," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",53-1TH-19,1,1,53-1TH
43,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",53-1TH-19,1,1,53-1TH
44,". \f + Some older versions read, \fqa May grace and peace be to you from God our Father and the Lord Jesus Christ. \fqa* \f* \ts\*",[],53-1TH-20,1,1,53-1TH
45,"\w We|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",53-1TH-21,1,2,53-1TH
46,,"['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",53-1TH-21,1,2,53-1TH
47," \w always|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G38420"" x-lemma=""πάντοτε"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντοτε""\\*']",53-1TH-22,1,2,53-1TH
48,,"['\\zaln-s |x-strong=""G38420"" x-lemma=""πάντοτε"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντοτε""\\*']",53-1TH-22,1,2,53-1TH
49," \w give|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",53-1TH-23,1,2,53-1TH
50," \w thanks|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",53-1TH-23,1,2,53-1TH
51,,"['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",53-1TH-23,1,2,53-1TH
52," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",53-1TH-24,1,2,53-1TH
53," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",53-1TH-24,1,2,53-1TH
54,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",53-1TH-24,1,2,53-1TH
55,,[],53-1TH-25,1,2,53-1TH
56," \w for|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G40120"" x-lemma=""περί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περὶ""\\*']",53-1TH-26,1,2,53-1TH
57,,"['\\zaln-s |x-strong=""G40120"" x-lemma=""περί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περὶ""\\*']",53-1TH-26,1,2,53-1TH
58," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντων""\\*']",53-1TH-27,1,2,53-1TH
59,,"['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,RI,,,,GMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντων""\\*']",53-1TH-27,1,2,53-1TH
60," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",53-1TH-28,1,2,53-1TH
61," \w you|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",53-1TH-28,1,2,53-1TH
62,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",53-1TH-28,1,2,53-1TH
63,", \w as|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*', '\\zaln-s |x-strong=""G41600"" x-lemma=""ποιέω"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποιούμενοι""\\*']",53-1TH-29,1,2,53-1TH
64," \w we|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*', '\\zaln-s |x-strong=""G41600"" x-lemma=""ποιέω"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποιούμενοι""\\*']",53-1TH-29,1,2,53-1TH
65," \w mention|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*', '\\zaln-s |x-strong=""G41600"" x-lemma=""ποιέω"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποιούμενοι""\\*']",53-1TH-29,1,2,53-1TH
66," \w you|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*', '\\zaln-s |x-strong=""G41600"" x-lemma=""ποιέω"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποιούμενοι""\\*']",53-1TH-29,1,2,53-1TH
67,,"['\\zaln-s |x-strong=""G34170"" x-lemma=""μνεία"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνείαν""\\*', '\\zaln-s |x-strong=""G41600"" x-lemma=""ποιέω"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποιούμενοι""\\*']",53-1TH-29,1,2,53-1TH
68,,[],53-1TH-30,1,2,53-1TH
69," \w continually|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00890"" x-lemma=""ἀδιαλείπτως"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδιαλείπτως""\\*']",53-1TH-31,1,2,53-1TH
70,,"['\\zaln-s |x-strong=""G00890"" x-lemma=""ἀδιαλείπτως"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδιαλείπτως""\\*']",53-1TH-31,1,2,53-1TH
71," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G19090"" x-lemma=""ἐπί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐπὶ""\\*']",53-1TH-32,1,2,53-1TH
72,,"['\\zaln-s |x-strong=""G19090"" x-lemma=""ἐπί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐπὶ""\\*']",53-1TH-32,1,2,53-1TH
73," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",53-1TH-33,1,2,53-1TH
74,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",53-1TH-33,1,2,53-1TH
75," \w prayers|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῶν""\\*', '\\zaln-s |x-strong=""G43350"" x-lemma=""προσευχή"" x-morph=""Gr,N,,,,,GFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχῶν""\\*']",53-1TH-34,1,2,53-1TH
76,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῶν""\\*', '\\zaln-s |x-strong=""G43350"" x-lemma=""προσευχή"" x-morph=""Gr,N,,,,,GFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχῶν""\\*']",53-1TH-34,1,2,53-1TH
77,,[],53-1TH-35,1,2,53-1TH
78,.,[],53-1TH-36,1,2,53-1TH
79,"\w We|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34210"" x-lemma=""μνημονεύω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνημονεύοντες""\\*']",53-1TH-37,1,3,53-1TH
80," \w remember|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G34210"" x-lemma=""μνημονεύω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνημονεύοντες""\\*']",53-1TH-37,1,3,53-1TH
81,,"['\\zaln-s |x-strong=""G34210"" x-lemma=""μνημονεύω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μνημονεύοντες""\\*']",53-1TH-37,1,3,53-1TH
82," \w your|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",53-1TH-38,1,3,53-1TH
83,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",53-1TH-38,1,3,53-1TH
84," \w work|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GNS,"" x-occurrence=""1"" x-occurrences=""4"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G20410"" x-lemma=""ἔργον"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔργου""\\*']",53-1TH-39,1,3,53-1TH
85,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GNS,"" x-occurrence=""1"" x-occurrences=""4"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G20410"" x-lemma=""ἔργον"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔργου""\\*']",53-1TH-39,1,3,53-1TH
86,,[],53-1TH-40,1,3,53-1TH
87," \w of|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""1"" x-occurrences=""4"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστεως""\\*']",53-1TH-41,1,3,53-1TH
88," \w faith|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""1"" x-occurrences=""4"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστεως""\\*']",53-1TH-41,1,3,53-1TH
89,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""1"" x-occurrences=""4"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστεως""\\*']",53-1TH-41,1,3,53-1TH
90,,[],53-1TH-42,1,3,53-1TH
91,", \w and|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""καὶ""\\*']",53-1TH-43,1,3,53-1TH
92,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""καὶ""\\*']",53-1TH-43,1,3,53-1TH
93," \w labor|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""2"" x-occurrences=""4"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G28730"" x-lemma=""κόπος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""κόπου""\\*']",53-1TH-44,1,3,53-1TH
94,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""2"" x-occurrences=""4"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G28730"" x-lemma=""κόπος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""κόπου""\\*']",53-1TH-44,1,3,53-1TH
95,,[],53-1TH-45,1,3,53-1TH
96," \w of|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""2"" x-occurrences=""4"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G00260"" x-lemma=""ἀγάπη"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγάπης""\\*']",53-1TH-46,1,3,53-1TH
97," \w love|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""2"" x-occurrences=""4"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G00260"" x-lemma=""ἀγάπη"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀγάπης""\\*']",53-1TH-46,1,3,53-1TH
