,token,chapter,verse,book
421,have,1,15,09-1SA
422,been,1,15,09-1SA
423,pouring,1,15,09-1SA
424,out,1,15,09-1SA
425,my,1,15,09-1SA
426,soul,1,15,09-1SA
427,before,1,15,09-1SA
428,Yahweh.,1,15,09-1SA
429,Do,1,16,09-1SA
430,not,1,16,09-1SA
431,consider,1,16,09-1SA
432,your,1,16,09-1SA
433,servant,1,16,09-1SA
434,to,1,16,09-1SA
435,be,1,16,09-1SA
436,a,1,16,09-1SA
437,shameless,1,16,09-1SA
438,woman;,1,16,09-1SA
439,I,1,16,09-1SA
440,have,1,16,09-1SA
441,been,1,16,09-1SA
442,speaking,1,16,09-1SA
443,out,1,16,09-1SA
444,of,1,16,09-1SA
445,the,1,16,09-1SA
446,abundance,1,16,09-1SA
447,of,1,16,09-1SA
448,my,1,16,09-1SA
449,great,1,16,09-1SA
450,concern,1,16,09-1SA
451,and,1,16,09-1SA
452,provocation.”,1,16,09-1SA
453,Then,1,17,09-1SA
454,Eli,1,17,09-1SA
455,answered,1,17,09-1SA
456,and,1,17,09-1SA
457,"said,",1,17,09-1SA
458,“Go,1,17,09-1SA
459,in,1,17,09-1SA
460,peace;,1,17,09-1SA
461,may,1,17,09-1SA
462,the,1,17,09-1SA
463,God,1,17,09-1SA
464,of,1,17,09-1SA
465,Israel,1,17,09-1SA
466,grant,1,17,09-1SA
467,the,1,17,09-1SA
468,request,1,17,09-1SA
469,that,1,17,09-1SA
470,you,1,17,09-1SA
471,have,1,17,09-1SA
472,asked,1,17,09-1SA
473,him,1,17,09-1SA
474,for.”,1,17,09-1SA
475,She,1,18,09-1SA
476,"said,",1,18,09-1SA
477,“Let,1,18,09-1SA
478,your,1,18,09-1SA
479,servant,1,18,09-1SA
480,find,1,18,09-1SA
481,favor,1,18,09-1SA
482,in,1,18,09-1SA
483,your,1,18,09-1SA
484,eyes.”,1,18,09-1SA
485,Then,1,18,09-1SA
486,the,1,18,09-1SA
487,woman,1,18,09-1SA
488,went,1,18,09-1SA
489,her,1,18,09-1SA
490,way,1,18,09-1SA
491,and,1,18,09-1SA
492,ate;,1,18,09-1SA
493,her,1,18,09-1SA
494,face,1,18,09-1SA
495,was,1,18,09-1SA
496,no,1,18,09-1SA
497,longer,1,18,09-1SA
498,sad.,1,18,09-1SA
499,\p,1,18,09-1SA
500,They,1,19,09-1SA
501,rose,1,19,09-1SA
502,early,1,19,09-1SA
503,in,1,19,09-1SA
504,the,1,19,09-1SA
505,morning,1,19,09-1SA
506,and,1,19,09-1SA
507,worshiped,1,19,09-1SA
508,before,1,19,09-1SA
509,"Yahweh,",1,19,09-1SA
510,and,1,19,09-1SA
511,then,1,19,09-1SA
512,they,1,19,09-1SA
513,returned,1,19,09-1SA
514,again,1,19,09-1SA
515,to,1,19,09-1SA
516,their,1,19,09-1SA
517,house,1,19,09-1SA
518,in,1,19,09-1SA
519,Ramah.,1,19,09-1SA
520,Elkanah,1,19,09-1SA
521,knew,1,19,09-1SA
522,Hannah,1,19,09-1SA
523,his,1,19,09-1SA
524,"wife,",1,19,09-1SA
525,and,1,19,09-1SA
526,Yahweh,1,19,09-1SA
527,remembered,1,19,09-1SA
528,her.,1,19,09-1SA
529,When,1,20,09-1SA
530,the,1,20,09-1SA
531,time,1,20,09-1SA
532,"came,",1,20,09-1SA
533,Hannah,1,20,09-1SA
534,conceived,1,20,09-1SA
535,and,1,20,09-1SA
536,gave,1,20,09-1SA
537,birth,1,20,09-1SA
538,to,1,20,09-1SA
539,a,1,20,09-1SA
540,son.,1,20,09-1SA
541,She,1,20,09-1SA
542,called,1,20,09-1SA
543,his,1,20,09-1SA
544,name,1,20,09-1SA
545,"Samuel,",1,20,09-1SA
546,"saying,",1,20,09-1SA
547,“Because,1,20,09-1SA
548,I,1,20,09-1SA
549,have,1,20,09-1SA
550,asked,1,20,09-1SA
551,for,1,20,09-1SA
552,him,1,20,09-1SA
553,from,1,20,09-1SA
554,Yahweh.”,1,20,09-1SA
555,\p,1,20,09-1SA
556,Once,1,21,09-1SA
557,"again,",1,21,09-1SA
558,Elkanah,1,21,09-1SA
559,and,1,21,09-1SA
560,all,1,21,09-1SA
561,his,1,21,09-1SA
562,house,1,21,09-1SA
563,went,1,21,09-1SA
564,up,1,21,09-1SA
565,to,1,21,09-1SA
566,offer,1,21,09-1SA
567,to,1,21,09-1SA
568,Yahweh,1,21,09-1SA
569,the,1,21,09-1SA
570,yearly,1,21,09-1SA
571,sacrifice,1,21,09-1SA
572,and,1,21,09-1SA
573,pay,1,21,09-1SA
574,his,1,21,09-1SA
575,vow.,1,21,09-1SA
576,But,1,22,09-1SA
577,Hannah,1,22,09-1SA
578,did,1,22,09-1SA
579,not,1,22,09-1SA
580,go;,1,22,09-1SA
581,she,1,22,09-1SA
582,had,1,22,09-1SA
583,said,1,22,09-1SA
584,to,1,22,09-1SA
585,her,1,22,09-1SA
586,"husband,",1,22,09-1SA
587,“I,1,22,09-1SA
588,will,1,22,09-1SA
589,not,1,22,09-1SA
590,go,1,22,09-1SA
591,until,1,22,09-1SA
592,the,1,22,09-1SA
593,child,1,22,09-1SA
594,is,1,22,09-1SA
595,weaned;,1,22,09-1SA
596,then,1,22,09-1SA
597,I,1,22,09-1SA
598,will,1,22,09-1SA
599,bring,1,22,09-1SA
600,"him,",1,22,09-1SA
601,so,1,22,09-1SA
602,that,1,22,09-1SA
603,he,1,22,09-1SA
604,may,1,22,09-1SA
605,appear,1,22,09-1SA
606,before,1,22,09-1SA
607,Yahweh,1,22,09-1SA
608,and,1,22,09-1SA
609,live,1,22,09-1SA
610,there,1,22,09-1SA
611,forever.”,1,22,09-1SA
612,Elkanah,1,23,09-1SA
613,her,1,23,09-1SA
614,husband,1,23,09-1SA
615,said,1,23,09-1SA
616,to,1,23,09-1SA
617,"her,",1,23,09-1SA
618,“Do,1,23,09-1SA
619,what,1,23,09-1SA
620,seems,1,23,09-1SA
621,good,1,23,09-1SA
622,to,1,23,09-1SA
623,you.,1,23,09-1SA
624,Wait,1,23,09-1SA
625,until,1,23,09-1SA
626,you,1,23,09-1SA
627,have,1,23,09-1SA
628,weaned,1,23,09-1SA
629,him;,1,23,09-1SA
630,"only,",1,23,09-1SA
631,may,1,23,09-1SA
632,Yahweh,1,23,09-1SA
633,confirm,1,23,09-1SA
634,his,1,23,09-1SA
635,word.”,1,23,09-1SA
636,So,1,23,09-1SA
637,the,1,23,09-1SA
638,woman,1,23,09-1SA
639,stayed,1,23,09-1SA
640,and,1,23,09-1SA
641,nursed,1,23,09-1SA
642,her,1,23,09-1SA
643,son,1,23,09-1SA
644,until,1,23,09-1SA
645,she,1,23,09-1SA
646,weaned,1,23,09-1SA
647,him.,1,23,09-1SA
648,When,1,24,09-1SA
649,she,1,24,09-1SA
650,had,1,24,09-1SA
651,weaned,1,24,09-1SA
652,"him,",1,24,09-1SA
653,she,1,24,09-1SA
654,took,1,24,09-1SA
655,him,1,24,09-1SA
656,with,1,24,09-1SA
657,"her,",1,24,09-1SA
658,along,1,24,09-1SA
659,with,1,24,09-1SA
660,a,1,24,09-1SA
661,three-year-old,1,24,09-1SA
662,"bull,\f",1,24,09-1SA
663,+,1,24,09-1SA
664,Some,1,24,09-1SA
665,translations,1,24,09-1SA
666,of,1,24,09-1SA
667,the,1,24,09-1SA
668,Hebrew,1,24,09-1SA
669,text,1,24,09-1SA
670,have,1,24,09-1SA
671,\fqa,1,24,09-1SA
672,three,1,24,09-1SA
673,bulls,1,24,09-1SA
674,\fqa*,1,24,09-1SA
675,instead,1,24,09-1SA
676,of,1,24,09-1SA
677,\fqa,1,24,09-1SA
678,a,1,24,09-1SA
679,three-year-old,1,24,09-1SA
680,bull,1,24,09-1SA
681,\fqa*,1,24,09-1SA
682,.,1,24,09-1SA
683,\f*,1,24,09-1SA
684,one,1,24,09-1SA
685,ephah,1,24,09-1SA
686,of,1,24,09-1SA
687,"meal,",1,24,09-1SA
688,and,1,24,09-1SA
689,a,1,24,09-1SA
690,bottle,1,24,09-1SA
691,of,1,24,09-1SA
692,"wine,",1,24,09-1SA
693,and,1,24,09-1SA
694,brought,1,24,09-1SA
695,him,1,24,09-1SA
696,to,1,24,09-1SA
697,the,1,24,09-1SA
698,house,1,24,09-1SA
699,of,1,24,09-1SA
700,Yahweh,1,24,09-1SA
701,in,1,24,09-1SA
702,Shiloh.,1,24,09-1SA
703,Now,1,24,09-1SA
704,the,1,24,09-1SA
705,child,1,24,09-1SA
706,was,1,24,09-1SA
707,still,1,24,09-1SA
708,young.,1,24,09-1SA
709,They,1,25,09-1SA
710,killed,1,25,09-1SA
711,the,1,25,09-1SA
712,"bull,",1,25,09-1SA
713,and,1,25,09-1SA
714,they,1,25,09-1SA
715,brought,1,25,09-1SA
716,the,1,25,09-1SA
717,child,1,25,09-1SA
718,to,1,25,09-1SA
719,Eli.,1,25,09-1SA
720,She,1,26,09-1SA
721,"said,",1,26,09-1SA
722,"“Oh,",1,26,09-1SA
723,my,1,26,09-1SA
724,master!,1,26,09-1SA
725,As,1,26,09-1SA
726,you,1,26,09-1SA
727,"live,",1,26,09-1SA
728,my,1,26,09-1SA
729,"master,",1,26,09-1SA
730,I,1,26,09-1SA
731,am,1,26,09-1SA
732,the,1,26,09-1SA
733,woman,1,26,09-1SA
734,who,1,26,09-1SA
735,stood,1,26,09-1SA
736,here,1,26,09-1SA
737,next,1,26,09-1SA
738,to,1,26,09-1SA
739,you,1,26,09-1SA
740,praying,1,26,09-1SA
741,to,1,26,09-1SA
742,Yahweh.,1,26,09-1SA
743,For,1,27,09-1SA
744,this,1,27,09-1SA
745,child,1,27,09-1SA
746,I,1,27,09-1SA
747,prayed,1,27,09-1SA
748,and,1,27,09-1SA
749,Yahweh,1,27,09-1SA
750,has,1,27,09-1SA
751,given,1,27,09-1SA
752,me,1,27,09-1SA
753,my,1,27,09-1SA
754,petition,1,27,09-1SA
755,which,1,27,09-1SA
756,I,1,27,09-1SA
757,asked,1,27,09-1SA
758,of,1,27,09-1SA
759,him.,1,27,09-1SA
760,I,1,28,09-1SA
761,have,1,28,09-1SA
762,given,1,28,09-1SA
763,him,1,28,09-1SA
764,to,1,28,09-1SA
765,"Yahweh,",1,28,09-1SA
766,as,1,28,09-1SA
767,long,1,28,09-1SA
768,as,1,28,09-1SA
769,he,1,28,09-1SA
770,lives,1,28,09-1SA
771,he,1,28,09-1SA
772,is,1,28,09-1SA
773,lent,1,28,09-1SA
774,to,1,28,09-1SA
775,Yahweh.”,1,28,09-1SA
776,Then,1,28,09-1SA
777,he,1,28,09-1SA
778,worshiped,1,28,09-1SA
779,Yahweh,1,28,09-1SA
780,there.,1,28,09-1SA
781,\f,1,28,09-1SA
782,+,1,28,09-1SA
783,Some,1,28,09-1SA
784,modern,1,28,09-1SA
785,versions,1,28,09-1SA
786,have,1,28,09-1SA
787,\fqa,1,28,09-1SA
788,Then,1,28,09-1SA
789,they,1,28,09-1SA
790,worshiped,1,28,09-1SA
791,Yahweh,1,28,09-1SA
792,there,1,28,09-1SA
793,\fqa*,1,28,09-1SA
794,.,1,28,09-1SA
795,\f*,1,28,09-1SA
796,\s5,1,28,09-1SA
797,Hannah,2,1,09-1SA
798,prayed,2,1,09-1SA
799,and,2,1,09-1SA
800,"said,",2,1,09-1SA
801,“My,2,1,09-1SA
802,heart,2,1,09-1SA
803,exults,2,1,09-1SA
804,in,2,1,09-1SA
805,Yahweh.,2,1,09-1SA
806,My,2,1,09-1SA
807,horn,2,1,09-1SA
808,is,2,1,09-1SA
809,exalted,2,1,09-1SA
810,in,2,1,09-1SA
811,Yahweh.,2,1,09-1SA
812,My,2,1,09-1SA
813,mouth,2,1,09-1SA
814,boasts,2,1,09-1SA
815,over,2,1,09-1SA
816,my,2,1,09-1SA
817,"enemies,",2,1,09-1SA
818,because,2,1,09-1SA
819,I,2,1,09-1SA
820,rejoice,2,1,09-1SA
821,in,2,1,09-1SA
822,your,2,1,09-1SA
823,salvation.,2,1,09-1SA
824,There,2,2,09-1SA
825,is,2,2,09-1SA
826,no,2,2,09-1SA
827,one,2,2,09-1SA
828,holy,2,2,09-1SA
829,like,2,2,09-1SA
830,"Yahweh,",2,2,09-1SA
831,for,2,2,09-1SA
832,there,2,2,09-1SA
833,is,2,2,09-1SA
834,none,2,2,09-1SA
835,besides,2,2,09-1SA
836,you;,2,2,09-1SA
837,there,2,2,09-1SA
838,is,2,2,09-1SA
839,no,2,2,09-1SA
840,rock,2,2,09-1SA
841,like,2,2,09-1SA
842,our,2,2,09-1SA
843,God.,2,2,09-1SA
844,Boast,2,3,09-1SA
845,no,2,3,09-1SA
846,more,2,3,09-1SA
847,so,2,3,09-1SA
848,very,2,3,09-1SA
849,proudly;,2,3,09-1SA
850,let,2,3,09-1SA
851,no,2,3,09-1SA
852,arrogance,2,3,09-1SA
853,come,2,3,09-1SA
854,out,2,3,09-1SA
855,of,2,3,09-1SA
856,your,2,3,09-1SA
857,mouth.,2,3,09-1SA
858,For,2,3,09-1SA
859,Yahweh,2,3,09-1SA
860,is,2,3,09-1SA
861,a,2,3,09-1SA
862,God,2,3,09-1SA
863,of,2,3,09-1SA
864,knowledge;,2,3,09-1SA
865,by,2,3,09-1SA
866,him,2,3,09-1SA
867,actions,2,3,09-1SA
868,are,2,3,09-1SA
869,weighed.,2,3,09-1SA
870,The,2,4,09-1SA
871,bow,2,4,09-1SA
872,of,2,4,09-1SA
873,the,2,4,09-1SA
874,mighty,2,4,09-1SA
875,men,2,4,09-1SA
876,are,2,4,09-1SA
877,"broken,",2,4,09-1SA
878,but,2,4,09-1SA
879,those,2,4,09-1SA
880,who,2,4,09-1SA
881,stumble,2,4,09-1SA
882,put,2,4,09-1SA
883,on,2,4,09-1SA
884,strength,2,4,09-1SA
885,like,2,4,09-1SA
886,a,2,4,09-1SA
887,belt.,2,4,09-1SA
888,Those,2,5,09-1SA
889,who,2,5,09-1SA
890,were,2,5,09-1SA
891,full,2,5,09-1SA
892,have,2,5,09-1SA
893,hired,2,5,09-1SA
894,themselves,2,5,09-1SA
895,out,2,5,09-1SA
896,for,2,5,09-1SA
897,bread;,2,5,09-1SA
898,those,2,5,09-1SA
899,who,2,5,09-1SA
900,were,2,5,09-1SA
901,hungry,2,5,09-1SA
902,have,2,5,09-1SA
903,stopped,2,5,09-1SA
904,being,2,5,09-1SA
905,hungry.,2,5,09-1SA
906,Even,2,5,09-1SA
907,the,2,5,09-1SA
908,barren,2,5,09-1SA
909,one,2,5,09-1SA
910,gives,2,5,09-1SA
911,birth,2,5,09-1SA
912,to,2,5,09-1SA
913,"seven,",2,5,09-1SA
914,but,2,5,09-1SA
915,the,2,5,09-1SA
916,woman,2,5,09-1SA
917,who,2,5,09-1SA
918,has,2,5,09-1SA
919,many,2,5,09-1SA
920,children,2,5,09-1SA
921,languishes.,2,5,09-1SA
922,Yahweh,2,6,09-1SA
923,kills,2,6,09-1SA
924,and,2,6,09-1SA
925,brings,2,6,09-1SA
926,to,2,6,09-1SA
927,life.,2,6,09-1SA
928,He,2,6,09-1SA
929,brings,2,6,09-1SA
930,down,2,6,09-1SA
931,to,2,6,09-1SA
932,Sheol,2,6,09-1SA
933,and,2,6,09-1SA
934,raises,2,6,09-1SA
